"heure";"DateUTC";"LE";"Rnet";"Swin";"Swout";"Lwin";"Lwout";"Ws";"Tair";"RH";"VPD";"Tsoil1";"Tsoil2";"Hsoil1";"Hsoil2";"LAI";"P";"PA24Hv";"PA24H"
22.5;"01/01/2009 22:30";11.2159;-68.565;-0.016;-0.0205;NA;NA;2.422;24.73;17.74;2.56419829598587;28.975;29.505;0.0505;0.0265;0.71;0;0;0
23;"01/01/2009 23:00";11.5825;-70.855;-0.0185;-0.018;NA;NA;2.2035;24.15;18.515;2.45342239601275;28.735;29.495;0.0505;0.026;0.71;0;0;0
23.5;"01/01/2009 23:30";NA;-68.05;-0.0115;-0.0175;NA;NA;2.456;23.78;18.905;2.38803811520152;28.52;29.475;0.0505;0.026;0.71;0;0;0
0;"02/01/2009 00:00";NA;-68.115;-0.007;-0.009;NA;NA;2.2185;23.445;19.195;2.33199123303632;28.305;29.445;0.05;0.026;0.71;0;0;0
0.5;"02/01/2009 00:30";NA;-69.875;-0.0095;-0.007;NA;NA;1.9985;23.025;19.655;2.26065809761324;28.115;29.42;0.05;0.026;0.71;0;0;0
1;"02/01/2009 01:00";NA;-67.03;-0.005;-0.007;NA;NA;2.3365;22.675;19.965;2.20471059752795;27.93;29.4;0.05;0.026;0.71;0;0;0
1.5;"02/01/2009 01:30";NA;-64.215;-0.0075;-0.01;NA;NA;1.9695;22.49;19.885;2.18227903878804;27.72;29.355;0.05;0.026;0.71;0;0;0
2;"02/01/2009 02:00";NA;-65.535;-0.0025;-0.004;NA;NA;1.643;21.905;20.71;2.08426485493942;27.545;29.325;0.05;0.026;0.71;0;0;0
2.5;"02/01/2009 02:30";NA;-63.345;-0.009;-0.0075;NA;NA;1.917;21.125;22.37;1.94553585229426;27.4;29.315;0.05;0.026;0.709;0;0;0
3;"02/01/2009 03:00";NA;-63.285;-0.003;-0.006;NA;NA;1.943;20.985;22.16;1.93410205917694;27.235;29.29;0.05;0.026;0.709;0;0;0
3.5;"02/01/2009 03:30";NA;-60.925;-0.009;-0.0045;NA;NA;2.0605;20.695;22.6;1.88917329850059;27.06;29.255;0.05;0.026;0.709;0;0;0
4;"02/01/2009 04:00";NA;-61.52;-0.011;-0.01;NA;NA;2.0405;20.355;23.17;1.83636190593455;26.875;29.21;0.05;0.026;0.709;0;0;0
4.5;"02/01/2009 04:30";NA;-61.165;0;-0.007;NA;NA;1.6195;19.97;23.765;1.77928099494291;26.695;29.155;0.05;0.026;0.709;0;0;0
5;"02/01/2009 05:00";NA;-58.54;-0.0085;-0.0065;NA;NA;1.4805;19.37;24.865;1.68950901574415;26.52;29.1;0.05;0.026;0.709;0;0;0
5.5;"02/01/2009 05:30";NA;-60.27;0;5e-04;NA;NA;1.16;19.285;24.85;1.68093171223438;26.355;29.05;0.05;0.026;0.709;0;0;0
6;"02/01/2009 06:00";NA;-58.85;0.051;0.0045;NA;NA;1.45;18.91;25.755;1.62231682770846;26.195;28.995;0.05;0.026;0.709;0;0;0
6.5;"02/01/2009 06:30";NA;-54.68;6.8395;1.285;NA;NA;1.38;14.865;37.955;1.04892083125638;26.045;28.945;0.05;0.026;0.709;0;0;0
7;"02/01/2009 07:00";NA;-34.2;40.065;7.6995;NA;NA;1.472;14.965;39.23;1.0340060038042;25.88;28.88;0.05;0.026;0.709;0;0;0
7.5;"02/01/2009 07:30";NA;-9.3325;100.7;21.37;NA;NA;1.3515;16.685;38.35;1.1709705782572;25.69;28.77;0.05;0.026;0.709;0;0;0
8;"02/01/2009 08:00";NA;22.675;205;39.95;NA;NA;1.1455;19.62;31.305;1.56888397537662;25.435;28.55;0.05;0.026;0.709;0;0;0
8.5;"02/01/2009 08:30";NA;94.45;267.6;63.32;NA;NA;2.0465;21.745;25.17;1.94791122171708;25.22;28.26;0.05;0.026;0.708;0;0;0
9;"02/01/2009 09:00";NA;140.05;402.7;84.955;NA;NA;2.055;23.685;21.72;2.29201008463928;25.21;28.03;0.05;0.027;0.708;0;0;0
9.5;"02/01/2009 09:30";118.073;254.85;552.25;107.65;NA;NA;2.6175;25.315;18.93;2.61669918438958;25.375;27.835;0.05;0.0265;0.708;0;0;0
10;"02/01/2009 10:00";139.028;325.2;642.7;125.3;NA;NA;2.924;26.73;17.08;2.909872353353;25.785;27.735;0.05;0.027;0.708;0;0;0
10.5;"02/01/2009 10:30";129.896;362.65;720.2;141;NA;NA;2.946;27.495;15.975;3.08388344279517;26.38;27.72;0.0505;0.027;0.708;0;0;0
11;"02/01/2009 11:00";136.235;363;707;138.2;NA;NA;2.5015;28.405;15.405;3.2738153405102;27.045;27.715;0.051;0.027;0.708;0;0;0
11.5;"02/01/2009 11:30";171.023;437.9;807.35;157.15;NA;NA;2.3845;29.5;14.565;3.52238720076581;27.71;27.695;0.05;0.027;0.708;0;0;0
12;"02/01/2009 12:00";143.014;449.55;840.5;161.75;NA;NA;2.6955;30.125;0.08;4.27016277641873;28.375;27.645;0.05;0.027;0.708;0;0;0
12.5;"02/01/2009 12:30";126.788;458.85;849;160.45;NA;NA;2.3655;29.64;12.47;3.63795119722446;29.165;27.675;0.05;0.027;0.708;0;0;0
13;"02/01/2009 13:00";121.305;442.95;817.15;151.45;NA;NA;1.99;30.215;12.325;3.76623005591849;29.935;27.695;0.0505;0.027;0.708;0;0;0
13.5;"02/01/2009 13:30";141.112;421;776.55;140.35;NA;NA;2.4805;30.615;12.165;3.86039617514863;30.615;27.74;0.051;0.027;0.708;0;0;0
14;"02/01/2009 14:00";122.27;351.75;680.25;120.85;NA;NA;1.5275;31.11;12.055;3.97582052976977;31.155;27.82;0.051;0.027;0.708;0;0;0
14.5;"02/01/2009 14:30";120.834;241.75;511.15;90.85;NA;NA;1.566;31.355;12.14;4.02767030851469;31.63;27.95;0.051;0.027;0.707;0;0;0
15;"02/01/2009 15:00";128.46;284.65;562.65;99.55;NA;NA;1.284;31.88;11.93;4.1592182144465;31.835;28.07;0.051;0.027;0.707;0;0;0
15.5;"02/01/2009 15:30";104.742;207.15;383.85;80.74;NA;NA;1.394;31.92;11.775;4.17597382441052;31.855;28.16;0.051;0.027;0.707;0;0;0
16;"02/01/2009 16:00";90.3735;108.2;220.55;61.885;NA;NA;1.3975;32.115;11.85;4.21864902177318;31.91;28.32;0.051;0.027;0.707;0;0;0
16.5;"02/01/2009 16:30";55.1477;-27.581;101.2;31.51;NA;NA;1.492;31.535;12.47;4.05373527135695;31.935;28.505;0.051;0.027;0.707;0;0;0
17;"02/01/2009 17:00";16.0355;-62.725;48.975;9.64;NA;NA;1.273;30.74;13.25;3.84000508764017;31.965;28.785;0.051;0.027;0.707;0;0;0
17.5;"02/01/2009 17:30";23.7055;-65.32;30.39;6.088;NA;NA;1.681;29.835;14.055;3.61233144893938;31.86;29.045;0.051;0.027;0.707;0;0;0
18;"02/01/2009 18:00";15.154;-74.455;4.306;0.7945;NA;NA;1.857;28.86;14.705;3.38909743144351;31.625;29.22;0.051;0.027;0.707;0;0;0
18.5;"02/01/2009 18:30";14.7017;-72.975;-0.0245;-0.039;NA;NA;2.0245;28.1;15.145;3.22618300525623;31.325;29.34;0.051;0.027;0.707;0;0;0
19;"02/01/2009 19:00";9.45944;-70.045;-0.0245;-0.0305;NA;NA;1.914;27.545;15.44;3.11260028963833;30.965;29.425;0.051;0.027;0.707;0;0;0
19.5;"02/01/2009 19:30";7.20271;-69.78;-0.0115;-0.0195;NA;NA;1.695;27.145;15.655;3.03286252698;30.575;29.465;0.051;0.027;0.707;0;0;0
20;"02/01/2009 20:00";6.6406;-70.76;-0.018;-0.022;NA;NA;1.8625;26.075;18.735;2.74380845759748;30.21;29.48;0.051;0.027;0.707;0;0;0
20.5;"02/01/2009 20:30";8.27407;-67.565;-0.0235;-0.027;NA;NA;1.8255;25.695;19.145;2.66927272294283;29.87;29.495;0.051;0.027;0.706;0;0;0
21;"02/01/2009 21:00";7.48685;-63.745;-0.035;-0.0275;NA;NA;1.756;24.815;21.005;2.47494288186273;29.555;29.49;0.05;0.027;0.706;0;0;0
21.5;"02/01/2009 21:30";9.75584;-63.825;-0.033;-0.028;NA;NA;2.1645;24.5;20.82;2.43450711848804;29.27;29.485;0.05;0.026;0.706;0;0;0
22;"02/01/2009 22:00";12.2924;-65.65;-0.025;-0.0255;NA;NA;2.2415;23.81;21.5;2.31579482697547;28.99;29.475;0.05;0.026;0.706;0;0;0
22.5;"02/01/2009 22:30";22.7261;-67.77;-0.011;-0.0205;NA;NA;2.4975;23.885;20.365;2.35988987250669;28.695;29.44;0.05;0.026;0.706;0;0;0
23;"02/01/2009 23:00";NA;-71.475;-0.0055;-0.0105;NA;NA;1.98;23.78;19.74;2.36344952372001;28.42;29.39;0.05;0.026;0.706;0;0;0
23.5;"02/01/2009 23:30";NA;-68.95;0.0025;-0.001;NA;NA;1.5275;22.93;21.37;2.19972514403178;28.2;29.365;0.05;0.026;0.706;0;0;0
0;"03/01/2009 00:00";NA;-64.835;-0.004;-0.0045;NA;NA;1.0335;22.615;22.12;2.13755451195475;28.015;29.345;0.05;0.026;0.706;0;0;0
0.5;"03/01/2009 00:30";NA;-63.365;-0.004;-0.007;NA;NA;0.95;22.35;22.8;2.08506591556094;27.835;29.335;0.05;0.026;0.706;0;0;0
1;"03/01/2009 01:00";NA;-59.895;-0.0135;-0.01;NA;NA;1.4005;21.55;23.955;1.95608706690345;27.655;29.31;0.05;0.026;0.706;0;0;0
1.5;"03/01/2009 01:30";NA;-61.64;-0.0015;-0.003;NA;NA;1.848;20.84;24.925;1.84884803186955;27.46;29.285;0.05;0.026;0.706;0;0;0
2;"03/01/2009 02:00";NA;-57.895;-0.0105;-0.0125;NA;NA;1.801;20.26;26.1;1.75599788438605;27.265;29.25;0.05;0.026;0.706;0;0;0
2.5;"03/01/2009 02:30";NA;-57.06;-0.0255;-0.014;NA;NA;1.603;19.945;26.53;1.71209497110879;27.07;29.21;0.05;0.026;0.706;0;0;0
3;"03/01/2009 03:00";NA;-55.915;-0.017;-0.015;NA;NA;1.736;19.9;26.29;1.7129067125126;26.87;29.16;0.05;0.026;0.706;0;0;0
3.5;"03/01/2009 03:30";NA;-55.075;-5e-04;-0.0035;NA;NA;1.7045;19.725;26.235;1.69568848846992;26.685;29.11;0.05;0.026;0.706;0;0;0
4;"03/01/2009 04:00";NA;-56.775;5e-04;5e-04;NA;NA;1.5475;19.61;26.24;1.68351488415203;26.505;29.055;0.05;0.026;0.706;0;0;0
4.5;"03/01/2009 04:30";NA;-49.795;-0.009;-0.004;NA;NA;1.7385;19.165;27.285;1.61435664117291;26.34;29;0.05;0.026;0.706;0;0;0
5;"03/01/2009 05:00";NA;-49.565;-0.002;-0.0045;NA;NA;1.8915;18.775;28.31;1.55333389084875;26.195;28.95;0.05;0.026;0.706;0;0;0
5.5;"03/01/2009 05:30";NA;-51.085;-0.0075;-0.008;NA;NA;1.9375;18.65;28.655;1.53382349879703;26.055;28.905;0.05;0.026;0.706;0;0;0
6;"03/01/2009 06:00";NA;-55.11;0.074;0.012;NA;NA;2.036;15.425;17.272;1.44986705666562;25.915;28.845;0.05;0.026;0.706;0;0;0
6.5;"03/01/2009 06:30";NA;-48.685;7.889;1.5165;NA;NA;2.311;16.705;36.045;1.21629569717128;25.76;28.77;0.05;0.026;0.706;0;0;0
7;"03/01/2009 07:00";NA;-31.575;39.56;7.678;NA;NA;1.9805;17.715;32.955;1.3591977461225;25.595;28.675;0.05;0.026;0.706;0;0;0
7.5;"03/01/2009 07:30";NA;-9.309;74.94;14.315;NA;NA;1.935;18.275;32.08;1.4262853513086;25.475;28.575;0.05;0.026;0.706;0;0;0
8;"03/01/2009 08:00";NA;10.645;101.9;18.965;NA;NA;1.796;18.905;31.405;1.49839167943926;25.4;28.475;0.05;0.026;0.706;0;0;0
8.5;"03/01/2009 08:30";NA;37.51;143.9;26.785;NA;NA;1.8025;19.505;30.855;1.56792134611415;25.39;28.375;0.05;0.026;0.706;0;0;0
9;"03/01/2009 09:00";NA;73.57;201.7;37.66;NA;NA;1.7905;20.535;28.68;1.7236981363658;25.4;28.265;0.05;0.026;0.706;0;0;0
9.5;"03/01/2009 09:30";NA;97.235;243.55;45.98;NA;NA;1.827;21.41;27.045;1.86059452583206;25.46;28.14;0.05;0.026;0.706;0;0;0
10;"03/01/2009 10:00";NA;268.25;518.5;100;NA;NA;2.8035;23.28;23.795;2.17745897843584;25.485;27.965;0.05;0.026;0.706;0;0;0
10.5;"03/01/2009 10:30";108.375;333.75;639.55;125.45;NA;NA;2.6295;24.95;21.005;2.49494290697092;25.62;27.735;0.05;0.026;0.706;0;0;0
11;"03/01/2009 11:00";143.629;375.2;702.45;137.85;NA;NA;2.396;26.47;19.305;2.78879549033783;25.97;27.535;0.05;0.027;0.706;0;0;0
11.5;"03/01/2009 11:30";128.606;356.95;682.1;132.4;NA;NA;1.963;27.735;18.04;3.05054863830774;26.575;27.455;0.0505;0.027;0.705;0;0;0
12;"03/01/2009 12:00";132.874;383.3;727.6;140.25;NA;NA;2.3085;28.515;17.065;3.23012477923867;27.275;27.445;0.0505;0.027;0.705;0;0;0
12.5;"03/01/2009 12:30";127.281;376.15;714.05;136.85;NA;NA;1.9285;29.405;16.3;3.43202576421015;27.995;27.47;0.051;0.027;0.705;0;0;0
13;"03/01/2009 13:00";125.93;320.45;618.25;116.85;NA;NA;1.9175;29.8;16.36;3.50839071577126;28.665;27.5;0.051;0.027;0.705;0;0;0
13.5;"03/01/2009 13:30";122.13;268.2;521.9;96.3;NA;NA;1.462;29.15;14.94;3.43687620816437;29.315;27.61;0.05;0.027;0.705;0;0;0
14;"03/01/2009 14:00";126.435;300.9;573.95;105.3;NA;NA;1.458;29.505;14.575;3.52298889144661;29.735;27.705;0.0505;0.027;0.705;0;0;0
14.5;"03/01/2009 14:30";72.266;158.85;362.35;66.42;NA;NA;1.373;29.705;14.675;3.55958503625405;30.02;27.77;0.05;0.027;0.705;0;0;0
15;"03/01/2009 15:00";116.443;198.9;422.95;78.25;NA;NA;1.3775;30.2;14.4;3.67393748436608;30.285;27.92;0.051;0.027;0.705;0;0;0
15.5;"03/01/2009 15:30";72.1484;95.625;259.25;50.255;NA;NA;1.281;30.19;14.07;3.68598930426624;30.385;28.025;0.051;0.027;0.705;0;0;0
16;"03/01/2009 16:00";53.097;77.195;219.25;49.155;NA;NA;1.2845;30.415;14.05;3.73462725268972;30.48;28.17;0.051;0.027;0.705;0;0;0
16.5;"03/01/2009 16:30";41.9804;-4.935;122.9;28.275;NA;NA;1.4705;30.04;14.675;3.62870986167909;30.5;28.305;0.051;0.027;0.705;0;0;0
17;"03/01/2009 17:00";25.6896;-37.265;73.34;14.885;NA;NA;1.343;29.395;15.675;3.4556616047526;30.51;28.475;0.051;0.027;0.705;0;0;0
17.5;"03/01/2009 17:30";8.31067;-61.22;22.305;4.162;NA;NA;1.6525;28.54;17.43;3.22057492525778;30.455;28.655;0.05;0.027;0.705;0;0;0
18;"03/01/2009 18:00";10.4379;-67.11;3.2795;0.568;NA;NA;1.7235;27.68;18.71;3.01591614745632;30.31;28.815;0.05;0.027;0.705;0;0;0
18.5;"03/01/2009 18:30";11.3791;-64.315;-0.0155;-0.0225;NA;NA;2.023;26.965;19.775;2.85442620954979;30.08;28.92;0.05;0.027;0.705;0;0;0
19;"03/01/2009 19:00";15.0721;-63.89;-0.033;-0.0305;NA;NA;2.2655;26.355;20.18;2.7399246888458;29.79;28.985;0.05;0.027;0.705;0;0;0
19.5;"03/01/2009 19:30";17.7583;-60.735;-0.0275;-0.028;NA;NA;2.4095;25.955;20.325;2.67111103648877;29.45;29.005;0.05;0.026;0.705;0;0;0
20;"03/01/2009 20:00";NA;-62.49;-0.0185;-0.023;NA;NA;2.3335;25.495;20.32;2.59947117661832;29.125;29;0.0505;0.026;0.705;0;0;0
20.5;"03/01/2009 20:30";NA;-65.89;-0.022;-0.0215;NA;NA;2.085;24.885;20.955;2.48686881345367;28.845;28.995;0.05;0.026;0.705;0;0;0
21;"03/01/2009 21:00";NA;-64.885;-0.015;-0.017;NA;NA;2.095;24.375;21.235;2.40370575642341;28.605;29;0.05;0.026;0.705;0;0;0
21.5;"03/01/2009 21:30";NA;-63.61;-0.019;-0.018;NA;NA;2.42;24.065;21.36;2.35572322815034;28.38;28.99;0.05;0.026;0.705;0;0;0
22;"03/01/2009 22:00";NA;-64.51;-0.009;-0.0175;NA;NA;2.478;23.3;22.865;2.20669437838459;28.145;28.975;0.05;0.026;0.705;0;0;0
22.5;"03/01/2009 22:30";NA;-64.305;-0.01;-0.0185;NA;NA;2.519;22.675;23.58;2.10512880443663;27.94;28.965;0.05;0.026;0.705;0;0;0
23;"03/01/2009 23:00";NA;-65.41;-0.0035;-0.007;NA;NA;1.8315;22.035;24.325;2.0050672156209;27.745;28.945;0.05;0.026;0.705;0;0;0
23.5;"03/01/2009 23:30";NA;-64.525;-0.0065;-0.0085;NA;NA;1.6725;21.39;25.18;1.90582273542812;27.58;28.93;0.05;0.026;0.705;0;0;0
0;"04/01/2009 00:00";NA;-63.54;-0.0045;-0.0095;NA;NA;1.553;20.855;26.015;1.82368644438724;27.415;28.915;0.05;0.026;0.704;0;0;0
0.5;"04/01/2009 00:30";NA;-59.425;-0.0055;-0.004;NA;NA;1.4905;20.49;26.49;1.77170464073734;27.235;28.905;0.05;0.026;0.704;0;0;0
1;"04/01/2009 01:00";NA;-57.765;-0.001;-0.0055;NA;NA;1.371;20.11;27.155;1.71495402288873;27.065;28.885;0.05;0.026;0.703;0;0;0
1.5;"04/01/2009 01:30";NA;-55.165;-0.0085;-0.009;NA;NA;1.6085;19.33;29.21;1.58784943570874;26.895;28.855;0.05;0.026;0.703;0;0;0
2;"04/01/2009 02:00";NA;-56.75;-0.015;-0.013;NA;NA;1.997;18.945;29.79;1.53750405552906;26.72;28.83;0.05;0.026;0.702;0;0;0
2.5;"04/01/2009 02:30";NA;-56.31;-0.014;-0.0155;NA;NA;1.874;19.03;28.71;1.56945601153127;26.535;28.79;0.05;0.026;0.702;0;0;0
3;"04/01/2009 03:00";NA;-55.52;-0.013;-0.011;NA;NA;1.6455;18.57;29.58;1.50637713037254;26.35;28.74;0.05;0.026;0.701;0;0;0
3.5;"04/01/2009 03:30";NA;-57.91;-0.0035;-0.003;NA;NA;1.6405;17.94;31.24;1.41385375159961;26.2;28.705;0.05;0.026;0.701;0;0;0
4;"04/01/2009 04:00";NA;-57.385;0.007;-0.0105;NA;NA;1.3735;15.59;15.501;1.49665655375659;26.045;28.67;0.05;0.026;0.7;0;0;0
4.5;"04/01/2009 04:30";NA;-54.195;-0.004;-0.007;NA;NA;1.091;15.165;42.905;0.984058817284146;25.895;28.62;0.05;0.026;0.7;0;0;0
5;"04/01/2009 05:00";NA;-51.125;-0.0105;-0.014;NA;NA;1.637;14.82;43.045;0.960081270616703;25.745;28.575;0.05;0.026;0.699;0;0;0
5.5;"04/01/2009 05:30";NA;-53.31;-0.0165;-0.0165;NA;NA;1.8945;14.74;44.43;0.931913961161361;25.595;28.525;0.05;0.026;0.699;0;0;0
6;"04/01/2009 06:00";NA;-52.925;0.066;0;NA;NA;1.9215;15.09;42.41;0.987813968023415;25.445;28.465;0.05;0.026;0.698;0;0;0
6.5;"04/01/2009 06:30";NA;-49.89;6.521;1.263;NA;NA;2.0175;16.49;34.955;1.22023240825677;25.31;28.405;0.05;0.026;0.698;0;0;0
7;"04/01/2009 07:00";NA;-34.195;31.715;5.9415;NA;NA;1.506;15.22;18.494;1.40976922442342;25.175;28.345;0.05;0.026;0.697;0;0;0
7.5;"04/01/2009 07:30";NA;-11.665;68.325;12.92;NA;NA;1.947;16.08;39.46;1.10642826254368;25.05;28.265;0.05;0.026;0.697;0;0;0
8;"04/01/2009 08:00";NA;31.705;145.65;28.205;NA;NA;1.7915;17.94;33.92;1.3587471772208;24.925;28.145;0.05;0.026;0.696;0;0;0
