"heure";"DateUTC";"LE";"Rnet";"Swin";"Swout";"Lwin";"Lwout";"Ws";"Tair";"RH";"VPD";"Tsoil1";"Tsoil2";"Hsoil1";"Hsoil2";"LAI";"P";"PA24Hv";"PA24H"
22;"01/01/2017 22:00";23.4855;-80.165597;-4.913589;2.745158;359.51455;432.0214;2.1343;22.1;33.605;1.76616631403785;27.5;NA;NA;NA;NA;0;0;0
22.5;"01/01/2017 22:30";15.9179;-79.613149;-5.042665;2.520834;357.96205;430.0117;2.24221;21.51;34.755;1.67417967976643;27.425;NA;NA;NA;NA;0;0;0
23;"01/01/2017 23:00";26.2598;-79.8387795;-4.8837485;2.567531;356.3223;428.7098;2.24442;22.01;31.995;1.79910161192205;27.355;NA;NA;NA;NA;0;0;0
23.5;"01/01/2017 23:30";22.6463;-79.4129555;-4.9117325;2.403423;355.0685;427.1663;2.36381;21.785;31.89;1.77731765099545;27.29;NA;NA;NA;NA;0;0;0
0;"02/01/2017 00:00";22.2989;-79.4437925;-4.916874;2.2432185;353.3885;425.6722;2.46209;21.625;31.885;1.76015912143618;27.225;NA;NA;NA;NA;0;0;0
0.5;"02/01/2017 00:30";24.3429;-80.1830535;-4.8092;2.4422035;352.05925;424.9909;2.53135;21.515;31.775;1.75118177616827;27.16;NA;NA;NA;NA;0;0;0
1;"02/01/2017 01:00";22.2122;-80.0355865;-5.134894;2.1928925;350.836;423.5438;2.30545;21.29;31.9;1.72405569148264;27.095;NA;NA;NA;NA;0;0;0
1.5;"02/01/2017 01:30";16.701;-78.031466;-5.1004945;2.1761715;348.866;419.6208;2.18597;20.5;33.635;1.60048573577774;27.045;NA;NA;NA;NA;0;0;0
2;"02/01/2017 02:00";14.9128;-76.1384945;-4.8661555;2.206939;346.5841;415.6495;2.26751;19.41;36.255;1.43696049197256;26.975;NA;NA;NA;NA;0;0;0
2.5;"02/01/2017 02:30";18.4707;-75.876095;-4.7032225;2.2833225;344.54265;413.4322;2.28562;19.26;36.025;1.42874742924061;26.915;NA;NA;NA;NA;0;0;0
3;"02/01/2017 03:00";18.0322;-75.1219045;-4.66493;2.3121745;343.6178;411.7626;2.15916;19.015;35.93;1.40918793002215;26.85;NA;NA;NA;NA;0;0;0
3.5;"02/01/2017 03:30";13.547;-74.0126375;-4.708751;2.3241865;342.14505;409.12475;2.10108;18.16;38.855;1.27477853319815;26.78;NA;NA;NA;NA;0;0;0
4;"02/01/2017 04:00";9.3961;-72.1699795;-4.393308;2.6332215;340.8878;406.03125;1.86961;16.535;45.255;1.02995050360243;26.705;NA;NA;NA;NA;0;0;0
4.5;"02/01/2017 04:30";19.2116;-71.6360875;-4.3134765;2.540361;340.38925;405.1715;2.15968;15.735;48.625;0.918449823601049;26.635;NA;NA;NA;NA;0;0;0
5;"02/01/2017 05:00";24.5402;-71.7018825;-4.184157;2.5772255;340.22135;405.16185;2.19246;16.775;42.255;1.10308643954692;26.56;NA;NA;NA;NA;0;0;0
5.5;"02/01/2017 05:30";11.6697;-70.7603215;-4.2587085;2.516013;339.69775;403.68335;2.12309;15.845;44.46;0.999921541068428;26.49;NA;NA;NA;NA;0;0;0
6;"02/01/2017 06:00";13.5751;-69.354438;-4.340224;2.093364;338.90295;401.8238;2.26844;15.085;49.1;0.872782767444871;26.41;NA;NA;NA;NA;0;0;0
6.5;"02/01/2017 06:30";7.09356;-61.8077345;2.744239;2.8689235;336.74325;398.4263;2.10633;14.885;48.155;0.877612011058256;26.33;NA;NA;NA;NA;0;0;0
7;"02/01/2017 07:00";11.9439;-20.544054;52.895245;11.576549;334.8427;396.70545;1.94557;15.26;48.11;0.899825711329074;26.26;NA;NA;NA;NA;0;0;0
7.5;"02/01/2017 07:30";48.6595;50.122355;145.76865;28.429545;336.875;404.09175;2.18781;16.705;43.565;1.0732803951194;26.195;NA;NA;NA;NA;0;0;0
8;"02/01/2017 08:00";116.851;132.869025;254.1303;46.152325;342.0088;417.11775;2.30676;19.01;35.3;1.42260068451756;26.07;NA;NA;NA;NA;0;0;0
8.5;"02/01/2017 08:30";115.296;219.582435;364.85975;63.731715;347.8698;429.4154;2.43456;20.87;30.52;1.71422124209397;25.885;NA;NA;NA;NA;0;0;0
9;"02/01/2017 09:00";106.476;298.196965;466.1276;80.868385;354.22785;441.2901;2.70551;22.695;27.255;2.00632563065684;25.6;NA;NA;NA;NA;0;0;0
9.5;"02/01/2017 09:30";141.574;363.64989;552.595;96.21716;360.6226;453.35055;2.66346;24.24;24.955;2.27174182694434;25.495;NA;NA;NA;NA;0;0;0
10;"02/01/2017 10:00";142.833;417.28585;625.973;110.2076;365.91;464.38955;2.19473;25.58;23.67;2.50276927588421;25.615;NA;NA;NA;NA;0;0;0
10.5;"02/01/2017 10:30";146.989;455.9847;681.3502;121.74355;370.7603;474.38225;2.34915;26.585;22.69;2.68996289164343;25.705;NA;NA;NA;NA;0;0;0
11;"02/01/2017 11:00";133.241;484.6525;723.8082;130.96015;375.38345;483.579;1.82757;27.54;22.095;2.86679631917848;25.8;NA;NA;NA;NA;0;0;0
11.5;"02/01/2017 11:30";152.109;500.79835;749.0238;135.68245;380.20475;492.74775;1.66104;28.815;21.345;3.11713811067025;25.935;NA;NA;NA;NA;0;0;0
12;"02/01/2017 12:00";156.314;502.81085;757.9231;140.1669;384.0548;499.00015;1.79127;29.695;20.375;3.31988361665239;26.115;NA;NA;NA;NA;0;0;0
12.5;"02/01/2017 12:30";185.224;487.87005;746.4542;140.19115;387.7663;506.1593;1.30223;30.56;19.55;3.5247333159343;26.235;NA;NA;NA;NA;0;0;0
13;"02/01/2017 13:00";152.294;465.34205;721.28785;136.1143;391.0983;510.9298;1.27807;31.225;19.125;3.68018557964258;26.385;NA;NA;NA;NA;0;0;0
13.5;"02/01/2017 13:30";161.488;434.1461;687.25005;133.67135;392.79765;512.23025;1.4542;31.645;19.01;3.77431081705271;26.61;NA;NA;NA;NA;0;0;0
14;"02/01/2017 14:00";NA;386.3653;632.26545;126.07955;395.2452;515.0658;0.65351;32.16;18.765;3.89760214139725;26.81;NA;NA;NA;NA;0;0;0
14.5;"02/01/2017 14:30";169.722;336.85665;570.91075;115.2228;397.20105;516.03235;0.69443;32.63;18.49;4.01574363827548;27.01;NA;NA;NA;NA;0;0;0
15;"02/01/2017 15:00";NA;276.4472;496.47185;104.3792;396.88205;512.5275;0.70055;32.63;18.65;4.00786093698577;27.27;NA;NA;NA;NA;0;0;0
15.5;"02/01/2017 15:30";NA;206.694975;408.9523;89.373825;397.173;510.0565;0.20981;32.825;18.685;4.05028516224167;27.535;NA;NA;NA;NA;0;0;0
16;"02/01/2017 16:00";155.501;132.531485;313.5977;73.234615;395.9933;503.8249;0.71341;32.53;19.095;3.96357274053319;27.715;NA;NA;NA;NA;0;0;0
16.5;"02/01/2017 16:30";109.728;28.56597;181.15165;53.11283;393.32055;492.7934;1.14693;31.76;20.42;3.73283436755833;27.845;NA;NA;NA;NA;0;0;0
17;"02/01/2017 17:00";36.2639;-23.6431;98.007395;30.767795;390.78205;481.66475;0.63385;30.56;24.14;3.32363293159448;27.925;NA;NA;NA;NA;0;0;0
17.5;"02/01/2017 17:30";NA;-57.7849645;35.300535;11.5610995;388.6926;470.217;0.87021;28.395;28.34;2.77162313495903;27.97;NA;NA;NA;NA;0;0;0
18;"02/01/2017 18:00";NA;-77.4140125;0.7901635;3.153526;386.2228;461.27345;0.83105;26.38;29.78;2.41394715596777;27.975;NA;NA;NA;NA;0;0;0
18.5;"02/01/2017 18:30";105.351;-77.754169;-4.577104;1.804365;382.7161;454.0888;1.13492;25.09;34.745;2.07824093670416;27.95;NA;NA;NA;NA;0;0;0
19;"02/01/2017 19:00";91.4925;-78.4878115;-4.3555985;3.307963;379.8669;450.69115;1.51605;24.145;34.87;1.96040383923966;27.9;NA;NA;NA;NA;0;0;0
19.5;"02/01/2017 19:30";22.3818;-77.0278315;-4.688568;2.1520135;377.10745;447.2947;1.57493;23.665;34.495;1.91565595245319;27.845;NA;NA;NA;NA;0;0;0
20;"02/01/2017 20:00";2.23462;-75.9085875;-5.0334115;2.139526;373.0026;441.73825;2.10122;22.05;40.23;1.58510011021264;27.78;NA;NA;NA;NA;0;0;0
20.5;"02/01/2017 20:30";-1.67518;-76.6590665;-4.8018115;2.344555;369.53385;439.04655;2.50418;21.935;39.865;1.58363984908048;27.685;NA;NA;NA;NA;0;0;0
21;"02/01/2017 21:00";13.7488;-79.9475105;-4.8035055;2.589155;367.5646;440.11945;2.4445;24.015;29.735;2.09853803689886;27.615;NA;NA;NA;NA;0;0;0
21.5;"02/01/2017 21:30";23.8886;-81.887963;-5.243122;2.256091;364.35625;438.745;2.45173;23.96;28.555;2.12674685015546;27.555;NA;NA;NA;NA;0;0;0
22;"02/01/2017 22:00";3.46062;-80.4132795;-5.2118575;2.209772;362.1995;435.19115;2.33154;23.27;29.38;2.01665729881858;27.49;NA;NA;NA;NA;0;0;0
22.5;"02/01/2017 22:30";23.8051;-79.8269485;-5.0351205;2.419628;359.89585;432.26805;2.34075;22.715;29.935;1.93475488136562;27.43;NA;NA;NA;NA;0;0;0
23;"02/01/2017 23:00";38.0776;-81.133222;-4.9879135;2.4197585;358.1779;431.90345;2.50508;22.705;28.655;1.96890653887087;27.36;NA;NA;NA;NA;0;0;0
23.5;"02/01/2017 23:30";42.9187;-80.3030125;-5.1445855;2.309127;356.7687;429.618;2.30156;22.36;28.275;1.93837157091775;27.295;NA;NA;NA;NA;0;0;0
0;"03/01/2017 00:00";26.0284;-79.201;-4.9687395;2.3824605;355.3061;427.1559;2.19606;21.93;28.445;1.88380813699397;27.235;NA;NA;NA;NA;0;0;0
0.5;"03/01/2017 00:30";22.2119;-77.9148255;-5.0016395;2.358836;353.23855;423.7929;2.12289;21.225;29.695;1.77280057446899;27.17;NA;NA;NA;NA;0;0;0
1;"03/01/2017 01:00";26.0286;-76.5709405;-4.8871675;2.392623;351.48135;420.7725;2.15352;20.16;32.845;1.58589299405642;27.105;NA;NA;NA;NA;0;0;0
1.5;"03/01/2017 01:30";19.913;-74.3598105;-4.7272115;2.425449;349.81845;417.0256;1.98095;18.095;40.345;1.23864673940563;27.045;NA;NA;NA;NA;0;0;0
2;"03/01/2017 02:00";19.86;-72.513871;-4.4614765;2.6335445;348.4144;413.83325;1.67306;17.56;37.38;1.25714303967608;26.97;NA;NA;NA;NA;0;0;0
2.5;"03/01/2017 02:30";20.1975;-71.5041535;-4.3016155;2.675388;346.79;411.31715;1.85032;17.1;37.935;1.21029435121713;26.9;NA;NA;NA;NA;0;0;0
3;"03/01/2017 03:00";16.2858;-71.383581;-4.553475;2.627156;344.7674;408.97035;2.01358;16.455;39.96;1.12383366729623;26.82;NA;NA;NA;NA;0;0;0
3.5;"03/01/2017 03:30";13.0598;-70.243268;-4.5112885;2.3709795;342.978;406.339;2.16925;15.825;44.43;0.999182744616137;26.74;NA;NA;NA;NA;0;0;0
4;"03/01/2017 04:00";8.55475;-69.0282495;-4.2641385;2.302861;341.67335;404.1346;2.16909;15.18;48.38;0.890553079293316;26.66;NA;NA;NA;NA;0;0;0
4.5;"03/01/2017 04:30";3.85715;-68.976238;-4.0536345;2.4199035;340.75455;403.25725;2.32019;14.935;49.275;0.861423552854647;26.575;NA;NA;NA;NA;0;0;0
5;"03/01/2017 05:00";4.01227;-69.1420895;-4.0827335;2.413206;339.8632;402.50935;2.30897;14.965;47.465;0.893886875264995;26.49;NA;NA;NA;NA;0;0;0
5.5;"03/01/2017 05:30";7.61563;-68.59657;-4.2216785;2.3608915;338.9853;400.9993;1.91469;15.015;45.16;0.936115399854301;26.41;NA;NA;NA;NA;0;0;0
6;"03/01/2017 06:00";13.5657;-68.1688215;-3.9218455;3.008726;337.5204;398.75865;1.68331;14.98;42.455;0.980078613692096;26.33;NA;NA;NA;NA;0;0;0
6.5;"03/01/2017 06:30";6.92565;-60.2676785;3.7429075;3.186186;335.2411;396.0655;1.93981;14.53;47.505;0.868489750925696;26.255;NA;NA;NA;NA;0;0;0
7;"03/01/2017 07:00";15.6674;-18.372872;56.527055;12.819627;334.45245;396.53275;2.07906;14.65;49.38;0.843985627777896;26.185;NA;NA;NA;NA;0;0;0
7.5;"03/01/2017 07:30";14.8646;56.29338;153.22255;29.02427;335.59555;403.50045;2.01562;16.435;43.925;1.04828116911505;26.115;NA;NA;NA;NA;0;0;0
8;"03/01/2017 08:00";9.08759;140.5721;264.92;48.03475;341.30975;417.6229;2.43642;18.97;35.54;1.41379089088427;25.99;NA;NA;NA;NA;0;0;0
8.5;"03/01/2017 08:30";3.36047;225.522395;373.93635;64.983555;347.99205;431.42245;2.59866;21.245;29.525;1.77926777131455;25.775;NA;NA;NA;NA;0;0;0
9;"03/01/2017 09:00";12.3419;301.296045;473.0144;81.645855;355.0767;445.1492;2.29651;23.4;26.66;2.11082075084178;25.455;NA;NA;NA;NA;0;0;0
9.5;"03/01/2017 09:30";18.2516;365.66624;558.2112;97.17486;361.2514;456.6215;2.8433;24.83;25.29;2.34278736169591;25.385;NA;NA;NA;NA;0;0;0
10;"03/01/2017 10:00";32.6221;416.92305;628.74045;111.2987;367.2605;467.7792;2.67709;26.23;23.83;2.59542736896638;25.53;NA;NA;NA;NA;0;0;0
10.5;"03/01/2017 10:30";84.8106;451.64515;679.4368;122.443;372.74535;478.094;2.63396;27.4;22.75;2.81952276733702;25.665;NA;NA;NA;NA;0;0;0
11;"03/01/2017 11:00";109.67;479.198;722.35665;132.6108;377.9893;488.53715;2.07058;28.675;21.78;3.07487254832178;25.775;NA;NA;NA;NA;0;0;0
11.5;"03/01/2017 11:30";133.623;494.98695;746.37045;136.29765;384.0514;499.13725;2.04484;29.88;20.695;3.34187113265788;25.865;NA;NA;NA;NA;0;0;0
12;"03/01/2017 12:00";142.855;494.31685;753.5771;139.9879;388.33075;507.6031;1.52319;31.005;19.75;3.60633167645362;26.015;NA;NA;NA;NA;0;0;0
12.5;"03/01/2017 12:30";138.113;482.266;745.53265;140.15025;392.7916;515.908;1.31243;31.965;19;3.84375732152928;26.185;NA;NA;NA;NA;0;0;0
13;"03/01/2017 13:00";134.04;458.66195;720.99505;137.60395;396.3104;521.03955;1.36338;32.91;18.215;4.09318381446145;26.345;NA;NA;NA;NA;0;0;0
13.5;"03/01/2017 13:30";181.887;417.4563;674.42985;132.31775;399.05765;523.71345;1.36283;33.36;17.76;4.22106348581403;26.525;NA;NA;NA;NA;0;0;0
14;"03/01/2017 14:00";NA;369.54795;616.92065;124.072;401.1453;524.446;0.66971;33.57;17.635;4.27739728346385;26.815;NA;NA;NA;NA;0;0;0
14.5;"03/01/2017 14:30";194.087;322.905;560.36565;116.68155;400.8542;521.6333;1.16298;33.625;17.475;4.29888998714195;27.115;NA;NA;NA;NA;0;0;0
15;"03/01/2017 15:00";174.984;252.202795;469.71875;102.665205;402.15405;517.0048;1.3018;33.72;17.485;4.32122078490083;27.395;NA;NA;NA;NA;0;0;0
15.5;"03/01/2017 15:30";188.2;174.66026;370.78935;86.17104;400.0793;510.03735;1.86668;33.41;17.875;4.22696563194296;27.65;NA;NA;NA;NA;0;0;0
16;"03/01/2017 16:00";133.814;107.4804;281.76495;69.95425;399.53635;503.86665;1.57853;33.1;18.125;4.14159078696896;27.825;NA;NA;NA;NA;0;0;0
16.5;"03/01/2017 16:30";162.363;13.8069;160.351;48.3407;396.9178;495.1212;1.88595;32.315;19.065;3.91730988710702;27.93;NA;NA;NA;NA;0;0;0
17;"03/01/2017 17:00";115.042;-29.22617;94.045535;29.949655;392.9997;486.32175;1.92687;31.305;19.82;3.66518213614217;27.995;NA;NA;NA;NA;0;0;0
17.5;"03/01/2017 17:30";178.316;-62.387316;35.80717;12.013136;388.84475;475.0261;1.65872;29.66;23.17;3.19690907072516;28.025;NA;NA;NA;NA;0;0;0
18;"03/01/2017 18:00";154.857;-82.917784;-0.12472;3.264114;384.25175;463.7807;1.85473;26.88;29.35;2.50123378789832;28.025;NA;NA;NA;NA;0;0;0
18.5;"03/01/2017 18:30";122.978;-84.527537;-5.4574395;2.7716975;380.71365;457.01205;2.0805;24.755;33.07;2.08944873920173;28;NA;NA;NA;NA;0;0;0
19;"03/01/2017 19:00";97.2691;-83.687529;-5.3013905;2.7218385;377.76765;453.43195;2.31684;24.045;33;2.00463097233351;27.95;NA;NA;NA;NA;0;0;0
19.5;"03/01/2017 19:30";99.4428;-84.1164015;-5.3132435;2.610658;374.3594;450.5519;2.58435;24.265;31.76;2.06883880969576;27.88;NA;NA;NA;NA;0;0;0
20;"03/01/2017 20:00";52.4527;-85.091664;-5.3922575;2.4450065;372.00955;449.26395;2.54459;25.595;26.87;2.39997891871298;27.815;NA;NA;NA;NA;0;0;0
20.5;"03/01/2017 20:30";35.6303;-85.9287795;-5.347439;2.6717405;370.4764;448.386;2.41983;25.71;25.795;2.45191380940007;27.755;NA;NA;NA;NA;0;0;0
21;"03/01/2017 21:00";16.0392;-84.537153;-5.691055;2.242798;367.8006;444.4039;2.20391;24.975;26.85;2.31378097701196;27.68;NA;NA;NA;NA;0;0;0
21.5;"03/01/2017 21:30";17.1196;-83.1796655;-5.35424;2.4170255;364.94115;440.34955;2.297;24.16;28.225;2.16236110218624;27.615;NA;NA;NA;NA;0;0;0
22;"03/01/2017 22:00";17.3161;-82.8725335;-5.2261375;2.430096;362.65775;437.87405;2.48678;23.72;28.63;2.09409239441249;27.555;NA;NA;NA;NA;0;0;0
22.5;"03/01/2017 22:30";24.4242;-82.7471225;-5.503555;2.3155675;359.54935;434.47735;2.2538;22.97;30.35;1.95322550048119;27.49;NA;NA;NA;NA;0;0;0
23;"03/01/2017 23:00";25.2298;-80.7539195;-5.3268775;2.672842;356.5318;429.286;1.98129;20.78;35.82;1.57471749297206;27.425;NA;NA;NA;NA;0;0;0
23.5;"03/01/2017 23:30";27.0336;-79.340311;-4.894096;2.824465;355.0503;426.67205;2.11795;19.66;38.13;1.41652483489522;27.35;NA;NA;NA;NA;0;0;0
0;"04/01/2017 00:00";13.4676;-78.9333245;-4.9550385;2.536886;353.6599;425.1013;2.22636;20.005;37.665;1.45801882909273;27.275;NA;NA;NA;NA;0;0;0
0.5;"04/01/2017 00:30";18.745;-78.7229025;-4.80713;2.7192225;352.6285;423.82505;2.31352;20.055;37.265;1.47192255604409;27.2;NA;NA;NA;NA;0;0;0
1;"04/01/2017 01:00";18.3065;-77.888021;-4.910491;2.41863;351.46115;422.02005;2.35717;19.795;37.42;1.4448297771053;27.13;NA;NA;NA;NA;0;0;0
1.5;"04/01/2017 01:30";15.5216;-76.8993615;-5.077139;2.4376225;349.96575;419.35035;1.83978;19.45;37.905;1.40325137488548;27.065;NA;NA;NA;NA;0;0;0
2;"04/01/2017 02:00";NA;-74.72672;-4.5558545;2.7772655;348.2757;415.6693;1.81156;18.11;40.16;1.24365944853554;26.99;NA;NA;NA;NA;0;0;0
2.5;"04/01/2017 02:30";9.13213;-73.682915;-4.7195095;2.5884055;346.83755;413.21255;1.92139;17.235;41.96;1.14151663632914;26.92;NA;NA;NA;NA;0;0;0
3;"04/01/2017 03:00";8.44343;-71.9149445;-4.8258105;2.488634;345.17005;409.77055;2.08199;16.6;44.29;1.0524466503091;26.845;NA;NA;NA;NA;0;0;0
3.5;"04/01/2017 03:30";10.8491;-70.3381205;-4.524274;2.5135965;344.12105;407.4213;2.03164;16.08;47.13;0.966251441042031;26.77;NA;NA;NA;NA;0;0;0
4;"04/01/2017 04:00";14.1865;-68.415482;-4.4880255;2.2049065;343.20435;404.9269;2.28368;15.47;53.615;0.81528034867928;26.69;NA;NA;NA;NA;0;0;0
4.5;"04/01/2017 04:30";13.5019;-67.577998;-3.9932815;2.4219165;342.68435;403.84715;2.41431;15.095;55.95;0.755811848011293;26.6;NA;NA;NA;NA;0;0;0
