"heure";"DateUTC";"LE";"Rnet";"Swin";"Swout";"Lwin";"Lwout";"Ws";"Tair";"RH";"VPD";"Tsoil1";"Tsoil2";"Hsoil1";"Hsoil2";"LAI";"P";"PA24Hv";"PA24H"
17;"03/01/2012 17:00";NA;-27.88262898;112.7830138;27.35823141;NA;NA;2;30.3;13.2;3.74683083233169;NA;NA;0.05;0.033;0.688;0;0;0
17.5;"03/01/2012 17:30";NA;-73.02474018;36.71870568;10.97967621;NA;NA;2;29.5;13.8;3.55392727460658;NA;NA;0.05;0.033;0.688;0;0;0
18;"03/01/2012 18:00";NA;-88.73125582;2.373750448;4.821993587;NA;NA;2;28.4;14.8;3.29627188648251;NA;NA;0.05;0.033;0.688;0;0;0
18.5;"03/01/2012 18:30";NA;-89.89126571;-0.359984778;5.784328051;NA;NA;2.1;27.5;15.4;3.10589459706078;NA;NA;0.05;0.033;0.688;0;0;0
19;"03/01/2012 19:00";NA;-86.91730526;0.086856303;5.913897267;NA;NA;2.3;26.6;16.2;2.91835418304013;NA;NA;0.05;0.033;0.688;0;0;0
19.5;"03/01/2012 19:30";NA;-86.11457474;0.930889454;6.239707236;NA;NA;2.4;26.1;16.9;2.80991166564411;NA;NA;0.05;0.033;0.688;0;0;0
20;"03/01/2012 20:00";NA;-87.7677955;0.877187465;6.424626408;NA;NA;2.4;25.7;17.1;2.73759536474335;NA;NA;0.05;0.033;0.688;0;0;0
20.5;"03/01/2012 20:30";NA;-86.92006063;0.877187465;6.521488831;NA;NA;2.3;25.2;16.6;2.67356401059168;NA;NA;0.05;0.033;0.688;0;0;0
21;"03/01/2012 21:00";NA;-87.30030141;1.12948549;6.726535259;NA;NA;2.3;24.9;16.3;2.63567757752425;NA;NA;0.05;0.033;0.688;0;0;0
21.5;"03/01/2012 21:30";NA;-86.3469441;0.49722056;6.019565365;NA;NA;2.3;24.3;17.5;2.50640916505777;NA;NA;0.05;0.033;0.688;0;0;0
22;"03/01/2012 22:00";NA;-85.3853207;0.974458993;6.30134696;NA;NA;2.4;23.6;18.4;2.37702676827745;NA;NA;0.05;0.033;0.688;0;0;0
22.5;"03/01/2012 22:30";NA;-87.07252432;1.26120735;6.452301386;NA;NA;2.4;23.3;18.3;2.33729086295483;NA;NA;0.05;0.033;0.688;0;0;0
23;"03/01/2012 23:00";NA;-87.19284206;0.747492095;6.105106206;NA;NA;2.5;22.8;18.5;2.26213945530411;NA;NA;0.05;0.033;0.688;0;0;0
23.5;"03/01/2012 23:30";NA;-88.77166788;1.156843107;6.259834493;NA;NA;2.3;22.4;18.8;2.19977491303549;NA;NA;0.05;0.033;0.688;0;0;0
0;"04/01/2012 00:00";NA;-89.80493085;0.649207322;6.038434668;NA;NA;2.4;22.1;18.5;2.1679728081043;NA;NA;0.05;0.033;0.688;0;0;0
0.5;"04/01/2012 00:30";NA;-88.57971058;0.028088088;5.601924787;NA;NA;2.2;22;18.2;2.16273571522825;NA;NA;0.05;0.032;0.688;0;0;0
1;"04/01/2012 01:00";NA;-86.60411178;0.23782982;5.672370185;NA;NA;2.1;21.6;18.6;2.10024431899326;NA;NA;0.05;0.032;0.687;0;0;0
1.5;"04/01/2012 01:30";NA;-85.52584446;0.446558306;5.838420054;NA;NA;2.1;21.1;19.2;2.02187678643512;NA;NA;0.05;0.032;0.687;0;0;0
2;"04/01/2012 02:00";NA;-82.92753251;0.607664274;5.87615866;NA;NA;2.1;20.7;19.7;1.96055972880976;NA;NA;0.05;0.032;0.687;0;0;0
2.5;"04/01/2012 02:30";NA;-83.24279252;NA;NA;NA;NA;2;20.3;20.2;1.90088335114778;NA;NA;0.05;0.032;0.687;0;0;0
3;"04/01/2012 03:00";NA;-78.77243767;1.126445755;5.986858573;NA;NA;2.1;19.9;20.8;1.84048584494638;NA;NA;0.05;0.032;0.686;0;0;0
3.5;"04/01/2012 03:30";NA;-79.10216337;1.591525247;6.261092446;NA;NA;2.2;19.6;21;1.80199456065614;NA;NA;0.05;0.032;0.686;0;0;0
4;"04/01/2012 04:00";NA;-81.95947991;1.681704059;6.261092446;NA;NA;2.4;19.5;21.1;1.78856839967358;NA;NA;0.05;0.032;0.686;0;0;0
4.5;"04/01/2012 04:30";NA;-82.47105989;1.006882835;5.746589445;NA;NA;2.1;19.2;21.5;1.7465944778952;NA;NA;0.05;0.032;0.686;0;0;0
5;"04/01/2012 05:00";NA;-83.55208257;0.863002034;5.2874364;NA;NA;2.1;19;21.7;1.72055897260237;NA;NA;0.05;0.032;0.685;0;0;0
5.5;"04/01/2012 05:30";NA;-82.87885434;0.132452331;4.338939424;NA;NA;2.1;18.7;22.3;1.67567973851879;NA;NA;0.05;0.032;0.685;0;0;0
6;"04/01/2012 06:00";NA;-81.80242394;0.036194049;4.506247246;NA;NA;2;18.4;23.2;1.62545265129084;NA;NA;0.05;0.032;0.685;0;0;0
6.5;"04/01/2012 06:30";NA;-75.09769531;7.729763942;6.006985829;NA;NA;1.7;18;24;1.56863179402197;NA;NA;0.05;0.032;0.685;0;0;0
7;"04/01/2012 07:00";NA;-46.90385223;52.7178455;16.82916021;NA;NA;1.3;18;24.2;1.56450381561665;NA;NA;0.05;0.032;0.685;0;0;0
7.5;"04/01/2012 07:30";NA;8.662734289;139.6340085;36.55387185;NA;NA;1.5;18.4;24.6;1.59582200400168;NA;NA;0.05;0.032;0.684;0;0;0
