"heure";"DateUTC";"LE";"Rnet";"Swin";"Swout";"Lwin";"Lwout";"Ws";"Tair";"RH";"VPD";"Tsoil1";"Tsoil2";"Hsoil1";"Hsoil2";"LAI";"P";"PA24Hv";"PA24H"
9;"02/01/2011 09:00";NA;159.36814;360.8;73.295;NA;NA;2.006;22.73;23.975;2.10124219904853;23.87;26.52;0.054;0.033;0.708;0;0;0
9.5;"02/01/2011 09:30";72.7834;237.6070964;458.25;91.85;NA;NA;2.216;24;21.54;2.3411816525841;23.925;26.395;0.054;0.033;0.708;0;0;0
10;"02/01/2011 10:00";NA;288.8198935;554.9;107.75;NA;NA;2.539;24.94;19.635;2.53670029892353;24.145;26.33;0.054;0.033;0.708;0;0;0
10.5;"02/01/2011 10:30";NA;346.1173794;629.85;122.4;NA;NA;2.055;25.775;18.89;2.69040976241071;24.51;26.32;0.0535;0.033;0.707;0;0;0
11;"02/01/2011 11:00";NA;377.554938;683.45;132.55;NA;NA;1.409;26.635;17.77;2.86958185204385;24.86;26.265;0.053;0.033;0.707;0;0;0
11.5;"02/01/2011 11:30";NA;406.2036809;713.8;137.55;NA;NA;1.192;27.84;16.565;3.1245226970946;25.285;26.22;0.054;0.033;0.707;0;0;0
12;"02/01/2011 12:00";NA;409.9051999;728.75;138.95;NA;NA;1.2575;28.11;16.085;3.19230098327924;25.77;26.205;0.054;0.033;0.707;0;0;0
12.5;"02/01/2011 12:30";NA;407.6234417;729;137.1;NA;NA;0.8325;29.265;15.35;3.44308071901742;26.285;26.23;0.053;0.033;0.707;0;0;0
13;"02/01/2011 13:00";NA;390.5356074;696.1;128.95;NA;NA;1.1285;29.98;14.675;3.6162441771974;26.7;26.195;0.053;0.033;0.706;0;0;0
13.5;"02/01/2011 13:30";NA;360.5685152;648.8;117.85;NA;NA;0.9715;29.975;14.615;3.61774924377914;27.195;26.255;0.053;0.033;0.706;0;0;0
14;"02/01/2011 14:00";NA;323.7054424;590.4;106.1;NA;NA;0.835;30.645;14.32;3.77213757210004;27.615;26.33;0.053;0.033;0.706;0;0;0
14.5;"02/01/2011 14:30";NA;261.6923227;500.35;90.35;NA;NA;0.7945;30.985;14.08;3.85674015070312;27.935;26.385;0.0535;0.033;0.706;0;0;0
15;"02/01/2011 15:00";NA;211.4429347;422.65;79.17;NA;NA;1.031;31.385;13.49;3.97254412104731;28.205;26.47;0.0535;0.033;0.706;0;0;0
15.5;"02/01/2011 15:30";NA;124.3304738;262.5;60.605;NA;NA;0.734;31.095;13.64;3.90083574288504;28.475;26.65;0.054;0.033;0.705;0;0;0
16;"02/01/2011 16:00";NA;24.98778854;170.8;42.8;NA;NA;0.608;31.185;13.93;3.90768677929251;28.685;26.825;0.0535;0.033;0.705;0;0;0
16.5;"02/01/2011 16:30";NA;-14.21079062;103.85;24.17;NA;NA;0.566;30.925;14.035;3.84559718854963;28.85;27.005;0.054;0.033;0.705;0;0;0
17;"02/01/2011 17:00";NA;-36.1379807;58.575;12.585;NA;NA;0.236;30.665;13.83;3.79804345104271;28.935;27.185;0.054;0.033;0.705;0;0;0
17.5;"02/01/2011 17:30";NA;-52.65284013;22.615;4.5305;NA;NA;1.09;29.945;15.275;3.58361155066325;28.98;27.375;0.054;0.033;0.705;0;0;0
18;"02/01/2011 18:00";NA;-59.42712696;3.187;0.573;NA;NA;0.8475;29.415;16.075;3.44323477828842;28.975;27.57;0.054;0.033;0.704;0;0;0
18.5;"02/01/2011 18:30";NA;-56.19210076;-0.0245;-0.038;NA;NA;1.197;28.305;18.105;3.15097465997839;28.86;27.695;0.054;0.033;0.704;0;0;0
19;"02/01/2011 19:00";NA;-54.54416422;-0.0265;-0.038;NA;NA;1.4235;28.515;15.955;3.27335668983075;28.66;27.745;0.054;0.033;0.704;0;0;0
19.5;"02/01/2011 19:30";NA;-53.86977788;-0.017;-0.0335;NA;NA;1.397;27.77;18;3.05827518176113;28.43;27.76;0.054;0.033;0.704;0;0;0
20;"02/01/2011 20:00";NA;-53.08383892;-0.022;-0.037;NA;NA;0.7835;26.515;20.29;2.76206449599955;28.205;27.77;0.054;0.033;0.703;0;0;0
20.5;"02/01/2011 20:30";NA;-52.36888799;-0.0155;-0.0335;NA;NA;1.55;26.17;19.985;2.71680398380732;28.005;27.795;0.054;0.033;0.703;0;0;0
21;"02/01/2011 21:00";NA;-52.15592388;-0.0205;-0.025;NA;NA;1.8365;25.87;20.145;2.66371862491658;27.8;27.8;0.054;0.033;0.703;0;0;0
21.5;"02/01/2011 21:30";NA;-51.57787845;-0.0125;-0.0185;NA;NA;1.5315;25.355;20.97;2.55692344629725;27.585;27.775;0.054;0.033;0.703;0;0;0
22;"02/01/2011 22:00";NA;-51.19251483;-0.0105;-0.0175;NA;NA;1.637;25.5;20.405;2.59746870115132;27.405;27.775;0.054;0.033;0.703;0;0;0
22.5;"02/01/2011 22:30";NA;-51.50181984;-0.0155;-0.0205;NA;NA;1.8845;24.685;22.32;2.41493484668483;27.22;27.76;0.054;0.033;0.702;0;0;0
23;"02/01/2011 23:00";NA;-52.10521814;-0.0175;-0.0195;NA;NA;1.7505;23.465;24.89;2.17025101385812;27.06;27.76;0.054;0.033;0.702;0;0;0
23.5;"02/01/2011 23:30";NA;-53.68723722;-0.0175;-0.0255;NA;NA;1.8485;22.96;25.7;2.08236726754836;26.905;27.75;0.054;0.033;0.702;0;0;0
0;"03/01/2011 00:00";NA;-52.67312243;-0.019;-0.021;NA;NA;1.775;22.55;26.16;2.01869188649108;26.755;27.745;0.054;0.033;0.702;0;0;0
0.5;"03/01/2011 00:30";NA;-52.89115711;-0.018;-0.022;NA;NA;1.655;22.27;26.24;1.98248895249669;26.6;27.73;0.054;0.033;0.702;0;0;0
1;"03/01/2011 01:00";NA;-53.09905064;-0.013;-0.0185;NA;NA;1.672;21.83;26.51;1.92298273028512;26.455;27.715;0.054;0.033;0.702;0;0;0
1.5;"03/01/2011 01:30";NA;-52.28775881;-0.0135;-0.017;NA;NA;1.696;21.41;26.465;1.87538644996313;26.305;27.695;0.054;0.033;0.702;0;0;0
2;"03/01/2011 02:00";NA;-50.24938807;-0.0145;-0.0155;NA;NA;1.6155;21.165;26.385;1.84944671658227;26.16;27.67;0.054;0.033;0.702;0;0;0
2.5;"03/01/2011 02:30";NA;-50.07698855;-0.015;-0.0185;NA;NA;1.407;20.795;26.98;1.79326953892313;26.015;27.645;0.054;0.033;0.702;0;0;0
3;"03/01/2011 03:00";NA;-45.41713107;-0.0075;-0.01;NA;NA;1.1075;20.56;27.58;1.75298277346659;25.87;27.61;0.054;0.033;0.702;0;0;0
3.5;"03/01/2011 03:30";NA;-48.61666325;-0.0045;-0.0065;NA;NA;1.265;20.085;29.365;1.66035552171484;25.725;27.565;0.0535;0.033;0.702;0;0;0
4;"03/01/2011 04:00";NA;-49.54964886;-0.004;-0.0035;NA;NA;1.368;19.89;29.78;1.63079385034725;25.6;27.535;0.053;0.033;0.702;0;0;0
4.5;"03/01/2011 04:30";NA;-50.08205913;-0.0025;-0.007;NA;NA;1.54;19.57;30.295;1.58701556512951;25.49;27.505;0.053;0.033;0.702;0;0;0
5;"03/01/2011 05:00";NA;-48.36820512;-0.003;-0.009;NA;NA;1.68;18.915;32.02;1.48588495529971;25.37;27.475;0.053;0.033;0.702;0;0;0
5.5;"03/01/2011 05:30";NA;-49.45837853;0.006;-0.0055;NA;NA;1.0755;19.065;31.03;1.52169882962371;25.245;27.44;0.053;0.033;0.702;0;0;0
6;"03/01/2011 06:00";NA;-47.83072428;0.0135;-0.001;NA;NA;0.9105;18.875;31.665;1.48991868043271;25.12;27.4;0.053;0.033;0.702;0;0;0
6.5;"03/01/2011 06:30";NA;-45.15346123;4.98;0.952;NA;NA;1.076;18.725;31.52;1.47915140298974;25.015;27.365;0.053;0.033;0.702;0;0;0
7;"03/01/2011 07:00";NA;-30.51471417;34.005;6.737;NA;NA;1.704;18.19;32.4;1.41201260562806;24.89;27.315;0.0535;0.033;0.702;0;0;0
7.5;"03/01/2011 07:30";NA;1.40860545;92.415;19.285;NA;NA;1.2805;18.82;30.36;1.51316459172629;24.71;27.21;0.054;0.033;0.702;0;0;0
8;"03/01/2011 08:00";NA;43.38383091;180.1;36.405;NA;NA;1.1885;19.99;30.395;1.62655344514947;24.445;27.005;0.054;0.033;0.702;0;0;0
8.5;"03/01/2011 08:30";NA;103.9974722;260.8;54.495;NA;NA;1.425;21.97;26.005;1.9528024126874;24.18;26.76;0.054;0.033;0.702;0;0;0
9;"03/01/2011 09:00";NA;150.1396953;361.35;72.99;NA;NA;1.985;23.775;21.345;2.31549023009575;24.08;26.585;0.054;0.033;0.702;0;0;0
9.5;"03/01/2011 09:30";82.4849;227.9730058;451.85;90.85;NA;NA;2.3895;25.155;18.495;2.60583109048488;24.17;26.49;0.054;0.033;0.702;0;0;0
10;"03/01/2011 10:00";NA;287.0958983;554.8;108.25;NA;NA;2.1475;26.195;17.485;2.80582596720278;24.39;26.42;0.054;0.033;0.702;0;0;0
10.5;"03/01/2011 10:30";NA;343.6835039;626.85;122.5;NA;NA;2.4655;27.06;16.175;2.99918268402544;24.72;26.385;0.053;0.033;0.702;0;0;0
11;"03/01/2011 11:00";NA;370.8617804;681.75;133.05;NA;NA;2.119;27.745;15.52;3.14617790783204;25.135;26.375;0.0535;0.033;0.702;0;0;0
11.5;"03/01/2011 11:30";NA;397.9386454;717.95;139;NA;NA;1.511;28.625;14.985;3.33231986469661;25.565;26.335;0.054;0.033;0.703;0;0;0
12;"03/01/2011 12:00";NA;410.0066114;736.9;141.15;NA;NA;1.7775;29.19;14.365;3.46810658825026;26.03;26.295;0.0535;0.033;0.703;0;0;0
12.5;"03/01/2011 12:30";NA;407.369913;727.25;137.1;NA;NA;1.2325;29.87;13.965;3.62338896811561;26.525;26.3;0.053;0.033;0.703;0;0;0
13;"03/01/2011 13:00";NA;387.3411458;707.5;131.05;NA;NA;0.9235;30.485;13.53;3.77228672040379;26.98;26.29;0.053;0.0335;0.703;0;0;0
13.5;"03/01/2011 13:30";NA;362.0389816;661.75;120;NA;NA;1.424;30.805;13.44;3.84582400538302;27.455;26.335;0.0535;0.034;0.703;0;0;0
14;"03/01/2011 14:00";NA;332.3254182;607.65;108.55;NA;NA;1.229;31.625;13.235;4.03885879708719;27.93;26.455;0.054;0.034;0.703;0;0;0
14.5;"03/01/2011 14:30";NA;277.613925;526.1;94.05;NA;NA;0.963;31.735;13.19;4.06621043825188;28.23;26.48;0.0535;0.034;0.703;0;0;0
15;"03/01/2011 15:00";NA;199.7806145;409.05;75.74;NA;NA;0.652;32.19;12.965;4.18295838668035;28.495;26.56;0.054;0.034;0.703;0;0;0
15.5;"03/01/2011 15:30";NA;123.2656533;248.35;60.36;NA;NA;1.6155;31.83;12.985;4.09778751961095;28.735;26.725;0.054;0.034;0.703;0;0;0
16;"03/01/2011 16:00";84.1221;6.206382542;159.3;45.63;NA;NA;1.364;31.84;12.88;4.10505418470442;28.975;26.94;0.0535;0.034;0.703;0;0;0
16.5;"03/01/2011 16:30";NA;-18.0208199;109.2;28.71;NA;NA;1.06;31.67;13.23;4.04940264450596;29.11;27.12;0.0535;0.034;0.703;0;0;0
17;"03/01/2011 17:00";NA;-37.08617804;65.755;14.675;NA;NA;1.076;31.06;14.09;3.87278939084014;29.16;27.28;0.054;0.034;0.703;0;0;0
17.5;"03/01/2011 17:30";NA;-54.0624597;27.33;5.527;NA;NA;1.354;30.385;14.785;3.69634378064113;29.19;27.45;0.054;0.034;0.703;0;0;0
18;"03/01/2011 18:00";NA;-61.9522728;3.8955;0.703;NA;NA;1.6005;29.57;15.76;3.48714031232461;29.195;27.65;0.054;0.034;0.703;0;0;0
18.5;"03/01/2011 18:30";NA;-60.97872259;0.0015;-0.0335;NA;NA;1.7345;28.805;16.47;3.30842166803879;29.095;27.785;0.054;0.034;0.703;0;0;0
19;"03/01/2011 19:00";NA;-58.41808274;-0.032;-0.0385;NA;NA;1.6765;28.1;17.65;3.13094302613694;28.905;27.86;0.054;0.034;0.703;0;0;0
19.5;"03/01/2011 19:30";NA;-57.17579212;-0.0205;-0.0365;NA;NA;1.534;27.48;18.5;2.98858949726664;28.675;27.895;0.054;0.034;0.703;0;0;0
20;"03/01/2011 20:00";NA;-54.90924555;-0.0325;-0.0445;NA;NA;1.661;26.945;19.12;2.87435553830546;28.445;27.905;0.054;0.034;0.703;0;0;0
20.5;"03/01/2011 20:30";NA;-55.13742138;-0.008;-0.031;NA;NA;1.8135;26.52;19.935;2.77518267111822;28.225;27.92;0.054;0.0335;0.703;0;0;0
21;"03/01/2011 21:00";NA;-54.52388193;-0.0175;-0.026;NA;NA;1.945;25.975;20.58;2.66571271932234;28.01;27.92;0.054;0.033;0.703;0;0;0
21.5;"03/01/2011 21:30";NA;-55.7763137;-0.0085;-0.018;NA;NA;1.538;25.515;21.195;2.57397808860413;27.805;27.92;0.054;0.033;0.703;0;0;0
22;"03/01/2011 22:00";NA;-52.22691192;-0.0305;-0.0275;NA;NA;1.2085;25.17;21.27;2.51935758873728;27.61;27.905;0.054;0.033;0.703;0;0;0
22.5;"03/01/2011 22:30";NA;-53.62639033;-0.0225;-0.0275;NA;NA;1.4175;24.785;21.77;2.44659258830399;27.415;27.89;0.054;0.033;0.703;0;0;0
23;"03/01/2011 23:00";NA;-52.98749801;-0.021;-0.0275;NA;NA;1.4415;23.86;23.86;2.25293315530246;27.24;27.88;0.054;0.033;0.703;0;0;0
23.5;"03/01/2011 23:30";NA;-54.07767142;-0.02;-0.023;NA;NA;1.482;23.08;25.645;2.09908662613563;27.07;27.865;0.054;0.033;0.703;0;0;0
0;"04/01/2011 00:00";NA;-52.83538079;-0.0145;-0.0235;NA;NA;1.697;22.7;26.335;2.03231541723522;26.91;27.85;0.054;0.033;0.703;0;0;0
0.5;"04/01/2011 00:30";NA;-51.2178677;-0.0235;-0.024;NA;NA;2.0325;22.11;27.25;1.93639393986489;26.765;27.84;0.054;0.033;0.703;0;0;0
1;"04/01/2011 01:00";NA;-53.14975638;-0.0135;-0.0195;NA;NA;1.993;21.725;27.64;1.88131479087933;26.625;27.835;0.054;0.033;0.703;0;0;0
1.5;"04/01/2011 01:30";NA;-51.02518589;-0.0105;-0.0195;NA;NA;2.0215;21.59;27.255;1.87578484927868;26.47;27.81;0.054;0.033;0.703;0;0;0
2;"04/01/2011 02:00";NA;-51.19251483;-0.0125;-0.018;NA;NA;2.0485;21.465;26.795;1.8732669067258;26.325;27.78;0.054;0.033;0.703;0;0;0
2.5;"04/01/2011 02:30";NA;-51.72492509;-0.005;-0.007;NA;NA;1.9805;21.17;26.855;1.83820253252795;26.175;27.75;0.054;0.033;0.703;0;0;0
3;"04/01/2011 03:00";NA;-52.52607578;-0.001;-0.007;NA;NA;1.695;20.885;27.115;1.79988909239973;26.035;27.72;0.054;0.033;0.703;0;0;0
3.5;"04/01/2011 03:30";NA;-52.49565234;0.0035;-5e-04;NA;NA;1.078;20.585;27.78;1.75083706669974;25.89;27.68;0.054;0.033;0.703;0;0;0
4;"04/01/2011 04:00";NA;-52.47029947;-0.0045;-0.0045;NA;NA;1.4425;20.35;27.97;1.72110277131853;25.755;27.64;0.0535;0.033;0.703;0;0;0
4.5;"04/01/2011 04:30";NA;-49.8538833;-0.001;-0.009;NA;NA;1.8855;19.96;28.67;1.66377059946494;25.635;27.615;0.053;0.033;0.703;0;0;0
5;"04/01/2011 05:00";NA;-51.1975854;-0.001;-0.0035;NA;NA;1.898;19.885;27.695;1.67869591070372;25.52;27.59;0.053;0.033;0.703;0;0;0
5.5;"04/01/2011 05:30";NA;-50.48770505;0.0035;-0.003;NA;NA;2.002;19.925;26.715;1.70566976465558;25.39;27.55;0.053;0.033;0.703;0;0;0
6;"04/01/2011 06:00";NA;-49.85895387;0.0205;-0.005;NA;NA;1.8535;19.965;25.685;1.73393240538252;25.26;27.505;0.053;0.033;0.703;0;0;0
6.5;"04/01/2011 06:30";NA;-46.79125662;4.315;0.7925;NA;NA;1.776;19.945;24.86;1.75101151666142;25.13;27.455;0.053;0.033;0.703;0;0;0
