"heure";"DateUTC";"LE";"Rnet";"Swin";"Swout";"Lwin";"Lwout";"Ws";"Tair";"RH";"VPD";"Tsoil1";"Tsoil2";"Hsoil1";"Hsoil2";"LAI";"P";"PA24Hv";"PA24H"
17.5;"01/01/2008 17:30";NA;-66.545;25.61;5.598;NA;NA;NA;28.95;15.68;3.36784018374306;30.84;28.135;0.05;0.043;0.685;0;0;0
18;"01/01/2008 18:00";NA;-70.345;4.007;0.8535;NA;NA;NA;26.5;18.35;2.82679024595842;30.62;28.28;0.05;0.042;0.685;0;0;0
18.5;"01/01/2008 18:30";NA;-67.54;-0.005;-0.004;NA;NA;NA;24.38;20.85;2.41617789051338;30.365;28.425;0.05;0.042;0.685;0;0;0
19;"01/01/2008 19:00";NA;-64.315;-0.0285;-0.011;NA;NA;NA;23.71;21.125;2.31290754417146;30.035;28.535;0.05;0.042;0.685;0;0;0
19.5;"01/01/2008 19:30";NA;-65.43;-0.022;-0.011;NA;NA;NA;23.81;20.93;2.3326101524707;29.665;28.595;0.05;0.042;0.685;0;0;0
20;"01/01/2008 20:00";NA;-65.26;-0.018;-0.0055;NA;NA;NA;23.325;21.215;2.25730045299209;29.29;28.63;0.05;0.042;0.685;0;0;0
20.5;"01/01/2008 20:30";NA;-64.58;-0.011;0;NA;NA;NA;22.485;22.245;2.11735125884685;28.945;28.655;0.05;0.042;0.685;0;0;0
21;"01/01/2008 21:00";NA;-64.57;-0.0025;5e-04;NA;NA;NA;21.805;23.04;2.01071023981861;28.62;28.66;0.05;0.042;0.685;0;0;0
21.5;"01/01/2008 21:30";NA;-65.175;-0.0035;-5e-04;NA;NA;NA;21.25;24.06;1.91782928853985;28.295;28.65;0.05;0.042;0.685;0;0;0
22;"01/01/2008 22:00";NA;-64.915;-0.0055;0;NA;NA;NA;19.93;27.295;1.69269469740022;28;28.645;0.05;0.042;0.685;0;0;0
22.5;"01/01/2008 22:30";NA;-63.885;-0.003;5e-04;NA;NA;NA;19.415;27.1;1.64384652094194;27.72;28.625;0.05;0.042;0.685;0;0;0
23;"01/01/2008 23:00";NA;-59.255;-0.0065;0.001;NA;NA;NA;18.66;27.785;1.55349884164877;27.44;28.605;0.05;0.042;0.685;0;0;0
23.5;"01/01/2008 23:30";NA;-59.71;-0.011;5e-04;NA;NA;NA;17.805;30.6;1.41493982792596;27.18;28.585;0.05;0.042;0.685;0;0;0
0;"02/01/2008 00:00";NA;-60.095;-0.004;0.0085;NA;NA;NA;18.495;28.345;1.52561408921754;26.92;28.545;0.05;0.042;0.685;0;0;0
0.5;"02/01/2008 00:30";NA;-56.165;-0.0055;0.0145;NA;NA;NA;20.79;19.775;1.96960833108151;26.62;28.475;0.05;0.042;0.684;0;0;0
1;"02/01/2008 01:00";NA;-59.69;-0.001;0.011;NA;NA;NA;20.265;20.235;1.89594644626932;26.34;28.395;0.05;0.042;0.684;0;0;0
1.5;"02/01/2008 01:30";NA;-59.445;-0.0035;0.006;NA;NA;NA;18.545;23.52;1.63345009653165;26.145;28.35;0.049;0.042;0.684;0;0;0
2;"02/01/2008 02:00";NA;-55.6;-0.0065;0.0165;NA;NA;NA;19.615;19.08;1.84750980751193;25.955;28.31;0.049;0.042;0.683;0;0;0
2.5;"02/01/2008 02:30";NA;-58.255;0.001;0.0135;NA;NA;NA;20.14;17.78;1.93925957651178;25.735;28.25;0.049;0.042;0.683;0;0;0
3;"02/01/2008 03:00";NA;-62.195;-0.002;0.004;NA;NA;NA;18.575;21.66;1.67632099540217;25.555;28.2;0.049;0.042;0.683;0;0;0
3.5;"02/01/2008 03:30";NA;-57.08;-0.015;0.0025;NA;NA;NA;16.51;23.705;1.43310274436947;25.44;28.175;0.049;0.042;0.683;0;0;0
4;"02/01/2008 04:00";NA;-58.03;-0.003;0.006;NA;NA;NA;15.475;27.265;1.2788279960809;25.305;28.15;0.049;0.042;0.682;0;0;0
4.5;"02/01/2008 04:30";NA;-58.695;0.0045;0.009;NA;NA;NA;15.635;28.035;1.27833309678031;25.145;28.105;0.049;0.042;0.682;0;0;0
5;"02/01/2008 05:00";NA;-55.975;0;0.025;NA;NA;NA;17.53;22.165;1.55964021965588;24.94;28.035;0.049;0.042;0.682;0;0;0
5.5;"02/01/2008 05:30";NA;-59.09;-0.001;0.0095;NA;NA;NA;16.49;25.79;1.39216614677124;24.74;27.955;0.049;0.042;0.681;0;0;0
6;"02/01/2008 06:00";NA;-57.345;0.0745;0.025;NA;NA;NA;15.15;26.795;1.26050579091672;24.61;27.91;0.049;0.042;0.681;0;0;0
6.5;"02/01/2008 06:30";NA;-51.825;7.813;1.581;NA;NA;NA;14.68;26.395;1.22959266711606;24.485;27.87;0.049;0.042;0.681;0;0;0
7;"02/01/2008 07:00";NA;-31.3;40.125;7.974;NA;NA;NA;14.795;26.06;1.24438714288749;24.325;27.82;0.049;0.042;0.68;0;0;0
7.5;"02/01/2008 07:30";NA;-3.3515;113.25;22.535;NA;NA;NA;16.67;27.045;1.38437606921666;24.14;27.72;0.049;0.042;0.68;0;0;0
8;"02/01/2008 08:00";NA;50.72;223;45.22;NA;NA;NA;19.85;21.055;1.82888508961238;23.915;27.545;0.049;0.042;0.68;0;0;0
8.5;"02/01/2008 08:30";NA;113.2;299.35;67.775;NA;NA;NA;22.545;14.335;2.34126175652079;23.785;27.32;0.05;0.042;0.679;0;0;0
9;"02/01/2008 09:00";NA;114.9;369.05;90.7;NA;NA;NA;24.58;11.86;2.72298586317463;23.87;27.135;0.05;0.042;0.679;0;0;0
9.5;"02/01/2008 09:30";NA;194.9;464.95;113;NA;NA;NA;25.635;11.09;2.92477447635282;24.175;27.005;0.05;0.042;0.679;0;0;0
10;"02/01/2008 10:00";NA;289.85;632.9;132.25;NA;NA;NA;26.8;11.035;3.13487713574335;24.64;26.915;0.05;0.042;0.678;0;0;0
10.5;"02/01/2008 10:30";NA;347.9;706;149.15;NA;NA;NA;27.68;10.41;3.32385198241618;25.21;26.87;0.05;0.042;0.678;0;0;0
11;"02/01/2008 11:00";NA;383.5;763.35;162.45;NA;NA;NA;28.81;9.96;3.56729915546588;25.875;26.86;0.05;0.042;0.678;0;0;0
11.5;"02/01/2008 11:30";NA;362.95;731.2;155.2;NA;NA;NA;29.495;9.775;3.71880272850931;26.625;26.855;0.05;0.042;0.678;0;0;0
12;"02/01/2008 12:00";NA;318.75;673.5;142.05;NA;NA;NA;30.13;9.63;3.86314242083217;27.405;26.865;0.05;0.042;0.677;0;0;0
12.5;"02/01/2008 12:30";NA;298.4;622.85;129.85;NA;NA;NA;30.31;9.795;3.8960408794216;28.125;26.91;0.05;0.042;0.677;0;0;0
13;"02/01/2008 13:00";NA;349.7;709.75;147.2;NA;NA;NA;31.02;9.615;4.06525530746188;28.665;26.945;0.05;0.042;0.677;0;0;0
13.5;"02/01/2008 13:30";NA;341.15;684.15;140.25;NA;NA;NA;31.4;9.345;4.16642884340683;29.145;26.96;0.05;0.042;0.676;0;0;0
14;"02/01/2008 14:00";NA;312.9;657;133.25;NA;NA;NA;32.055;8.705;4.35438182316976;29.62;27.04;0.05;0.042;0.676;0;0;0
14.5;"02/01/2008 14:30";NA;231.55;515.75;104.1;NA;NA;NA;32.095;8.71;4.36399090975282;30.085;27.15;0.05;0.042;0.676;0;0;0
15;"02/01/2008 15:00";NA;216;497.35;100.75;NA;NA;NA;32.415;8.54;4.45174489118614;30.355;27.27;0.05;0.042;0.675;0;0;0
15.5;"02/01/2008 15:30";NA;184.2;446.35;91.35;NA;NA;NA;32.415;8.555;4.45101477776642;30.42;27.375;0.05;0.042;0.675;0;0;0
16;"02/01/2008 16:00";NA;45.16;229.35;49.61;NA;NA;NA;31.755;8.755;4.27878960154019;30.51;27.51;0.05;0.042;0.675;0;0;0
16.5;"02/01/2008 16:30";NA;-30.44;123.55;30.58;NA;NA;NA;30.91;9.45;4.04724484290444;30.605;27.69;0.05;0.042;0.674;0;0;0
17;"02/01/2008 17:00";NA;-58.33;44.885;9.579;NA;NA;NA;29.38;11.77;3.61256580161406;30.55;27.85;0.05;0.042;0.674;0;0;0
17.5;"02/01/2008 17:30";NA;-59.225;24.465;5.222;NA;NA;NA;27.09;14.97;3.04765266130653;30.41;28.005;0.05;0.042;0.674;0;0;0
18;"02/01/2008 18:00";NA;-62.675;3.6515;0.782;NA;NA;NA;25.3;16.38;2.69660083135263;30.175;28.12;0.05;0.042;0.673;0;0;0
18.5;"02/01/2008 18:30";NA;-63.46;5e-04;5e-04;NA;NA;NA;23.845;18.14;2.42000199117714;29.885;28.235;0.05;0.042;0.673;0;0;0
19;"02/01/2008 19:00";NA;-63.235;-0.014;-0.003;NA;NA;NA;22.815;19.53;2.23558079312198;29.56;28.32;0.05;0.042;0.673;0;0;0
19.5;"02/01/2008 19:30";NA;-61.065;-0.007;5e-04;NA;NA;NA;22.26;20.265;2.14177920318949;29.225;28.38;0.05;0.042;0.673;0;0;0
20;"02/01/2008 20:00";NA;-57.32;-0.0055;5e-04;NA;NA;NA;21.87;20.86;2.07588478705275;28.885;28.415;0.05;0.042;0.672;0;0;0
20.5;"02/01/2008 20:30";NA;-59.595;-0.0035;-5e-04;NA;NA;NA;21.025;21.95;1.94409050024325;28.555;28.43;0.05;0.042;0.672;0;0;0
21;"02/01/2008 21:00";NA;-60.105;-0.0025;-0.001;NA;NA;NA;20.82;21.82;1.92294698733694;28.245;28.44;0.05;0.042;0.672;0;0;0
21.5;"02/01/2008 21:30";NA;-59.41;-0.0035;5e-04;NA;NA;NA;20.5;22.12;1.87818622922278;27.955;28.435;0.05;0.042;0.671;0;0;0
22;"02/01/2008 22:00";NA;-59.075;-0.001;5e-04;NA;NA;NA;19.895;23.595;1.77498444990544;27.68;28.42;0.05;0.042;0.671;0;0;0
22.5;"02/01/2008 22:30";NA;-56.445;-0.009;-5e-04;NA;NA;NA;18.7;27.415;1.56536954723792;27.42;28.41;0.05;0.042;0.671;0;0;0
23;"02/01/2008 23:00";NA;-56.895;-0.01;-0.001;NA;NA;NA;18.33;30.08;1.47335870089508;27.17;28.395;0.05;0.042;0.67;0;0;0
23.5;"02/01/2008 23:30";NA;-56.26;-0.015;0.0055;NA;NA;NA;18.315;28.59;1.50334111317907;26.925;28.365;0.049;0.042;0.67;0;0;0
0;"03/01/2008 00:00";NA;-57.72;-0.009;0.0055;NA;NA;NA;18.345;29.545;1.48602944474631;26.685;28.33;0.049;0.042;0.67;0;0;0
0.5;"03/01/2008 00:30";NA;-53.75;-0.011;0.0185;NA;NA;NA;18.56;28.96;1.51868876847367;26.465;28.29;0.049;0.042;0.669;0;0;0
1;"03/01/2008 01:00";NA;-52.695;-0.01;0.022;NA;NA;NA;19.735;25.21;1.72031772498572;26.225;28.23;0.049;0.042;0.669;0;0;0
1.5;"03/01/2008 01:30";NA;-54.76;-0.004;0.018;NA;NA;NA;20.15;24.525;1.78127155131207;25.995;28.165;0.049;0.042;0.669;0;0;0
2;"03/01/2008 02:00";NA;-55.675;-0.006;0.0245;NA;NA;NA;20.175;24.735;1.77906300763559;25.795;28.105;0.049;0.042;0.669;0;0;0
2.5;"03/01/2008 02:30";NA;-56.055;-0.006;0.0205;NA;NA;NA;20.04;25.25;1.75219785047181;25.63;28.055;0.049;0.042;0.668;0;0;0
3;"03/01/2008 03:00";NA;-47.79;-0.0045;0.018;NA;NA;NA;19.45;26.54;1.66008287300245;25.5;28.01;0.049;0.042;0.668;0;0;0
3.5;"03/01/2008 03:30";NA;-48.93;-0.003;0.0195;NA;NA;NA;19.06;27.595;1.59698792814912;25.38;27.97;0.049;0.042;0.668;0;0;0
4;"03/01/2008 04:00";NA;-51.08;0.001;0.014;NA;NA;NA;18.66;28.655;1.53478328404669;25.265;27.93;0.049;0.042;0.667;0;0;0
4.5;"03/01/2008 04:30";NA;-51.195;-0.0025;0.0205;NA;NA;NA;18.565;28.76;1.52344112138171;25.14;27.89;0.049;0.042;0.667;0;0;0
5;"03/01/2008 05:00";NA;-54.43;-0.0045;0.0185;NA;NA;NA;18.205;29.765;1.46843401333629;25.005;27.84;0.049;0.042;0.667;0;0;0
5.5;"03/01/2008 05:30";NA;-56.18;-5e-04;0.009;NA;NA;NA;17.525;31.83;1.36554415920148;24.875;27.8;0.049;0.042;0.667;0;0;0
6;"03/01/2008 06:00";NA;-53.925;0.0675;0.0245;NA;NA;NA;16.74;34.98;1.23930160381125;24.745;27.755;0.049;0.042;0.666;0;0;0
6.5;"03/01/2008 06:30";NA;-50.86;4.299;0.8445;NA;NA;NA;15.42;38.465;1.07809871420598;24.635;27.725;0.049;0.042;0.666;0;0;0
7;"03/01/2008 07:00";NA;-40.625;17.705;3.438;NA;NA;NA;14.88;39.23;1.02835954808198;24.52;27.685;0.049;0.042;0.666;0;0;0
7.5;"03/01/2008 07:30";NA;-2.746;102.895;20.805;NA;NA;NA;16.155;39.835;1.10485001198543;24.38;27.63;0.049;0.042;0.665;0;0;0
8;"03/01/2008 08:00";NA;46.535;207.35;42.51;NA;NA;NA;19.49;29.235;1.60316108467618;24.175;27.495;0.049;0.042;0.665;0;0;0
8.5;"03/01/2008 08:30";NA;110.85;284.65;64.165;NA;NA;NA;21.24;24.52;1.90504389890986;24.04;27.3;0.049;0.042;0.665;0;0;0
9;"03/01/2008 09:00";NA;113.95;347.95;83.835;NA;NA;NA;22.69;22.23;2.14426630647255;24.09;27.13;0.049;0.042;0.664;0;0;0
9.5;"03/01/2008 09:30";NA;197.6;451.35;107.55;NA;NA;NA;24.345;20.24;2.42970363666578;24.29;26.99;0.05;0.042;0.664;0;0;0
10;"03/01/2008 10:00";NA;253.85;548.8;115.5;NA;NA;NA;25.84;18.195;2.72392440220648;24.665;26.875;0.05;0.042;0.664;0;0;0
10.5;"03/01/2008 10:30";NA;327.3;651.25;138.55;NA;NA;NA;27.07;17.045;2.96979580136594;25.17;26.82;0.05;0.042;0.664;0;0;0
11;"03/01/2008 11:00";NA;369.75;723;154.8;NA;NA;NA;28.185;16.16;3.20339085640773;25.745;26.78;0.05;0.042;0.663;0;0;0
11.5;"03/01/2008 11:30";NA;381.6;756.2;162;NA;NA;NA;28.755;15.525;3.3361811175643;26.465;26.77;0.05;0.042;0.663;0;0;0
12;"03/01/2008 12:00";NA;399.35;772.05;165.1;NA;NA;NA;29.845;14.575;3.59253794316067;27.23;26.76;0.05;0.042;0.663;0;0;0
12.5;"03/01/2008 12:30";NA;396.7;775.05;164.8;NA;NA;NA;30.685;13.565;3.81407447316922;27.965;26.745;0.05;0.042;0.662;0;0;0
13;"03/01/2008 13:00";NA;378.45;731.75;153.25;NA;NA;NA;31.115;12.91;3.9382876151341;28.675;26.755;0.05;0.042;0.662;0;0;0
13.5;"03/01/2008 13:30";NA;356.65;698.8;144.2;NA;NA;NA;31.855;12.505;4.12622402075907;29.345;26.825;0.05;0.042;0.662;0;0;0
14;"03/01/2008 14:00";NA;266.2;566.25;115.25;NA;NA;NA;32.13;12.3;4.20066898265727;29.87;26.93;0.05;0.042;0.662;0;0;0
14.5;"03/01/2008 14:30";NA;263.25;554.45;111.9;NA;NA;NA;32.28;11.945;4.25352040034274;30.31;27.055;0.05;0.042;0.661;0;0;0
15;"03/01/2008 15:00";NA;218.65;478.65;97.2;NA;NA;NA;32.635;11.78;4.34754687876299;30.535;27.17;0.05;0.042;0.661;0;0;0
15.5;"03/01/2008 15:30";NA;66.755;237.6;48.94;NA;NA;NA;32.035;13.035;4.14317569266914;30.61;27.305;0.05;0.042;0.661;0;0;0
16;"03/01/2008 16:00";NA;-3.78;174.15;38.7;NA;NA;NA;31.71;13.595;4.04151471595771;30.685;27.485;0.05;0.042;0.66;0;0;0
16.5;"03/01/2008 16:30";NA;-64.895;118.3;27.06;NA;NA;NA;31.575;13.395;4.02000260887493;30.655;27.64;0.05;0.042;0.66;0;0;0
17;"03/01/2008 17:00";NA;-69.425;83.405;17.125;NA;NA;NA;32.78;13.275;4.30885050761418;30.52;27.76;0.05;0.042;0.66;0;0;0
17.5;"03/01/2008 17:30";NA;-55.695;32.115;6.305;NA;NA;NA;29.925;15.92;3.5522506934782;30.38;27.865;0.05;0.042;0.66;0;0;0
18;"03/01/2008 18:00";NA;-62.285;6.534;1.3115;NA;NA;NA;27.75;19.53;2.99771299144454;30.25;28.015;0.05;0.042;0.659;0;0;0
18.5;"03/01/2008 18:30";NA;-61.42;0.005;0.0035;NA;NA;NA;26.295;21.625;2.68082142513642;30.06;28.15;0.05;0.042;0.659;0;0;0
19;"03/01/2008 19:00";NA;-62.745;-0.0315;-0.007;NA;NA;NA;24.745;23.805;2.37726823105921;29.8;28.25;0.05;0.042;0.659;0;0;0
19.5;"03/01/2008 19:30";NA;-62.65;-0.0275;-0.0065;NA;NA;NA;23.54;25.155;2.17238857349909;29.515;28.325;0.05;0.042;0.658;0;0;0
20;"03/01/2008 20:00";NA;-59.165;-0.0215;-0.003;NA;NA;NA;22.93;25.525;2.08348632966764;29.2;28.37;0.05;0.042;0.658;0;0;0
20.5;"03/01/2008 20:30";NA;-57;-0.03;-0.0055;NA;NA;NA;22.2;26.345;1.97125355684313;28.895;28.395;0.05;0.042;0.658;0;0;0
21;"03/01/2008 21:00";NA;-56.09;-0.02;5e-04;NA;NA;NA;21.505;27.725;1.85400146242776;28.605;28.42;0.05;0.042;0.657;0;0;0
21.5;"03/01/2008 21:30";NA;-55.85;-0.016;-5e-04;NA;NA;NA;21.01;28.775;1.77245794029123;28.325;28.415;0.05;0.042;0.657;0;0;0
22;"03/01/2008 22:00";NA;-56.47;-0.005;0;NA;NA;NA;20.39;30.315;1.66918690788194;28.055;28.41;0.05;0.042;0.657;0;0;0
22.5;"03/01/2008 22:30";NA;-57.935;-0.0045;0.004;NA;NA;NA;21.385;27.83;1.83775884975491;27.8;28.385;0.05;0.042;0.657;0;0;0
23;"03/01/2008 23:00";NA;-61.73;-0.0035;0.0065;NA;NA;NA;22.92;23.265;2.14541251641826;27.51;28.35;0.05;0.042;0.656;0;0;0
23.5;"03/01/2008 23:30";NA;-63.13;-0.002;0.0045;NA;NA;NA;22.94;22.52;2.16886522821957;27.26;28.3;0.05;0.042;0.656;0;0;0
0;"04/01/2008 00:00";NA;-60.94;-0.004;0.0065;NA;NA;NA;22.405;23.08;2.08445937789625;27.055;28.265;0.05;0.042;0.656;0;0;0
0.5;"04/01/2008 00:30";NA;-60.035;-0.006;0.005;NA;NA;NA;21.72;24.125;1.97210020110933;26.9;28.245;0.05;0.042;0.656;0;0;0
1;"04/01/2008 01:00";NA;-58.41;-0.006;0.01;NA;NA;NA;21.09;25.19;1.87083899319584;26.745;28.225;0.05;0.042;0.656;0;0;0
1.5;"04/01/2008 01:30";NA;-58.66;-0.005;0.0075;NA;NA;NA;20.73;25.55;1.82108950880486;26.59;28.195;0.05;0.042;0.656;0;0;0
2;"04/01/2008 02:00";NA;-59.265;-0.01;0.013;NA;NA;NA;20.46;25.78;1.78551004533597;26.43;28.175;0.05;0.042;0.655;0;0;0
2.5;"04/01/2008 02:30";NA;-58.64;-0.0055;0.013;NA;NA;NA;20.34;25.345;1.78272423242144;26.27;28.14;0.05;0.042;0.655;0;0;0
3;"04/01/2008 03:00";NA;-59.135;-0.0105;0.016;NA;NA;NA;19.975;25.535;1.73850833898615;26.115;28.1;0.05;0.042;0.655;0;0;0
3.5;"04/01/2008 03:30";NA;-59.16;-0.008;0.012;NA;NA;NA;19.635;25.83;1.69550240171267;25.975;28.06;0.05;0.042;0.655;0;0;0
4;"04/01/2008 04:00";NA;-59.125;-0.006;0.009;NA;NA;NA;19.145;26.82;1.62265671417409;25.835;28.025;0.049;0.042;0.655;0;0;0
4.5;"04/01/2008 04:30";NA;-57.45;-0.0125;0.016;NA;NA;NA;18.3;29.01;1.49309368573122;25.705;27.99;0.049;0.042;0.655;0;0;0
5;"04/01/2008 05:00";NA;-56.45;-0.014;0.0135;NA;NA;NA;17.6;31.69;1.37483885326873;25.575;27.96;0.049;0.042;0.655;0;0;0
5.5;"04/01/2008 05:30";NA;-56.18;-0.004;0.002;NA;NA;NA;16.675;35.165;1.2306838525323;25.435;27.93;0.049;0.042;0.655;0;0;0
6;"04/01/2008 06:00";NA;-51.8;0.111;0.0355;NA;NA;NA;15.765;36.08;1.14491753523543;25.3;27.895;0.049;0.042;0.655;0;0;0
6.5;"04/01/2008 06:30";NA;-49.305;5.4965;1.0235;NA;NA;NA;15.09;39.49;1.03789934372455;25.165;27.86;0.049;0.042;0.655;0;0;0
7;"04/01/2008 07:00";NA;-42.405;18.025;3.24;NA;NA;NA;14.935;42.275;0.980299154037151;25.025;27.82;0.049;0.042;0.654;0;0;0
7.5;"04/01/2008 07:30";NA;-18.561;65.565;11.8985;NA;NA;NA;15.685;41.465;1.04310745512692;24.87;27.765;0.049;0.042;0.654;0;0;0
8;"04/01/2008 08:00";NA;41.61;179.05;33.47;NA;NA;NA;18.255;32.74;1.41065431324024;24.665;27.65;0.049;0.042;0.654;0;0;0
8.5;"04/01/2008 08:30";NA;106.65;261.9;53.31;NA;NA;NA;20.48;25.76;1.78819564675488;24.49;27.475;0.049;0.042;0.654;0;0;0
9;"04/01/2008 09:00";NA;121.6;342.2;73.125;NA;NA;NA;22.17;22.47;2.07117618515164;24.475;27.295;0.049;0.042;0.654;0;0;0
9.5;"04/01/2008 09:30";NA;195.8;428.15;91.95;NA;NA;NA;23.66;20.385;2.32759431715222;24.615;27.15;0.05;0.042;0.654;0;0;0
10;"04/01/2008 10:00";NA;280.75;566.85;109.4;NA;NA;NA;24.65;19.065;2.51087366355405;24.925;27.04;0.05;0.042;0.654;0;0;0
10.5;"04/01/2008 10:30";NA;334.1;643;124.9;NA;NA;NA;25.98;17.555;2.76806427043606;25.375;26.97;0.05;0.042;0.654;0;0;0
