"heure";"DateUTC";"LE";"Rnet";"Swin";"Swout";"Lwin";"Lwout";"Ws";"Tair";"RH";"VPD";"Tsoil1";"Tsoil2";"Hsoil1";"Hsoil2";"LAI";"P";"PA24Hv";"PA24H"
7;"01/01/2013 07:00";26.365;-43.047811;54.225765;10.907476;308.235;308.235;2.31413;16.0007928;26.68569304;1.33313178460672;24.675;27.86;NA;NA;0.73;0;0;0
7.5;"01/01/2013 07:30";NA;21.14908;134.78135;21.53232;309.75045;309.75045;2.53437;16.97893022;26.21371373;1.42787055391792;24.53;27.77;NA;NA;0.729;0;0;0
8;"01/01/2013 08:00";NA;86.46374;214.6477;32.05461;315.769;315.769;2.76076;18.55003176;25.39396019;1.59392834469231;24.365;27.625;NA;NA;0.729;0;0;0
8.5;"01/01/2013 08:30";NA;186.8418;329.29845;42.6936;322.5621;322.5621;2.61212;20.20729049;22.84030372;1.82749241860557;24.2;27.43;NA;NA;0.729;0;0;0
9;"01/01/2013 09:00";NA;321.62729;483.63555;58.90031;330.2782;330.2782;3.04151;21.75305169;20.31645647;2.07527475097572;24.185;27.265;NA;NA;0.729;0;0;0
9.5;"01/01/2013 09:30";NA;404.132625;597.0862;87.761325;340.1649;340.1649;3.70166;23.41537849;18.39376181;2.35091272531602;24.34;27.16;NA;NA;0.728;0;0;0
10;"01/01/2013 10:00";NA;460.328045;670.075;102.790055;346.1697;346.1697;4.21432;24.24147382;16.46609895;2.52893882339315;24.705;27.12;NA;NA;0.728;0;0;0
10.5;"01/01/2013 10:30";NA;506.3419;730.1866;113.0811;351.7059;351.7059;3.28681;24.96620776;15.70596385;2.66487761241967;25.135;27.075;NA;NA;0.728;0;0;0
11;"01/01/2013 11:00";NA;528.2791;764.35635;121.43615;355.7957;355.7957;3.06026;26.07611498;14.90111492;2.87344394384593;25.655;27.03;NA;NA;0.728;0;0;0
11.5;"01/01/2013 11:30";NA;534.09545;776.3321;129.16525;362.8463;362.8463;3.70004;26.81605313;14.08136139;3.03038870462096;26.24;27.015;NA;NA;0.727;0;0;0
12;"01/01/2013 12:00";NA;513.7374;760.5224;131.03945;366.79255;366.79255;3.09682;27.55599127;13.21689402;3.19648338157602;26.845;27.01;NA;NA;0.727;0;0;0
12.5;"01/01/2013 12:30";NA;493.7413;740.90725;130.1366;371.69;371.69;2.4983;28.23511259;12.56605939;3.35045596654843;27.375;26.965;NA;NA;0.727;0;0;0
13;"01/01/2013 13:00";NA;476.94545;721.0944;126.5486;375.20335;375.20335;2.37151;28.55440097;12.35242665;3.42147744286713;27.89;26.96;NA;NA;0.727;0;0;0
13.5;"01/01/2013 13:30";NA;451.03365;691.2257;122.40975;376.50945;376.50945;2.05817;29.23352228;12.18350774;3.56539613580755;28.36;26.96;NA;NA;0.727;0;0;0
14;"01/01/2013 14:00";NA;397.38885;626.1514;113.7019;380.20885;380.20885;1.99363;29.16256931;11.84070172;3.56468965240669;28.76;26.995;NA;NA;0.726;0;0;0
14.5;"01/01/2013 14:30";NA;342.34415;560.09545;103.94165;381.37055;381.37055;1.85108;29.47172155;11.89535195;3.62654401603515;29.115;27.055;NA;NA;0.726;0;0;0
15;"01/01/2013 15:00";NA;272.920505;476.13055;92.467495;381.41945;381.41945;1.93355;29.64403591;11.77114687;3.66784841823201;29.37;27.13;NA;NA;0.726;0;0;0
15.5;"01/01/2013 15:30";NA;202.12953;389.1085;79.74637;379.4668;379.4668;2.21416;29.66430819;11.98477961;3.66323534572953;29.51;27.265;NA;NA;0.726;0;0;0
16;"01/01/2013 16:00";NA;117.142715;284.3505;63.553035;378.5871;378.5871;1.77447;29.37542823;12.20834876;3.59367078561794;29.575;27.4;NA;NA;0.725;0;0;0
16.5;"01/01/2013 16:30";NA;31.4732;177.70045;46.8858;374.83485;374.83485;1.79126;28.9801188;12.75485112;3.49074618808365;29.585;27.535;NA;NA;0.725;0;0;0
17;"01/01/2013 17:00";45.4442;-27.47686;96.391445;29.095255;370.48745;370.48745;1.79375;28.34661012;13.51995442;3.33543940311433;29.535;27.68;NA;NA;0.725;0;0;0
17.5;"01/01/2013 17:30";27.3353;-69.554535;34.059625;14.14166;365.41005;365.41005;1.73472;27.19615834;14.89614672;3.06933564046171;29.445;27.835;NA;NA;0.725;0;0;0
18;"01/01/2013 18:00";11.6929;-90.537598;2.049722;7.14092;358.5815;358.5815;1.79498;25.49835506;17.09706076;2.70515449361049;29.325;27.985;NA;NA;0.725;0;0;0
18.5;"01/01/2013 18:30";7.54821;-93.382177;-2.60918;6.594997;353.02695;353.02695;1.87778;23.80055177;18.43847564;2.40474538352515;29.14;28.115;NA;NA;0.724;0;0;0
19;"01/01/2013 19:00";11.0905;-93.1095305;-2.949434;6.4035965;349.2469;349.2469;2.10344;22.69571262;19.1389923;2.23026354310847;28.89;28.195;NA;NA;0.724;0;0;0
19.5;"01/01/2013 19:30";11.312;-92.215208;-3.2354735;6.0026845;346.90875;346.90875;2.13773;22.68557648;20.20218779;2.19958693328645;28.605;28.24;NA;NA;0.724;0;0;0
20;"01/01/2013 20:00";14.9528;-92.611058;-3.1155205;6.0304375;344.5805;344.5805;2.31944;23.00993293;20.55493022;2.23330095922587;28.33;28.27;NA;NA;0.724;0;0;0
20.5;"01/01/2013 20:30";18.2796;-92.498712;-3.3245365;5.5184755;343.5732;343.5732;2.6049;22.65516806;21.05175055;2.17216022853059;28.065;28.29;NA;NA;0.723;0;0;0
21;"01/01/2013 21:00";22.262;-92.591844;-3.500924;5.08532;342.34185;342.34185;2.55374;22.29533513;21.76220361;2.10608387276753;27.795;28.275;NA;NA;0.723;0;0;0
21.5;"01/01/2013 21:30";19.6928;-92.465433;-3.5486975;4.8821855;340.5452;340.5452;2.53995;21.98618289;22.12985066;2.05709990794657;27.54;28.255;NA;NA;0.723;0;0;0
22;"01/01/2013 22:00";13.7118;-92.2163975;-3.7466915;4.740206;339.4925;339.4925;2.38326;22.02672744;22.79558989;2.04455917679412;27.325;28.24;NA;NA;0.723;0;0;0
22.5;"01/01/2013 22:30";11.5063;-90.38498;-3.6747685;4.6762615;337.76245;337.76245;2.08836;21.85441308;23.47126553;2.0054816501905;27.125;28.23;NA;NA;0.722;0;0;0
23;"01/01/2013 23:00";9.00301;-89.8617305;-3.43281;4.8199705;335.3905;335.3905;2.07876;21.59087347;24.02273609;1.95923585509188;26.955;28.24;NA;NA;0.722;0;0;0
23.5;"01/01/2013 23:30";8.04292;-89.0707685;-3.3559565;4.820362;333.5624;333.5624;1.9362;20.99284127;23.89356281;1.89193906917032;26.78;28.24;NA;NA;0.722;0;0;0
0;"02/01/2013 00:00";6.61654;-88.7812255;-3.2543915;4.779234;331.4648;331.4648;2.03481;20.3390603;24.34566931;1.80648294224507;26.61;28.23;NA;NA;0.722;0;0;0
0.5;"02/01/2013 00:30";8.05276;-88.5095515;-3.140942;4.6174595;329.79115;329.79115;2.20628;19.61939443;24.86236244;1.71595900014273;26.45;28.215;NA;NA;0.722;0;0;0
1;"02/01/2013 01:00";11.2638;-88.3319455;-3.1145215;4.396324;328.67615;328.67615;2.41576;18.58044018;25.17039105;1.60175090269995;26.28;28.185;NA;NA;0.722;0;0;0
1.5;"02/01/2013 01:30";14.5365;-87.886259;-3.328393;4.090016;327.74795;327.74795;2.45359;17.69859609;25.42873761;1.51021498355478;26.11;28.145;NA;NA;0.722;0;0;0
2;"02/01/2013 02:00";19.6003;-89.2253665;-3.0723745;4.195092;325.3406;325.3406;2.68615;18.43853424;25.94046255;1.57124135907702;25.95;28.1;NA;NA;0.722;0;0;0
2.5;"02/01/2013 02:30";28.4252;-90.292704;-3.201105;4.049849;325.74845;325.74845;2.65521;18.5601679;26.09944505;1.5798581424554;25.775;28.045;NA;NA;0.722;0;0;0
3;"02/01/2013 03:00";20.463;-89.9566875;-3.328797;3.8718905;325.5122;325.5122;2.78076;18.36251319;26.72047046;1.54730232017155;25.615;27.995;NA;NA;0.722;0;0;0
3.5;"02/01/2013 03:30";12.2898;-88.0309565;-3.6395165;3.79879;325.0994;325.0994;2.10477;17.71886837;26.68569304;1.48665724627721;25.485;27.95;NA;NA;0.721;0;0;0
4;"02/01/2013 04:00";14.9756;-87.3730765;-3.271575;3.9433015;322.3598;322.3598;2.29906;16.9992025;27.31665485;1.40833533478163;25.385;27.93;NA;NA;0.721;0;0;0
4.5;"02/01/2013 04:30";8.0981;-86.1726525;-3.2983975;3.918705;320.6728;320.6728;2.10856;16.0514735;27.07818109;1.33029337111644;25.285;27.91;NA;NA;0.721;0;0;0
5;"02/01/2013 05:00";7.22383;-85.3894675;-3.1244355;4.018832;318.40225;318.40225;2.14383;15.60548338;28.151313;1.27385586924431;25.18;27.895;NA;NA;0.721;0;0;0
5.5;"02/01/2013 05:30";11.2125;-85.468866;-2.954476;4.03594;316.6312;316.6312;2.17759;15.73725319;28.24074066;1.28305177338259;25.06;27.87;NA;NA;0.721;0;0;0
6;"02/01/2013 06:00";5.2515;-85.031163;-2.684569;4.254944;315.95935;315.95935;2.07421;15.27605886;28.51896004;1.24083388867931;24.93;27.835;NA;NA;0.721;0;0;0
6.5;"02/01/2013 06:30";9.09775;-77.5056545;3.8872505;4.481905;315.3107;315.3107;2.2343;14.66282245;29.32380897;1.17935768839525;24.795;27.785;NA;NA;0.721;0;0;0
7;"02/01/2013 07:00";10.5026;-46.2207135;45.03683;10.4528435;312.63695;312.63695;2.1803;14.8554091;30.11872149;1.18066938733169;24.655;27.735;NA;NA;0.721;0;0;0
7.5;"02/01/2013 07:30";NA;12.600875;119.376125;20.47895;314.15965;314.15965;2.05673;16.25419628;27.3862097;1.34191732487106;24.495;27.64;NA;NA;0.721;0;0;0
8;"02/01/2013 08:00";NA;86.876485;212.0562;31.597465;319.1489;319.1489;2.20875;18.86932014;26.24849115;1.60744540356201;24.29;27.475;NA;NA;0.721;0;0;0
8.5;"02/01/2013 08:30";NA;166.55617;305.05755;41.22738;328.4799;328.4799;2.27131;20.80025462;25.60759293;1.82756464441689;24.075;27.235;NA;NA;0.721;0;0;0
9;"02/01/2013 09:00";NA;259.135685;414.32745;54.417065;338.47235;338.47235;1.99226;22.432173;22.36335621;2.10735591839504;23.995;27.03;NA;NA;0.721;0;0;0
9.5;"02/01/2013 09:30";NA;346.39751;530.60105;82.21374;348.0735;348.0735;2.58565;24.00834262;20.3611703;2.37754715890624;24.145;26.93;NA;NA;0.721;0;0;0
10;"02/01/2013 10:00";NA;423.26677;625.2073;97.26078;356.005;356.005;2.49521;25.12838598;18.12051063;2.61366187696452;24.44;26.86;NA;NA;0.721;0;0;0
10.5;"02/01/2013 10:30";NA;477.52985;694.9789;109.6276;361.8419;361.8419;2.74976;26.15720409;17.23617045;2.8080146863336;24.915;26.85;NA;NA;0.721;0;0;0
11;"02/01/2013 11:00";NA;482.63675;704.2599;114.483;366.89425;366.89425;3.02738;26.72989594;16.40648051;2.93348990894629;25.48;26.87;NA;NA;0.721;0;0;0
11.5;"02/01/2013 11:30";NA;497.80595;734.331;123.0366;368.9256;368.9256;2.28361;27.35326849;15.67615463;3.06930637437563;26.07;26.865;NA;NA;0.72;0;0;0
12;"02/01/2013 12:00";NA;494.3128;731.2003;124.31855;376.751;376.751;2.21032;28.16922768;14.98557438;3.24528604222049;26.635;26.815;NA;NA;0.72;0;0;0
12.5;"02/01/2013 12:30";NA;470.5591;711.866;126.47;379.9402;379.9402;1.96226;28.87368935;14.22543928;3.41085216919812;27.245;26.82;NA;NA;0.72;0;0;0
13;"02/01/2013 13:00";NA;441.68775;679.73805;123.56645;384.43715;384.43715;1.87488;29.45144927;13.485177;3.55694892970133;27.79;26.805;NA;NA;0.72;0;0;0
13.5;"02/01/2013 13:30";NA;401.9113;633.05355;117.00165;389.4019;389.4019;1.4322;30.00386884;13.15727558;3.68561105988531;28.275;26.785;NA;NA;0.72;0;0;0
14;"02/01/2013 14:00";NA;351.58475;576.7716;109.9559;389.30535;389.30535;1.02552;30.35356564;12.61077322;3.78384492209414;28.755;26.865;NA;NA;0.72;0;0;0
14.5;"02/01/2013 14:30";NA;306.04652;516.8868;99.88613;394.70815;394.70815;0.80927;30.63737753;12.35739486;3.85686443897091;29.1;26.895;NA;NA;0.72;0;0;0
15;"02/01/2013 15:00";NA;252.655075;452.3442;90.611125;392.33845;392.33845;1.0641;30.89078101;12.41204509;3.91056825831277;29.405;26.98;NA;NA;0.72;0;0;0
15.5;"02/01/2013 15:30";NA;184.49739;365.29445;76.17496;391.9646;391.9646;1.30362;30.7590112;12.53128197;3.87601996191003;29.545;27.115;NA;NA;0.72;0;0;0
16;"02/01/2013 16:00";NA;114.700555;275.847;61.277845;389.31285;389.31285;1.58982;30.63230946;12.96848386;3.82886449378326;29.635;27.26;NA;NA;0.72;0;0;0
16.5;"02/01/2013 16:30";NA;28.3147;168.69535;44.4001;384.3231;384.3231;1.83587;30.19645549;13.37090832;3.71735121122449;29.705;27.425;NA;NA;0.72;0;0;0
17;"02/01/2013 17:00";44.7774;-26.29326;93.86306;28.28667;379.60425;379.60425;1.58242;29.58321908;14.47881765;3.54286901191672;29.675;27.59;NA;NA;0.72;0;0;0
17.5;"02/01/2013 17:30";21.2979;-66.93609;32.997905;13.850745;374.05725;374.05725;1.69633;28.35167819;16.13322933;3.23560044259036;29.595;27.74;NA;NA;0.72;0;0;0
18;"02/01/2013 18:00";12.4356;-88.71612675;2.78381875;7.7763955;367.3805;367.3805;2.08496;26.86673382;18.45338025;2.88476043295449;29.475;27.9;NA;NA;0.72;0;0;0
18.5;"02/01/2013 18:30";12.8861;-91.506624;-2.943452;6.296622;362.77715;362.77715;2.15664;25.16893054;19.17376972;2.58627234833309;29.295;28.04;NA;NA;0.72;0;0;0
19;"02/01/2013 19:00";15.9907;-91.6526825;-2.8235165;6.329416;358.42225;358.42225;2.33893;23.93738965;20.14256935;2.3739396219847;29.045;28.12;NA;NA;0.72;0;0;0
19.5;"02/01/2013 19:30";13.1142;-89.5062585;-3.5184435;5.258915;356.582;356.582;2.22326;24.11477208;20.92754547;2.37575969243493;28.77;28.17;NA;NA;0.719;0;0;0
20;"02/01/2013 20:00";19.035;-91.2950075;-3.084352;5.5670555;352.2037;352.2037;2.60631;24.49487729;21.39952478;2.41594862637073;28.49;28.2;NA;NA;0.719;0;0;0
20.5;"02/01/2013 20:30";20.9451;-92.663371;-3.3397615;5.3307595;351.14135;351.14135;2.55449;24.25160996;22.22921472;2.35589411831889;28.21;28.2;NA;NA;0.719;0;0;0
21;"02/01/2013 21:00";14.7839;-90.8894435;-3.779882;4.8323115;350.82135;350.82135;2.20398;24.08436366;22.98438161;2.30974500016299;27.965;28.2;NA;NA;0.719;0;0;0
21.5;"02/01/2013 21:30";6.42587;-88.452917;-3.755506;4.666711;348.077;348.077;2.0132;23.41537849;23.81903976;2.19462130380317;27.75;28.205;NA;NA;0.719;0;0;0
22;"02/01/2013 22:00";7.94972;-88.112654;-3.286379;4.840125;344.2337;344.2337;2.22048;22.68050841;23.96311766;2.09527482800105;27.555;28.22;NA;NA;0.719;0;0;0
22.5;"02/01/2013 22:30";15.7429;-88.802698;-3.1859045;4.6676435;342.1113;342.1113;2.43921;21.93550219;24.91701268;1.97735182772685;27.355;28.215;NA;NA;0.719;0;0;0
23;"02/01/2013 23:00";15.6721;-88.518423;-3.3562175;4.5168055;340.70275;340.70275;2.37812;21.36281034;26.13919068;1.87825974840828;27.15;28.195;NA;NA;0.719;0;0;0
23.5;"02/01/2013 23:30";18.362;-89.214021;-3.42963;4.325341;338.653;338.653;2.43695;20.95736478;24.96172651;1.86132419719232;26.965;28.185;NA;NA;0.719;0;0;0
0;"03/01/2013 00:00";11.457;-89.0187415;-3.4367945;4.242597;336.9274;336.9274;2.38477;20.24783505;24.78287119;1.78595249485669;26.785;28.165;NA;NA;0.719;0;0;0
0.5;"03/01/2013 00:30";17.7463;-88.21569;-3.377656;4.163734;334.90025;334.90025;2.39481;19.0923152;24.97663112;1.65807691768227;26.62;28.145;NA;NA;0.719;0;0;0
1;"03/01/2013 01:00";10.2775;-86.0949565;-3.5400585;3.837698;333.61295;333.61295;2.14902;18.12431393;25.53306988;1.54904434372388;26.47;28.125;NA;NA;0.719;0;0;0
1.5;"03/01/2013 01:30";8.0562;-85.1651325;-3.169433;4.0989995;330.30615;330.30615;2.17065;17.32355894;25.89574872;1.46564890915018;26.325;28.12;NA;NA;0.719;0;0;0
2;"03/01/2013 02:00";11.0982;-85.7173565;-2.916551;4.2645555;327.5736;327.5736;2.33176;16.98906636;26.30810959;1.42696028369063;26.18;28.115;NA;NA;0.719;0;0;0
2.5;"03/01/2013 02:30";19.9308;-86.2951525;-2.9148355;3.986017;326.25355;326.25355;2.89098;17.60737084;25.92058974;1.49164998877874;26.02;28.09;NA;NA;0.719;0;0;0
3;"03/01/2013 03:00";16.3902;-86.720351;-3.249424;3.754877;326.71755;326.71755;2.53094;17.64791539;26.54658335;1.48283148214991;25.84;28.035;NA;NA;0.719;0;0;0
3.5;"03/01/2013 03:30";10.1145;-85.337411;-3.325718;3.621493;324.4277;324.4277;2.32758;17.46039682;26.81983453;1.45993895305912;25.675;27.98;NA;NA;0.719;0;0;0
4;"03/01/2013 04:00";7.62927;-84.8420885;-3.071645;3.9421935;322.1092;322.1092;2.17847;16.80661585;26.88442117;1.39951207755033;25.55;27.955;NA;NA;0.719;0;0;0
4.5;"03/01/2013 04:30";9.14102;-84.8012925;-2.7394235;4.314419;320.1587;320.1587;2.10921;16.28967277;26.95397601;1.35296087387209;25.42;27.935;NA;NA;0.719;0;0;0
5;"03/01/2013 05:00";14.5798;-84.292371;-2.731728;4.036743;319.4846;319.4846;2.2047;15.97038439;27.27690922;1.31981499224657;25.295;27.91;NA;NA;0.719;0;0;0
5.5;"03/01/2013 05:30";23.3608;-85.5207205;-2.598361;3.9608595;318.8061;318.8061;2.64852;15.32673956;27.29181383;1.26625086783761;25.155;27.875;NA;NA;0.719;0;0;0
6;"03/01/2013 06:00";12.1094;-83.049755;-3.035899;3.616756;319.98585;319.98585;2.16126;15.36728412;29.01578036;1.23944933501773;25;27.815;NA;NA;0.719;0;0;0
6.5;"03/01/2013 06:30";14.2262;-77.5615523;4.3690992;4.7183515;316.99725;316.99725;2.24429;15.24565045;29.12508083;1.2279110038131;24.865;27.77;NA;NA;0.719;0;0;0
7;"03/01/2013 07:00";29.5757;-47.244993;43.15083;9.655023;315.97645;315.97645;2.13922;16.21365172;27.19741797;1.34193292999827;24.735;27.725;NA;NA;0.719;0;0;0
7.5;"03/01/2013 07:30";NA;0.971735;106.787395;18.96226;317.38615;317.38615;2.43717;18.22567532;26.35282342;1.54177350732631;24.57;27.63;NA;NA;0.719;0;0;0
8;"03/01/2013 08:00";NA;82.624435;204.386;29.629965;323.03375;323.03375;2.57588;19.7410281;24.67357072;1.73330464979298;24.365;27.47;NA;NA;0.719;0;0;0
8.5;"03/01/2013 08:30";NA;216.66441;351.937;39.62314;330.43555;330.43555;2.65537;20.93202443;22.72106684;1.91392110647473;24.175;27.26;NA;NA;0.719;0;0;0
9;"03/01/2013 09:00";NA;317.19034;467.9907;52.50881;338.2079;338.2079;2.98778;21.9507064;19.59109879;2.119576911175;24.125;27.085;NA;NA;0.719;0;0;0
9.5;"03/01/2013 09:30";NA;372.97183;557.87615;81.76027;344.03525;344.03525;3.01686;23.89177702;17.67337234;2.44064653368407;24.255;26.985;NA;NA;0.719;0;0;0
10;"03/01/2013 10:00";NA;428.462685;632.2034;98.508015;352.0485;352.0485;3.6303;25.08277336;16.19781597;2.66778371011074;24.53;26.925;NA;NA;0.719;0;0;0
10.5;"03/01/2013 10:30";NA;472.34;690.3547;109.2626;357.90685;357.90685;3.30771;26.1065234;15.08990665;2.8722239836934;24.95;26.905;NA;NA;0.719;0;0;0
11;"03/01/2013 11:00";NA;491.8132;720.26355;117.89735;365.0696;365.0696;3.09768;26.87686996;14.39932639;3.02997803000326;25.42;26.85;NA;NA;0.719;0;0;0
11.5;"03/01/2013 11:30";NA;480.7738;719.2995;124.72885;370.3432;370.3432;2.65778;27.64721652;13.68390513;3.19626526790881;25.99;26.835;NA;NA;0.719;0;0;0
12;"03/01/2013 12:00";NA;485.1993;728.8092;129.11335;375.1968;375.1968;2.82673;28.28579328;13.16224378;3.33742498744709;26.63;26.82;NA;NA;0.719;0;0;0
12.5;"03/01/2013 12:30";NA;495.4214;741.50075;129.51825;377.92845;377.92845;2.41452;29.04093564;12.7300101;3.50403266163176;27.26;26.815;NA;NA;0.719;0;0;0
13;"03/01/2013 13:00";NA;479.9888;721.1273;123.6164;383.9715;383.9715;1.88096;29.57815101;12.50147275;3.62372722641307;27.8;26.78;NA;NA;0.719;0;0;0
13.5;"03/01/2013 13:30";NA;449.52625;685.06175;118.2225;387.2624;387.2624;1.75161;30.1102983;12.30274462;3.74465754769356;28.325;26.775;NA;NA;0.719;0;0;0
14;"03/01/2013 14:00";NA;392.79335;617.20565;110.2687;392.56165;392.56165;1.53425;30.72860278;12.31764923;3.87875320958241;28.745;26.8;NA;NA;0.719;0;0;0
14.5;"03/01/2013 14:30";NA;347.4847;566.3991;104.38955;390.3212;390.3212;1.30758;30.88571294;12.07917547;3.92429661211949;29.2;26.89;NA;NA;0.719;0;0;0
15;"03/01/2013 15:00";NA;277.39338;478.809;91.63687;392.17695;392.17695;1.56532;31.0580273;11.84566992;3.97351683248331;29.485;26.98;NA;NA;0.719;0;0;0
15.5;"03/01/2013 15:30";NA;195.07291;381.0377;78.28619;390.3396;390.3396;1.31437;31.38745182;11.87051094;4.04747445339346;29.605;27.1;NA;NA;0.719;0;0;0
16;"03/01/2013 16:00";NA;120.165045;285.0789;62.983955;389.2023;389.2023;1.84459;31.04789116;11.98974782;3.96473493722462;29.66;27.23;NA;NA;0.719;0;0;0
16.5;"03/01/2013 16:30";NA;46.40737;196.85125;50.32288;384.4758;384.4758;1.54447;30.85023645;12.262999;3.9081825836956;29.695;27.385;NA;NA;0.719;0;0;0
17;"03/01/2013 17:00";48.8771;-18.820945;107.135845;31.60259;380.78295;380.78295;1.81155;30.21165969;13.44543137;3.71738884694927;29.65;27.535;NA;NA;0.719;0;0;0
17.5;"03/01/2013 17:30";17.0891;-64.97795;38.980385;15.761235;375.4305;375.4305;1.62703;28.99025494;14.97563797;3.4038842808865;29.59;27.7;NA;NA;0.719;0;0;0
18;"03/01/2013 18:00";10.3595;-88.53377475;4.05121575;7.9911905;368.23525;368.23525;1.84024;26.8363254;17.0126013;2.93049036305215;29.48;27.875;NA;NA;0.719;0;0;0
18.5;"03/01/2013 18:30";11.7478;-92.365063;-2.2106915;6.6902715;363.1177;363.1177;2.07904;24.2110654;18.40866642;2.46563222873043;29.315;28.02;NA;NA;0.719;0;0;0
19;"03/01/2013 19:00";11.5642;-92.183282;-2.702871;6.321211;358.39055;358.39055;2.2241;23.56742057;18.93529596;2.35680551556904;29.065;28.105;NA;NA;0.719;0;0;0
19.5;"03/01/2013 19:30";14.0807;-92.348234;-2.89402;6.072514;355.25925;355.25925;2.3494;24.4441966;19.28307019;2.47349356899735;28.8;28.16;NA;NA;0.719;0;0;0
20;"03/01/2013 20:00";13.8185;-92.542527;-3.055593;5.895784;353.2829;353.2829;2.40517;24.63678324;19.97365044;2.48072522458522;28.515;28.195;NA;NA;0.719;0;0;0
20.5;"03/01/2013 20:30";11.4771;-91.1470805;-3.29519;5.4007405;351.373;351.373;2.19934;23.82589212;22.10004144;2.30028947028883;28.245;28.205;NA;NA;0.719;0;0;0
21;"03/01/2013 21:00";10.0463;-91.0193185;-3.189936;5.3906825;348.24735;348.24735;2.34031;23.37483393;22.89495396;2.21581834010861;28;28.225;NA;NA;0.719;0;0;0
21.5;"03/01/2013 21:30";11.7423;-90.396298;-3.3909885;4.9990095;346.0713;346.0713;2.47042;22.9643203;22.17953269;2.18160373051954;27.765;28.23;NA;NA;0.719;0;0;0
22;"03/01/2013 22:00";15.0851;-90.022961;-3.314306;4.843455;343.7119;343.7119;2.47777;22.4169688;22.30870597;2.10689231483723;27.54;28.225;NA;NA;0.719;0;0;0
22.5;"03/01/2013 22:30";10.5344;-89.9443225;-3.330479;4.8251935;341.5749;341.5749;2.37876;21.84934501;23.44145631;2.00564245758168;27.315;28.21;NA;NA;0.719;0;0;0
23;"03/01/2013 23:00";10.3724;-89.5987085;-3.2952485;4.88206;339.7353;339.7353;2.24393;21.21583632;24.06744992;1.91362845450727;27.11;28.2;NA;NA;0.719;0;0;0
23.5;"03/01/2013 23:30";9.84863;-89.049464;-3.3973805;4.6115835;337.51905;337.51905;2.19459;20.81039076;24.50465181;1.85581692766335;26.915;28.195;NA;NA;0.719;0;0;0
0;"04/01/2013 00:00";9.58148;-89.115325;-3.0862105;4.8196645;335.132;335.132;2.29113;19.86266177;24.60898408;1.74792247254726;26.73;28.175;NA;NA;0.719;0;0;0
