"heure";"DateUTC";"LE";"Rnet";"Swin";"Swout";"Lwin";"Lwout";"Ws";"Tair";"RH";"VPD";"Tsoil1";"Tsoil2";"Hsoil1";"Hsoil2";"LAI";"P";"PA24Hv";"PA24H"
11;"01/01/2016 11:00";NA;502.6;752.3;140.7;364.9;474;1.94;25.9;23.1;2.56970594544875;24.8;25.6;0.05;NA;NA;0;0;0
11.5;"01/01/2016 11:30";NA;526.5;784.7;146.4;370.4;482.1;2.41;27;21.3;2.80592271836314;25;25.6;0.05;NA;NA;0;0;0
12;"01/01/2016 12:00";NA;533.5;797.8;149.7;373.9;488.5;2.1;27.9;20.4;2.99134978025571;25.3;25.6;0.05;NA;NA;0;0;0
12.5;"01/01/2016 12:30";NA;526.6;792.3;149;378.5;495.3;2.35;28.7;19.6;3.16514981637158;25.6;25.7;0.05;NA;NA;0;0;0
13;"01/01/2016 13:00";NA;511;776.5;146.2;383.1;502.5;2.11;29.7;18.6;3.39486611807278;25.8;25.6;0.05;NA;NA;0;0;0
13.5;"01/01/2016 13:30";NA;469.2;722.6;136.4;388;505;1.7;30.3;17.9;3.54394943933677;26.1;25.7;0.05;NA;NA;0;0;0
14;"01/01/2016 14:00";NA;420.9;659.4;128.5;393.1;503;1.58;30.5;17.6;3.59781416009321;26.6;26.1;0.05;NA;NA;0;0;0
14.5;"01/01/2016 14:30";NA;375.5;612.7;121.2;389.5;505.5;1.36;30.9;17;3.707675291343;26.9;26.1;0.05;NA;NA;0;0;0
15;"01/01/2016 15:00";NA;301.4;521.8;106;390.5;504.9;1.43;31.6;16.8;3.86742693342938;27.3;26.1;0.05;NA;NA;0;0;0
15.5;"01/01/2016 15:30";NA;221.2;421.4;90.1;389.3;499.3;1.03;31.2;17.1;3.76697565732904;27.7;26.4;0.05;NA;NA;0;0;0
16;"01/01/2016 16:00";NA;131;304.2;69;389.1;493.4;0.81;31.2;17.4;3.75334365856911;28;26.7;0.05;NA;NA;0;0;0
16.5;"01/01/2016 16:30";NA;48.8;193.3;48;386.9;483.5;0.78;30.3;19.7;3.4662501824451;28.1;26.9;0.05;NA;NA;0;0;0
17;"01/01/2016 17:00";NA;-7.2;107.4;26.8;384.1;471.9;0.56;28.8;24.3;2.99742676056991;28.2;27.1;0.05;NA;NA;0;0;0
17.5;"01/01/2016 17:30";NA;-50.7;39.1;10.9;381.1;460.1;0.6;26.6;28.5;2.49000386739104;28.3;27.3;0.05;NA;NA;0;0;0
18;"01/01/2016 18:00";NA;-73.7;2.6;3.2;377.9;451.1;0.66;24.9;29.7;2.21371724850603;28.3;27.5;0.05;NA;NA;0;0;0
18.5;"01/01/2016 18:30";NA;-77.4;-4.2;2.5;374.6;445.3;0.76;23.1;34.8;1.84286183114107;28.2;27.6;0.05;NA;NA;0;0;0
19;"01/01/2016 19:00";NA;-75.1;-4.5;2.1;371.6;440.1;0.7;21.8;37.9;1.62197245374006;28.1;27.6;0.05;NA;NA;0;0;0
19.5;"01/01/2016 19:30";NA;-73.7;-4.1;2.6;368.8;435.8;0.92;21.2;38.9;1.53832844266717;27.9;27.6;0.05;NA;NA;0;0;0
20;"01/01/2016 20:00";NA;-76.9;-4.4;2.7;364.6;434.4;0.92;22;34.5;1.73177493089793;27.7;27.6;0.05;NA;NA;0;0;0
20.5;"01/01/2016 20:30";NA;-80.9;-4.8;2.4;361.6;435.4;0.95;23;30.1;1.96379689805555;27.5;27.5;0.05;NA;NA;0;0;0
21;"01/01/2016 21:00";NA;-83;-5.2;2.4;359.5;434.9;1.24;23.2;28.5;2.03317607559326;27.3;27.4;0.05;NA;NA;0;0;0
21.5;"01/01/2016 21:30";NA;-82.3;-5.2;2.2;357.2;432.1;1.67;22.7;29.1;1.95603289325972;27.2;27.4;0.05;NA;NA;0;0;0
22;"01/01/2016 22:00";NA;-81.2;-5.3;2.3;354.2;427.8;1.63;21.9;30.2;1.83424547330257;27.1;27.4;0.05;NA;NA;0;0;0
22.5;"01/01/2016 22:30";NA;-80.1;-5;2.5;352.1;424.7;1.62;21.4;30.6;1.76884679533961;26.9;27.4;0.05;NA;NA;0;0;0
23;"01/01/2016 23:00";NA;-80.6;-5;2.6;349.6;422.7;1.35;21;31;1.71603372411773;26.8;27.4;0.05;NA;NA;0;0;0
23.5;"01/01/2016 23:30";NA;-79.8;-5.1;2.6;347.7;419.9;1.31;20.5;32;1.63991607071327;26.7;27.4;0.05;NA;NA;0;0;0
0;"02/01/2016 00:00";NA;-78.3;-5.1;2.4;345.2;415.9;1.3;19.2;35.5;1.4350999213279;26.6;27.4;0.05;NA;NA;0;0;0
0.5;"02/01/2016 00:30";NA;-78.1;-5;2.5;342.3;412.9;1.19;18.5;37.6;1.32898103724807;26.5;27.4;0.05;NA;NA;0;0;0
1;"02/01/2016 01:00";NA;-78.5;-5.1;2.5;338.6;409.6;1.17;17.8;39.6;1.23105850644037;26.4;27.4;0.05;NA;NA;0;0;0
1.5;"02/01/2016 01:30";NA;-78.5;-4.7;2.8;337.2;408.1;1.18;17.7;39;1.23547949404741;26.3;27.4;0.05;NA;NA;0;0;0
2;"02/01/2016 02:00";NA;-78;-4.9;2.7;336;406.4;1.12;17;41;1.14326031760356;26.2;27.4;0.05;NA;NA;0;0;0
2.5;"02/01/2016 02:30";NA;-78.3;-4.9;2.5;333.4;404.3;1.26;16.6;41.5;1.10515399467029;26.1;27.4;0.05;NA;NA;0;0;0
3;"02/01/2016 03:00";NA;-79.6;-4.9;2.5;331.2;403.5;1.28;17.3;37.4;1.23627291323206;25.9;27.3;0.05;NA;NA;0;0;0
3.5;"02/01/2016 03:30";NA;-82.2;-4.8;2.7;329.2;403.9;1.29;17.6;35.5;1.29815701999463;25.8;27.2;0.05;NA;NA;0;0;0
4;"02/01/2016 04:00";NA;-85.3;-5.2;2.5;327.2;404.7;1.35;17.8;34.3;1.33908185220418;25.7;27.2;0.05;NA;NA;0;0;0
4.5;"02/01/2016 04:30";NA;-84.4;-5.5;2.3;325.6;402.2;1.5;17.4;35.1;1.28982077559749;25.6;27.1;0.05;NA;NA;0;0;0
5;"02/01/2016 05:00";NA;-82.7;-5.4;2.3;323.6;398.7;1.58;16.7;36.8;1.20155543520833;25.5;27.1;0.05;NA;NA;0;0;0
5.5;"02/01/2016 05:30";NA;-82.6;-4.9;2.7;322.1;397;1.36;16.4;37.5;1.16579132045246;25.4;27.1;0.05;NA;NA;0;0;0
6;"02/01/2016 06:00";NA;-83.1;-5;2.5;320.8;396.4;1.36;16.2;37.8;1.14550327111987;25.3;27.1;0.05;NA;NA;0;0;0
6.5;"02/01/2016 06:30";NA;-75.8;4.9;4.1;319.2;395.8;1.44;16.1;37.9;1.13638854478885;25.2;27.1;0.05;NA;NA;0;0;0
7;"02/01/2016 07:00";NA;-23.6;71.5;16.5;319.4;398;1.6;16.3;37.7;1.15468231045518;25.1;27;0.05;NA;NA;0;0;0
7.5;"02/01/2016 07:30";NA;64.8;185.4;36.5;322.8;406.9;1.58;17.5;35.5;1.28999159881047;25;26.9;0.05;NA;NA;0;0;0
8;"02/01/2016 08:00";NA;163.4;309.7;56.3;327.7;417.7;1.43;19.1;32.3;1.49694153222206;24.8;26.6;0.05;NA;NA;0;0;0
8.5;"02/01/2016 08:30";NA;253.9;422.6;74;333.1;427.7;1.43;20.7;29.6;1.71884688553185;24.6;26.2;0.05;NA;NA;0;0;0
9;"02/01/2016 09:00";NA;330.2;521.3;91.8;340.1;439.4;1.72;22.2;27.4;1.94301823673629;24.2;25.6;0.05;NA;NA;0;0;0
9.5;"02/01/2016 09:30";NA;395.6;606.2;107.7;345.9;448.9;2.07;23.3;25.6;2.12845092048763;24.3;25.6;0.05;NA;NA;0;0;0
10;"02/01/2016 10:00";NA;449.2;678.6;121.9;351.4;459;2.54;24.4;24.5;2.30751605302765;24.6;25.7;0.05;NA;NA;0;0;0
10.5;"02/01/2016 10:30";NA;489.7;736.3;134.4;356.2;468.4;2.79;25.5;23.6;2.49320445716391;24.8;25.7;0.05;NA;NA;0;0;0
11;"02/01/2016 11:00";NA;519.9;781.3;144.5;362.1;479.1;2.69;26.7;22.3;2.72188421271629;25;25.6;0.05;NA;NA;0;0;0
11.5;"02/01/2016 11:30";NA;544.3;814.7;149.5;367.6;488.5;2.89;27.9;20.5;2.98759180314484;25.1;25.5;0.05;NA;NA;0;0;0
12;"02/01/2016 12:00";NA;558.2;838.5;154;373.5;499.8;2.44;29.3;18.9;3.30535150587216;25.3;25.5;0.05;NA;NA;0;0;0
12.5;"02/01/2016 12:30";NA;555.8;840;155.1;376.6;505.6;2.33;30;17.6;3.49628560841743;25.5;25.5;0.05;NA;NA;0;0;0
13;"02/01/2016 13:00";NA;537.4;820.3;151.6;378.5;509.8;1.97;30.7;16.4;3.6921346718607;25.9;25.6;0.05;NA;NA;0;0;0
13.5;"02/01/2016 13:30";NA;511.5;792.3;146.8;380.5;514.5;1.96;31.4;15.3;3.89274196720047;26.2;25.6;0.05;NA;NA;0;0;0
14;"02/01/2016 14:00";NA;439.4;702.1;133;383.3;513;1.95;31.7;14.8;3.98289567378399;26.6;25.8;0.05;NA;NA;0;0;0
14.5;"02/01/2016 14:30";NA;371.3;619.9;121.2;384.6;511.9;1.86;32;13.9;4.09386161618142;27.1;25.9;0.05;NA;NA;0;0;0
15;"02/01/2016 15:00";NA;243.1;449.2;88.9;387.3;504.6;1.76;31.9;14.1;4.06132837782128;27.6;26.2;0.05;NA;NA;0;0;0
15.5;"02/01/2016 15:30";NA;196.5;390.4;83.4;386.7;497.2;1.67;31.4;14.6;3.924913388417;28.1;26.7;0.05;NA;NA;0;0;0
16;"02/01/2016 16:00";NA;144;333.9;75.4;383.2;497.7;1.51;31.8;14.2;4.03371620785855;28.3;26.7;0.05;NA;NA;0;0;0
16.5;"02/01/2016 16:30";NA;-0.8;129.9;31.8;382.6;481.4;1.35;30.4;17.1;3.599012838622;28.5;26.9;0.05;NA;NA;0;0;0
17;"02/01/2016 17:00";NA;-17.5;85;19.5;388;471;1.53;28.5;22.9;3.0002536185438;28.5;27.2;0.05;NA;NA;0;0;0
17.5;"02/01/2016 17:30";NA;-28.5;73;25.8;389.9;465.7;1;27.1;27.1;2.61442040286992;28.5;27.3;0.05;NA;NA;0;0;0
18;"02/01/2016 18:00";NA;-77.2;9.6;5.5;374.4;455.8;0.88;25;31.8;2.16042440333967;28.5;27.4;0.05;NA;NA;0;0;0
18.5;"02/01/2016 18:30";NA;-89.3;-5;2.6;365.8;447.6;0.65;23.5;32.3;1.96027433325939;28.4;27.6;0.05;NA;NA;0;0;0
19;"02/01/2016 19:00";NA;-88.1;-5.1;3.1;362.7;442.6;0.95;22;32.4;1.78729748593435;28.3;27.6;0.05;NA;NA;0;0;0
19.5;"02/01/2016 19:30";NA;-87.4;-5.2;2.8;359.7;439;1.16;21.6;33.1;1.72612217371805;28.1;27.6;0.05;NA;NA;0;0;0
20;"02/01/2016 20:00";NA;-88.8;-5.2;2.9;357.1;437.7;1.13;23.1;27.4;2.05202099602518;27.9;27.6;0.05;NA;NA;0;0;0
20.5;"02/01/2016 20:30";NA;-91.4;-5.8;2.7;353.7;436.5;1.22;23.6;25.5;2.17020213525331;27.7;27.5;0.05;NA;NA;0;0;0
21;"02/01/2016 21:00";NA;-90.6;-5.8;2.5;351.5;433.8;1.38;23.1;26.2;2.08593869843882;27.5;27.4;0.05;NA;NA;0;0;0
21.5;"02/01/2016 21:30";NA;-88.3;-5.8;2.4;349.7;429.8;1.41;22.4;27.2;1.97221199099733;27.3;27.4;0.05;NA;NA;0;0;0
22;"02/01/2016 22:00";NA;-87.5;-5.4;2.6;347.9;427.4;1.55;21.9;27.5;1.90519766209794;27.2;27.4;0.05;NA;NA;0;0;0
22.5;"02/01/2016 22:30";NA;-85.3;-5.7;2.3;346.3;423.5;1.41;21.3;28.8;1.8036419466456;27.1;27.4;0.05;NA;NA;0;0;0
23;"02/01/2016 23:00";NA;-81;-5.2;2.7;345;418;1.52;19.5;33.9;1.49840774674808;27;27.5;0.05;NA;NA;0;0;0
23.5;"02/01/2016 23:30";NA;-78.2;-4.8;2.6;344.5;415.3;1.22;18.7;35.3;1.39532148110895;26.9;27.5;0.05;NA;NA;0;0;0
0;"03/01/2016 00:00";NA;-75.2;-4.5;2.5;345.4;413.6;1.16;18.8;34.9;1.41275127182537;26.7;27.5;0.05;NA;NA;0;0;0
0.5;"03/01/2016 00:30";NA;-72.4;-4.8;2.3;345.8;411.1;1.15;17.9;38.4;1.26344508691105;26.6;27.5;0.05;NA;NA;0;0;0
1;"03/01/2016 01:00";NA;-70.9;-4.1;2.4;344.3;408.7;1.26;17.3;39.3;1.19875025292629;26.5;27.4;0.05;NA;NA;0;0;0
1.5;"03/01/2016 01:30";NA;-70.3;-3.9;2.4;345.9;409.9;1.37;18.4;34.7;1.38205804855849;26.3;27.4;0.05;NA;NA;0;0;0
2;"03/01/2016 02:00";NA;-70.1;-4;2.3;346.8;410.6;1.4;18.7;33.7;1.42982711279016;26.2;27.3;0.05;NA;NA;0;0;0
2.5;"03/01/2016 02:30";NA;-68.5;-3.7;2.2;349.2;411.8;1.55;18.8;33.1;1.45181351897262;26.1;27.2;0.05;NA;NA;0;0;0
3;"03/01/2016 03:00";NA;-70.5;-4.4;2;346.6;410.8;1.32;18.7;33.3;1.43845352071047;26;27.2;0.05;NA;NA;0;0;0
3.5;"03/01/2016 03:30";NA;-68.3;-4.1;2.1;346.4;408.5;1.62;18.3;34.5;1.37762553057325;25.9;27.2;0.05;NA;NA;0;0;0
4;"03/01/2016 04:00";NA;-64.5;-4.1;1.8;347.6;406.1;1.38;17.8;35.9;1.30647103084152;25.8;27.2;0.05;NA;NA;0;0;0
4.5;"03/01/2016 04:30";NA;-64.5;-3.9;1.9;344.7;403.4;1.27;17.3;37.6;1.23232315951566;25.8;27.2;0.05;NA;NA;0;0;0
5;"03/01/2016 05:00";NA;-62.9;-3.9;1.8;344.4;401.6;1.22;16.9;38.9;1.17647048110674;25.7;27.2;0.05;NA;NA;0;0;0
5.5;"03/01/2016 05:30";NA;-62.7;-3.6;2.1;343.1;400.1;1.39;16.6;39.4;1.14482618935077;25.6;27.1;0.05;NA;NA;0;0;0
6;"03/01/2016 06:00";NA;-62.4;-3.7;2;342;398.7;1.28;16.3;40.2;1.10834674422503;25.5;27.1;0.05;NA;NA;0;0;0
6.5;"03/01/2016 06:30";NA;-54.6;5.8;3.8;341.2;397.8;1.17;16.1;40.9;1.08149054745606;25.4;27.1;0.05;NA;NA;0;0;0
7;"03/01/2016 07:00";NA;-20.4;49.4;11.9;341.3;399.2;1.24;16.2;41.6;1.07552075616399;25.4;27;0.05;NA;NA;0;0;0
7.5;"03/01/2016 07:30";NA;41.9;131.7;27.3;343.1;405.5;1.23;17.1;39.8;1.17392604436109;25.3;26.9;0.05;NA;NA;0;0;0
8;"03/01/2016 08:00";NA;107.3;217.2;42.2;347.4;415.1;1.08;18.7;35.4;1.39316487912888;25.1;26.7;0.05;NA;NA;0;0;0
8.5;"03/01/2016 08:30";NA;156.4;278.3;51.8;354;424;1.26;20;32.1;1.58769298295974;24.9;26.4;0.05;NA;NA;0;0;0
9;"03/01/2016 09:00";NA;293.7;457.3;84.7;358;437;1.47;21.7;28;1.86909839583861;24.7;26.1;0.05;NA;NA;0;0;0
9.5;"03/01/2016 09:30";NA;235.2;379.5;69.6;366.6;441.4;1.82;22.5;26.2;2.01148365367483;24.7;26;0.05;NA;NA;0;0;0
10;"03/01/2016 10:00";NA;345.6;525.9;97.3;369;452;2.47;23.6;25.1;2.18185422725467;24.9;26;0.05;NA;NA;0;0;0
10.5;"03/01/2016 10:30";NA;406.7;604.9;112.5;374.9;460.7;2.73;24.7;24.3;2.355488702715;24.9;25.8;0.05;NA;NA;0;0;0
11;"03/01/2016 11:00";NA;216.7;354.2;63.7;382.7;456.4;2.37;24.7;24.6;2.34615387298165;25.1;25.9;0.05;NA;NA;0;0;0
11.5;"03/01/2016 11:30";NA;407.6;611.8;114.6;379.4;468.9;2.19;25.8;23.2;2.55122114177152;25.4;26;0.05;NA;NA;0;0;0
12;"03/01/2016 12:00";NA;511.5;753.8;142.5;380.5;480.3;1.7;26.9;21.6;2.77886970991428;25.4;25.8;0.05;NA;NA;0;0;0
12.5;"03/01/2016 12:30";NA;384.3;588;109.3;389.1;483.5;2.01;27.7;20.7;2.94552188108252;25.4;25.6;0.05;NA;NA;0;0;0
13;"03/01/2016 13:00";NA;421.9;638.9;120.5;390.3;486.8;2.18;28.2;20;3.05933761444324;25.8;25.9;0.05;NA;NA;0;0;0
13.5;"03/01/2016 13:30";NA;465.5;701.9;135.1;392;493.3;1.85;29;19.3;3.23258182326934;26;25.8;0.05;NA;NA;0;0;0
14;"03/01/2016 14:00";NA;363.9;570.5;110.4;394.6;490.9;1.79;29.1;19.3;3.25130972957014;26.3;25.9;0.05;NA;NA;0;0;0
14.5;"03/01/2016 14:30";NA;333.7;538.8;106.6;394;492.5;1.79;29.7;18.7;3.39069552087613;26.7;26.1;0.05;NA;NA;0;0;0
15;"03/01/2016 15:00";NA;145.1;281.5;52.6;397.1;481;1.66;29;19.1;3.24059317846951;27;26.3;0.05;NA;NA;0;0;0
15.5;"03/01/2016 15:30";NA;203;360.1;76.1;400.5;481.5;1.58;29.1;19.8;3.23116530745384;27.4;26.7;0.05;NA;NA;0;0;0
16;"03/01/2016 16:00";NA;106.8;246.8;51.3;391.1;479.8;1.49;29.4;18.7;3.3326562293169;27.5;26.6;0.05;NA;NA;0;0;0
16.5;"03/01/2016 16:30";NA;52.6;162.6;38;399.5;471.5;1.2;28.4;20.4;3.0796155183569;27.6;26.8;0.05;NA;NA;0;0;0
17;"03/01/2016 17:00";NA;26.8;154.1;40.9;384.8;471.2;1.35;28.5;19.7;3.12477776354173;27.7;26.9;0.05;NA;NA;0;0;0
17.5;"03/01/2016 17:30";NA;-49;49.3;16.7;376.1;457.7;0.99;26.7;23.4;2.68335045938311;27.7;27;0.05;NA;NA;0;0;0
18;"03/01/2016 18:00";NA;-74;3.8;3.5;372.1;446.3;1.34;23.9;30.4;2.06437372449568;27.6;27.2;0.05;NA;NA;0;0;0
18.5;"03/01/2016 18:30";NA;-77.2;-3.8;2.6;368.7;439.5;0.87;22.1;33;1.78225985451519;27.6;27.4;0.05;NA;NA;0;0;0
19;"03/01/2016 19:00";NA;-70.5;-3.8;2.4;370.5;434.8;0.78;20.9;36.4;1.57204574838;27.5;27.4;0.05;NA;NA;0;0;0
19.5;"03/01/2016 19:30";NA;-54.9;-2.5;2;383.4;433.7;0.93;20.6;38.1;1.50203588119363;27.4;27.4;0.05;NA;NA;0;0;0
20;"03/01/2016 20:00";NA;-59.5;-3;2.4;379.7;433.8;0.9;21.7;32.9;1.74189586612182;27.2;27.3;0.05;NA;NA;0;0;0
20.5;"03/01/2016 20:30";NA;-60.4;-3.6;2;378.8;433.7;0.98;22.5;28.8;1.94061837590309;27;27.3;0.05;NA;NA;0;0;0
21;"03/01/2016 21:00";NA;-77;-5.2;2;360.1;429.8;1.11;22.1;29.3;1.88068315991379;26.9;27.2;0.05;NA;NA;0;0;0
21.5;"03/01/2016 21:30";NA;-78.8;-4.7;2.2;356.4;428.2;1.26;21.9;28.8;1.87103549712239;26.7;27.2;0.05;NA;NA;0;0;0
22;"03/01/2016 22:00";NA;-72.9;-4.6;2.1;361.2;427.5;1.58;21.8;28.5;1.86748841292132;26.6;27.2;0.05;NA;NA;0;0;0
22.5;"03/01/2016 22:30";NA;-73.3;-4.6;2.1;357.2;423.8;1.85;21.2;29.5;1.77499435692366;26.5;27.2;0.05;NA;NA;0;0;0
23;"03/01/2016 23:00";NA;-68.1;-4.4;2.1;358.6;420.1;1.54;20.5;31.1;1.66162084223741;26.4;27.2;0.05;NA;NA;0;0;0
23.5;"03/01/2016 23:30";NA;-60.2;-3.8;1.9;363.7;418.2;1.32;20;32.7;1.57366329533417;26.3;27.2;0.05;NA;NA;0;0;0
0;"04/01/2016 00:00";NA;-61.6;-3.9;2.2;359.4;414.9;0.99;19;36.4;1.39754215399119;26.3;27.2;0.05;NA;NA;0;0;0
0.5;"04/01/2016 00:30";NA;-53.6;-2.9;2;364.9;413.6;1.02;18.4;37.4;1.32491322878654;26.2;27.2;0.05;NA;NA;0;0;0
1;"04/01/2016 01:00";NA;-60.5;-3.6;2.1;357.7;412.5;0.77;18.8;35.8;1.39322014825175;26.1;27.2;0.05;NA;NA;0;0;0
1.5;"04/01/2016 01:30";NA;-62.3;-3.7;2.3;356;412.3;1;18.8;35.3;1.40407077245932;26;27.1;0.05;NA;NA;0;0;0
2;"04/01/2016 02:00";NA;-58.2;-3.7;1.9;358.3;410.9;1.08;18.5;36.7;1.34814903297761;25.9;27.1;0.05;NA;NA;0;0;0
2.5;"04/01/2016 02:30";NA;-61.7;-3.6;2.3;352.3;408.1;1.04;17.3;41;1.16517734633692;25.8;27.1;0.05;NA;NA;0;0;0
3;"04/01/2016 03:00";NA;-59.8;-3.5;2.2;353.6;407.7;0.97;17.7;38.3;1.24965712758566;25.7;27.1;0.05;NA;NA;0;0;0
3.5;"04/01/2016 03:30";NA;-54.3;-3;2.1;357.4;406.5;0.94;16.8;43;1.0905842458702;25.7;27.1;0.05;NA;NA;0;0;0
4;"04/01/2016 04:00";NA;-51.4;-2.9;1.8;360;406.8;0.98;17.3;39.3;1.19875025292629;25.6;27;0.05;NA;NA;0;0;0
4.5;"04/01/2016 04:30";NA;-53.8;-2.9;1.8;358;407.1;0.82;17.9;37.2;1.28805765353918;25.5;27;0.05;NA;NA;0;0;0
5;"04/01/2016 05:00";NA;-47.6;-2.3;1.7;365.2;408.8;1.11;18.1;36.1;1.32720467336926;25.4;26.9;0.05;NA;NA;0;0;0
5.5;"04/01/2016 05:30";NA;-56.6;-3.1;1.8;358.5;410.2;1.32;18.5;34.3;1.39926368825638;25.3;26.8;0.05;NA;NA;0;0;0
6;"04/01/2016 06:00";NA;-50.7;-3;1.4;363.8;410.1;1.64;18.4;34.4;1.38840747297759;25.2;26.8;0.05;NA;NA;0;0;0
6.5;"04/01/2016 06:30";NA;-51.4;4;3.1;355.4;407.7;1.73;18;35.6;1.32920904651335;25.2;26.8;0.05;NA;NA;0;0;0
7;"04/01/2016 07:00";NA;-17.6;40;10;360.4;408;1.56;17.9;36.6;1.30036393685325;25.1;26.8;0.05;NA;NA;0;0;0
7.5;"04/01/2016 07:30";NA;28.8;108.9;23;354.6;411.8;1.17;18.3;36.7;1.33135413870667;25.1;26.7;0.05;NA;NA;0;0;0
8;"04/01/2016 08:00";NA;108;216.7;42.6;354.9;420.9;0.94;19.7;33.6;1.52401835838767;24.9;26.5;0.05;NA;NA;0;0;0
8.5;"04/01/2016 08:30";NA;194.4;328.7;62;359.1;431.4;1.11;21.3;30.3;1.76564387192694;24.8;26.2;0.05;NA;NA;0;0;0
9;"04/01/2016 09:00";NA;275.4;430.5;80.7;366.6;441;1.38;22.5;28;1.96242307675593;24.6;25.9;0.05;NA;NA;0;0;0
9.5;"04/01/2016 09:30";NA;250.9;391.4;72;378.4;447;2.19;23.3;26.9;2.09126024580169;24.6;25.8;0.05;NA;NA;0;0;0
10;"04/01/2016 10:00";NA;260.6;402.1;75.9;384.5;450.1;2.53;23.7;26.9;2.1422739908959;24.9;26;0.05;NA;NA;0;0;0
10.5;"04/01/2016 10:30";NA;222.4;349.9;63.4;389.6;453.8;2.26;24.3;26;2.24817306926394;25;25.9;0.05;NA;NA;0;0;0
11;"04/01/2016 11:00";NA;236;365.6;69.3;393.9;454.2;2.11;24.4;26.4;2.24944611262034;25.3;26.2;0.05;NA;NA;0;0;0
11.5;"04/01/2016 11:30";NA;408.8;603.4;113;389.8;471.5;2.13;26;23.6;2.56814002905236;25.1;25.8;0.05;NA;NA;0;0;0
12;"04/01/2016 12:00";NA;496;725.9;136.8;390.2;483.3;1.82;27.3;22;2.83028759987521;25.1;25.4;0.05;NA;NA;0;0;0
