"heure";"DateUTC";"LE";"Rnet";"Swin";"Swout";"Lwin";"Lwout";"Ws";"Tair";"RH";"VPD";"Tsoil1";"Tsoil2";"Hsoil1";"Hsoil2";"LAI";"P";"PA24Hv";"PA24H"
16.5;"01/01/2008 16:30";18.4901;-0.945;168.65;32.245;362.3;499.65;1.9685;32.62;9.965;4.43324951929351;29.6;27.37;0.038;0.045;0.639;0;0;0
17;"01/01/2008 17:00";5.52393;-46.65;102.6;23.85;360.9;486.3;1.165;32.235;10.705;4.30248515181628;29.74;27.49;0.038;0.045;0.639;0;0;0
17.5;"01/01/2008 17:30";NA;-86.706;26.48;7.886;358.9;464.2;0.482;31.24;11.69;4.02193956666442;29.775;27.575;0.038;0.045;0.639;0;0;0
18;"01/01/2008 18:00";NA;-93.5995;-1.7345;2.765;356;445.1;0.4635;29.27;13.295;3.52768355638499;29.79;27.695;0.038;0.045;0.639;0;0;0
18.5;"01/01/2008 18:30";NA;-91.641;-4.211;3.18;352.35;436.6;0.7015;27.015;15.69;3.00858456835737;29.72;27.785;0.038;0.045;0.639;0;0;0
19;"01/01/2008 19:00";0.84193;-90.2205;-2.9955;4.725;350.6;433.1;0.583;26.72;16.275;2.93639503740726;29.52;27.835;0.037;0.045;0.639;0;0;0
19.5;"01/01/2008 19:30";3.85988;-86.9545;-3.388;3.8165;346.15;425.9;0.5935;25.475;17.685;2.6822496269142;29.28;27.86;0.037;0.045;0.639;0;0;0
20;"01/01/2008 20:00";NA;-88.0935;-2.4235;4.67;342.65;423.65;0.6235;24.89;17.99;2.58092116850887;29.03;27.895;0.037;0.045;0.639;0;0;0
20.5;"01/01/2008 20:30";NA;-86.9545;-2.8945;4.71;339.75;419.1;0.34;24.445;17.59;2.52549746286348;28.77;27.925;0.037;0.045;0.639;0;0;0
21;"01/01/2008 21:00";2.18942;-84.6995;-2.0895;4.86;336.85;414.6;0.3165;23.54;18.405;2.36830844618423;28.51;27.94;0.037;0.045;0.639;0;0;0
21.5;"01/01/2008 21:30";5.93249;-87.1975;-1.8515;5.346;333.85;413.85;0.3915;22.87;19.29;2.24972897864772;28.275;27.96;0.037;0.045;0.639;0;0;0
22;"01/01/2008 22:00";11.6735;-84.552;-0.818;5.384;331.65;410;0.8385;23.005;19.39;2.2653726466193;28.035;27.97;0.037;0.045;0.639;0;0;0
22.5;"01/01/2008 22:30";17.5744;-88.878;-1.198;5.08;330.05;412.65;0.995;23.41;18.045;2.36019435805527;27.81;27.98;0.037;0.045;0.639;0;0;0
23;"01/01/2008 23:00";7.56472;-88.0035;-1.4915;4.812;328.8;410.5;1.05;23.055;17.565;2.32367544046486;27.575;27.98;0.037;0.045;0.639;0;0;0
23.5;"01/01/2008 23:30";6.78577;-87.913;-1.4945;4.7185;327.05;408.75;1.068;22.645;17.385;2.27164491315819;27.365;27.985;0.037;0.045;0.639;0;0;0
0;"02/01/2008 00:00";8.73443;-89.817;-2.097;4.27;325.7;409.15;1.2315;22.315;17;2.23695099251145;27.17;27.99;0.037;0.045;0.639;0;0;0
0.5;"02/01/2008 00:30";4.43594;-87.353;-2.6595;3.9935;323.75;404.45;0.9915;21.8;17.055;2.16641715258404;27;28;0.037;0.045;0.639;0;0;0
1;"02/01/2008 01:00";5.21331;-86.491;-2.287;4.204;323.5;403.5;1.035;21.48;16.995;2.12599311823959;26.84;28.01;0.037;0.045;0.638;0;0;0
1.5;"02/01/2008 01:30";4.44169;-82.913;-2.158;3.705;323;400.05;1.0935;20.965;17.46;2.04836523015833;26.685;28.01;0.037;0.045;0.638;0;0;0
2;"02/01/2008 02:00";4.45798;-82.887;-1.978;4.009;322.25;399.15;1.1365;20.565;17.52;1.9971082906966;26.535;28;0.037;0.045;0.638;0;0;0
2.5;"02/01/2008 02:30";5.01751;-83.189;-2.0515;3.8875;321;398.25;1.1985;20.425;17.245;1.98654257414726;26.38;27.99;0.037;0.045;0.638;0;0;0
3;"02/01/2008 03:00";7.39692;-82.7245;-1.92;3.6545;320.1;397.25;1.428;19.975;17.62;1.9232970787038;26.225;27.975;0.037;0.045;0.638;0;0;0
3.5;"02/01/2008 03:30";3.77992;-81.79;-2.525;3.315;318.8;394.75;1.217;19.61;17.895;1.87398304722481;26.085;27.965;0.037;0.045;0.637;0;0;0
4;"02/01/2008 04:00";3.10757;-77.1795;-2.578;3.2015;318.25;389.65;0.8335;19.02;18.46;1.79399137436376;25.96;27.95;0.037;0.045;0.637;0;0;0
4.5;"02/01/2008 04:30";6.40109;-77.7755;-1.37;4.3055;317.5;389.6;1.0085;18.875;18.42;1.77870148459355;25.835;27.94;0.037;0.045;0.637;0;0;0
5;"02/01/2008 05:00";8.05618;-78.97;-1.7295;3.7405;316.7;390.2;1.2;18.9;18.32;1.7836640001088;25.69;27.91;0.037;0.045;0.637;0;0;0
5.5;"02/01/2008 05:30";3.69204;-75.841;-2.419;3.272;315.2;385.35;0.847;18.235;19.325;1.68988682660564;25.545;27.885;0.037;0.045;0.637;0;0;0
6;"02/01/2008 06:00";3.64349;-74.1635;-2.2315;3.632;314.75;383.05;0.48;17.37;20.175;1.58343569019415;25.43;27.87;0.037;0.045;0.636;0;0;0
6.5;"02/01/2008 06:30";6.45605;-71.1815;7.533;5.9645;314.5;387.25;1.2015;17.86;19.81;1.6405994733343;25.3;27.85;0.037;0.045;0.636;0;0;0
7;"02/01/2008 07:00";15.999;-43.56;50.925;14.485;314.3;394.3;1.325;17.595;21.485;1.57973114475444;25.125;27.795;0.037;0.045;0.636;0;0;0
7.5;"02/01/2008 07:30";20.0211;7.84;132.35;30.61;317.15;411.05;2.015;19.05;19.68;1.7704593058174;24.95;27.725;0.037;0.045;0.636;0;0;0
8;"02/01/2008 08:00";23.2589;75.44;225.75;44.36;321.25;427.2;2.65;20.945;16.12;2.07906295728795;24.78;27.605;0.037;0.045;0.635;0;0;0
8.5;"02/01/2008 08:30";23.7491;151.49;329.7;59.81;325.5;443.9;3.03;22.575;13.805;2.36003984399425;24.655;27.455;0.037;0.045;0.635;0;0;0
9;"02/01/2008 09:00";32.9392;237.425;444.3;76.875;330.35;460.35;3.603;24.035;12.02;2.63077071101729;24.59;27.315;0.037;0.045;0.635;0;0;0
9.5;"02/01/2008 09:30";29.3691;312.85;546.55;90.7;335.85;478.85;3.3985;25.525;11.055;2.90690124516042;24.6;27.185;0.037;0.045;0.635;0;0;0
10;"02/01/2008 10:00";35.9195;374.8;631.4;101.4;342.05;497.25;3.3615;26.98;10.505;3.18705919215645;24.68;27.05;0.037;0.045;0.635;0;0;0
10.5;"02/01/2008 10:30";33.2739;430.45;705.95;111.8;346.5;510.2;3.89;27.925;10.205;3.37939440972743;24.855;26.945;0.037;0.045;0.634;0;0;0
11;"02/01/2008 11:00";37.4119;464.55;758.55;118.6;349.6;525;3.2985;28.785;9.91;3.56411933238894;25.145;26.895;0.037;0.045;0.634;0;0;0
11.5;"02/01/2008 11:30";24.0564;452.75;748;116.7;353.25;531.8;3.2915;29.325;9.425;3.69684387112402;25.51;26.87;0.038;0.045;0.634;0;0;0
12;"02/01/2008 12:00";29.028;407.05;690.65;107.65;359.1;535.05;2.755;29.975;9.13;3.85014784543199;25.975;26.865;0.038;0.045;0.634;0;0;0
12.5;"02/01/2008 12:30";26.3221;388.75;667.55;103.75;362.1;537.15;2.465;30.445;9.13;3.95518512052896;26.485;26.895;0.038;0.045;0.634;0;0;0
13;"02/01/2008 13:00";32.9871;403.1;687.25;105.4;364.85;543.6;2.258;31.03;8.925;4.09862179472103;26.98;26.915;0.038;0.045;0.633;0;0;0
13.5;"02/01/2008 13:30";22.0509;367.2;644.75;100.15;365.15;542.55;2.3235;31.395;8.595;4.19970612143497;27.475;26.955;0.038;0.045;0.633;0;0;0
14;"02/01/2008 14:00";24.9836;302.555;558.7;85.895;366.95;537.2;2.2165;31.575;8.41;4.25139471100808;27.945;27.015;0.038;0.045;0.633;0;0;0
14.5;"02/01/2008 14:30";18.5472;294.45;548.9;85.95;368.8;537.3;1.9;32.045;8.31;4.37075198980352;28.34;27.05;0.038;0.045;0.633;0;0;0
15;"02/01/2008 15:00";17.7993;203.745;429.8;68.555;367;524.5;2.422;31.825;8.355;4.3146067783567;28.675;27.105;0.038;0.045;0.633;0;0;0
15.5;"02/01/2008 15:30";22.2663;161.65;377.15;62.45;366.15;519.2;2.103;31.835;8.32;4.31869740736417;29;27.215;0.038;0.045;0.632;0;0;0
16;"02/01/2008 16:00";17.8381;70.435;255;43.365;364.55;505.75;1.9315;31.585;8.48;4.25055424509177;29.205;27.27;0.038;0.045;0.632;0;0;0
16.5;"02/01/2008 16:30";21.0839;0.93;161.9;29.72;361.15;492.4;1.61;31.25;8.93;4.14999706586045;29.385;27.37;0.038;0.045;0.632;0;0;0
17;"02/01/2008 17:00";NA;-69.09;50.145;10.835;359;467.4;0.8135;30.22;9.8;3.87580533521036;29.52;27.47;0.037;0.045;0.632;0;0;0
17.5;"02/01/2008 17:30";6.57825;-74.082;27.38;8.412;361.55;454.6;0.475;29.06;10.86;3.58306047211127;29.585;27.58;0.037;0.045;0.632;0;0;0
18;"02/01/2008 18:00";-0.7007;-85.596;-1.7115;2.6845;358.55;439.75;0.225;27.25;12.785;3.15541041568102;29.55;27.66;0.037;0.045;0.631;0;0;0
18.5;"02/01/2008 18:30";NA;-83.318;-4.654;2.864;353.2;429;0.233;25.215;14.605;2.73996111125667;29.42;27.73;0.037;0.045;0.631;0;0;0
19;"02/01/2008 19:00";0.63721;-80.566;-2.7655;4.1505;348.95;422.6;0.2915;23.815;16.365;2.46802189135824;29.235;27.78;0.037;0.045;0.631;0;0;0
19.5;"02/01/2008 19:30";1.92467;-77.8555;-2.0945;4.361;346.75;418.15;0.2985;23.095;17.905;2.31969371191773;28.995;27.81;0.037;0.045;0.631;0;0;0
20;"02/01/2008 20:00";1.17893;-78.231;0.1365;6.4675;346.75;418.65;0.4865;23.47;17.33;2.38941184690908;28.73;27.835;0.037;0.045;0.63;0;0;0
20.5;"02/01/2008 20:30";0.95663;-79.651;-1.2965;5.2545;344.9;418;0.475;24.145;17.015;2.497836827872;28.455;27.84;0.037;0.045;0.63;0;0;0
21;"02/01/2008 21:00";0.61025;-78.6125;-1.1525;5.31;344.35;416.5;0.348;23.645;17.155;2.41983993614128;28.2;27.85;0.037;0.045;0.63;0;0;0
21.5;"02/01/2008 21:30";0.92381;-79.758;-1.3525;5.3055;341.55;414.65;0.455;23.865;17.07;2.45458215705064;27.965;27.865;0.037;0.045;0.63;0;0;0
22;"02/01/2008 22:00";1.16136;-79.903;-1.899;4.804;337.55;410.75;0.5315;23.595;17.265;2.40936416177475;27.755;27.885;0.037;0.045;0.63;0;0;0
22.5;"02/01/2008 22:30";NA;-76.362;-3.3045;3.1075;334.95;404.9;0.33;22.13;18.4;2.17460210962868;27.565;27.91;0.037;0.045;0.629;0;0;0
23;"02/01/2008 23:00";5.58494;-77.8005;-0.5295;5.321;334.95;406.9;0.645;21.735;19.665;2.08993592466056;27.38;27.925;0.037;0.045;0.629;0;0;0
23.5;"02/01/2008 23:30";2.18674;-77.3855;-1.304;4.7815;335.25;406.55;0.4065;21.755;19.76;2.09001573068654;27.17;27.92;0.037;0.045;0.629;0;0;0
0;"03/01/2008 00:00";2.73369;-77.387;-0.6125;5.0245;332.7;404.45;0.7835;21.365;20.57;2.02015363748652;26.98;27.925;0.037;0.045;0.629;0;0;0
0.5;"03/01/2008 00:30";7.22848;-79.8215;-1.0865;4.485;331.95;406.2;1.2965;21.24;21.335;1.98543029024568;26.795;27.915;0.037;0.045;0.629;0;0;0
1;"03/01/2008 01:00";6.60954;-81.3415;-1.613;3.9785;331.75;407.5;1.42;21.265;21.765;1.97760608049104;26.61;27.9;0.037;0.045;0.628;0;0;0
1.5;"03/01/2008 01:30";6.38518;-82.3995;-1.768;3.6315;331.55;408.55;1.6935;21.085;22.425;1.93939044460878;26.455;27.89;0.037;0.045;0.628;0;0;0
2;"03/01/2008 02:00";5.93938;-83.291;-1.6965;3.4445;332.8;410.95;2.1765;21.105;22.835;1.9315100024918;26.32;27.88;0.037;0.045;0.628;0;0;0
2.5;"03/01/2008 02:30";4.74842;-81.98;-2.31;2.92;332.35;409.1;2.0285;20.825;23.555;1.88085058050672;26.2;27.865;0.037;0.044;0.628;0;0;0
3;"03/01/2008 03:00";3.45817;-75.2045;-2.3275;2.677;339;409.2;1.833;20.63;24.045;1.84649742535199;26.095;27.855;0.037;0.044;0.627;0;0;0
3.5;"03/01/2008 03:30";5.80039;-79.5395;-2.53;2.5095;333.5;408;2.0585;20.23;24.715;1.78559522835728;26.01;27.845;0.037;0.044;0.627;0;0;0
4;"03/01/2008 04:00";4.7971;-81.044;-2.4845;2.6595;330.35;406.25;2.0265;19.96;25.215;1.74435839451823;25.93;27.835;0.037;0.044;0.627;0;0;0
4.5;"03/01/2008 04:30";6.55619;-82.846;-2.652;2.644;326.4;403.95;2.015;19.59;25.92;1.68872008675749;25.85;27.815;0.037;0.044;0.627;0;0;0
5;"03/01/2008 05:00";7.56143;-82.978;-2.54;2.738;325.35;403.05;1.865;19.415;26.35;1.6607585221862;25.76;27.795;0.037;0.044;0.626;0;0;0
5.5;"03/01/2008 05:30";3.11669;-79.5095;-2.9425;2.467;324.6;398.7;1.5185;18.92;27.285;1.58987723989591;25.68;27.775;0.037;0.044;0.626;0;0;0
6;"03/01/2008 06:00";1.56368;-74.836;-2.978;2.358;323.15;392.65;1.2015;18.155;28.855;1.48279737857356;25.6;27.765;0.037;0.044;0.626;0;0;0
6.5;"03/01/2008 06:30";3.43639;-68.9175;2.806;3.5735;323.2;391.35;1.1685;17.725;29.89;1.42223016909275;25.515;27.755;0.037;0.044;0.626;0;0;0
7;"03/01/2008 07:00";2.75319;-51.5525;28.425;8.4275;322.95;394.5;1.1935;17.515;30.7;1.38730384726191;25.405;27.72;0.037;0.044;0.626;0;0;0
7.5;"03/01/2008 07:30";8.20279;6.885;117.95;26.465;324.35;408.95;1.4685;18.205;30.48;1.45348519409324;25.255;27.67;0.037;0.044;0.625;0;0;0
8;"03/01/2008 08:00";16.7189;78.925;218.5;42.775;327.55;424.35;2.515;19.965;27.285;1.69660088619242;25.09;27.57;0.037;0.045;0.625;0;0;0
8.5;"03/01/2008 08:30";16.1147;156;320.6;58.45;331;437.15;3.5285;21.1;24.595;1.88687647377649;24.965;27.455;0.037;0.045;0.625;0;0;0
9;"03/01/2008 09:00";21.2335;229.99;420.25;73.41;337.2;454.05;3.293;22.625;22.47;2.12923937169654;24.905;27.335;0.037;0.045;0.625;0;0;0
9.5;"03/01/2008 09:30";17.8778;301.35;514.85;86.75;344.7;471.45;3.237;24.07;20.535;2.38115088620968;24.87;27.19;0.037;0.045;0.624;0;0;0
10;"03/01/2008 10:00";9.37385;330.2;555.25;91.1;350.65;484.6;3.0685;25.335;19.15;2.61270122173446;24.92;27.065;0.037;0.045;0.624;0;0;0
10.5;"03/01/2008 10:30";26.2792;415.25;668.15;107.5;357.35;502.75;3.1885;26.805;17.395;2.91162380672926;25.03;26.93;0.037;0.045;0.624;0;0;0
11;"03/01/2008 11:00";22.631;438.6;704.15;111.75;361.35;515.15;3.187;27.685;16.275;3.10716298150146;25.235;26.835;0.037;0.045;0.624;0;0;0
11.5;"03/01/2008 11:30";19.2885;464.55;743.6;117.05;365.55;527.55;2.9915;28.575;15.415;3.30587035943519;25.595;26.835;0.037;0.045;0.623;0;0;0
12;"03/01/2008 12:00";17.2173;479.85;768.7;120.25;369.15;537.75;2.7865;29.3;14.64;3.47897416203758;25.985;26.805;0.037;0.045;0.623;0;0;0
12.5;"03/01/2008 12:30";17.4662;478.15;769.05;119.95;371.85;542.8;2.955;29.825;14.04;3.61088755330542;26.44;26.795;0.037;0.045;0.623;0;0;0
13;"03/01/2008 13:00";18.2189;419.7;697.05;107;375.4;545.75;1.8715;30.71;13.47;3.82371709516597;26.96;26.825;0.038;0.045;0.623;0;0;0
13.5;"03/01/2008 13:30";NA;362.6;619.95;93.35;378.1;542.1;1.455;31.4;12.79;4.00809949184832;27.47;26.86;0.038;0.045;0.623;0;0;0
14;"03/01/2008 14:00";15.0476;355.45;613.95;93.8;379.8;544.5;1.645;31.995;12.29;4.16923531584314;27.935;26.895;0.038;0.045;0.622;0;0;0
14.5;"03/01/2008 14:30";NA;292.5;534.1;82.2;378.35;537.75;1.568;32.07;12.025;4.19958855161408;28.325;26.94;0.038;0.045;0.622;0;0;0
15;"03/01/2008 15:00";16.8298;236.535;456.25;71.465;383.5;531.75;1.315;32.43;11.84;4.29474738633404;28.66;26.995;0.038;0.045;0.622;0;0;0
15.5;"03/01/2008 15:30";14.7052;104.235;268.3;41.565;395.3;517.8;1.3865;32.195;11.9;4.23533777071519;28.98;27.105;0.038;0.045;0.622;0;0;0
16;"03/01/2008 16:00";5.39952;53.75;212.8;36.45;385.25;507.85;1.1435;32.04;12.11;4.1884273493258;29.295;27.26;0.037;0.045;0.621;0;0;0
16.5;"03/01/2008 16:30";20.5096;13.42;166;31.18;381.1;502.5;1.2915;31.75;12.275;4.11256049638206;29.485;27.36;0.036;0.044;0.621;0;0;0
17;"03/01/2008 17:00";17.9469;-36.685;87.815;17.35;378.7;485.85;1.395;31.415;12.815;4.01036338942343;29.58;27.44;0.036;0.044;0.621;0;0;0
17.5;"03/01/2008 17:30";2.26117;-62.995;33.695;8.39;375.05;463.35;0.823;30.28;14.075;3.70481713899757;29.665;27.535;0.036;0.044;0.621;0;0;0
18;"03/01/2008 18:00";NA;-71.675;2.023;2.598;372.95;444.05;0.255;28.825;15.46;3.35230302218573;29.66;27.62;0.036;0.044;0.621;0;0;0
18.5;"03/01/2008 18:30";0.85742;-71.5755;-3.9425;2.583;368.25;433.3;0.257;27.03;17.575;2.94390782546014;29.57;27.71;0.036;0.044;0.62;0;0;0
19;"03/01/2008 19:00";0.74964;-68.913;-2.16;3.803;364.05;427;0.432;26.405;18.66;2.8003415967;29.35;27.755;0.036;0.044;0.62;0;0;0
19.5;"03/01/2008 19:30";-0.32634;-67.112;-2.684;3.178;360.5;421.75;0.3435;25.605;19.73;2.63586173790489;29.065;27.785;0.036;0.044;0.62;0;0;0
20;"03/01/2008 20:00";NA;-64.955;-1.327;4.328;358.55;417.85;0.3615;24.71;20.875;2.46353162006906;28.765;27.815;0.035;0.044;0.62;0;0;0
20.5;"03/01/2008 20:30";1.13987;-62.1145;-2.763;2.6515;356.45;413.15;0.3365;23.485;22.665;2.23723570794768;28.465;27.845;0.035;0.044;0.619;0;0;0
21;"03/01/2008 21:00";NA;-60.914;-1.4535;3.7605;354.55;410.25;0.3365;22.8;23.8;2.11503099992851;28.165;27.875;0.035;0.044;0.619;0;0;0
21.5;"03/01/2008 21:30";NA;-59.3015;-2.6485;2.403;352.4;406.65;0.277;21.775;26.705;1.91145185551753;27.88;27.885;0.035;0.044;0.619;0;0;0
22;"03/01/2008 22:00";1.04312;-60.067;-0.3495;4.6675;350.05;405.1;0.3215;21.215;27.075;1.83773886431781;27.6;27.9;0.035;0.044;0.619;0;0;0
22.5;"03/01/2008 22:30";1.46335;-60.329;-0.137;4.642;348.4;403.95;0.535;22.155;25.89;1.97800555190359;27.325;27.9;0.035;0.044;0.618;0;0;0
23;"03/01/2008 23:00";7.86683;-67.2155;-0.681;4.0345;346.45;408.95;1.317;22.215;25.91;1.98470644621422;27.055;27.9;0.035;0.044;0.618;0;0;0
23.5;"03/01/2008 23:30";5.91457;-69.649;-2.102;2.697;345.9;410.75;1.4665;22.285;25.365;2.00783777443031;26.79;27.885;0.035;0.044;0.618;0;0;0
0;"04/01/2008 00:00";5.52634;-69.9425;-2.274;2.4185;344.9;410.15;1.655;21.785;25.98;1.93153799040791;26.585;27.885;0.035;0.044;0.618;0;0;0
0.5;"04/01/2008 00:30";1.87158;-63.981;-2.8515;1.8795;342.7;401.95;1.097;21.065;27.085;1.82065279045988;26.41;27.89;0.035;0.044;0.618;0;0;0
1;"04/01/2008 01:00";6.97981;-66.929;-2.193;2.436;341;403.3;1.392;20.565;27.835;1.74734868814404;26.255;27.895;0.035;0.044;0.618;0;0;0
1.5;"04/01/2008 01:30";6.64353;-67.181;-2.1625;2.4185;339.65;402.25;1.5065;20.225;28.055;1.70585061338375;26.085;27.885;0.035;0.044;0.618;0;0;0
2;"04/01/2008 02:00";6.16384;-68.137;-2.1985;2.3885;338.35;401.9;1.642;20.02;28.03;1.68494563601569;25.91;27.875;0.035;0.044;0.618;0;0;0
2.5;"04/01/2008 02:30";11.7813;-70.575;-1.874;2.601;337.65;403.75;1.9965;19.93;27.76;1.68186871522168;25.74;27.85;0.035;0.044;0.617;0;0;0
3;"04/01/2008 03:00";5.98383;-69.331;-2.2715;2.3095;337.35;402.1;1.805;19.79;27.405;1.67553381501965;25.58;27.825;0.035;0.044;0.617;0;0;0
3.5;"04/01/2008 03:30";5.50929;-67.689;-2.5755;2.0135;335.4;398.5;1.53;19.22;28.3;1.59728561261877;25.44;27.805;0.035;0.044;0.617;0;0;0
4;"04/01/2008 04:00";7.62769;-68.0725;-1.993;2.4795;334.9;398.5;1.7135;19.035;28.275;1.57952508319967;25.305;27.785;0.035;0.044;0.617;0;0;0
4.5;"04/01/2008 04:30";4.23637;-65.64;-2.5325;1.9575;333.6;394.75;1.4985;18.585;29.045;1.51924723400873;25.17;27.755;0.035;0.044;0.617;0;0;0
5;"04/01/2008 05:00";3.79498;-63.515;-2.434;2.031;331.95;391;1.352;17.955;30.425;1.43196237804259;25.04;27.735;0.035;0.044;0.617;0;0;0
5.5;"04/01/2008 05:30";3.16838;-61.817;-2.186;2.231;331.95;389.35;1.26;17.6;31.33;1.38208438082219;24.905;27.71;0.035;0.044;0.617;0;0;0
