"heure";"DateUTC";"LE";"Rnet";"Swin";"Swout";"Lwin";"Lwout";"Ws";"Tair";"RH";"VPD";"Tsoil1";"Tsoil2";"Hsoil1";"Hsoil2";"LAI";"P";"PA24Hv";"PA24H"
0;"01/01/2012 00:00";NA;-66.626935;-1.2205;4.0795;343.123065;404.45;0.885;22.76;21.675;2.16875090506672;29.205;29.56;0.033;0.047;0.619;0;0;0
0.5;"01/01/2012 00:30";NA;-62.9;-1.5;3.8;340.8;398.4;0.7;22.3;22.2;2.0948930222625;28.9;29.6;0.033;0.047;0.619;0;0;0
1;"01/01/2012 01:00";NA;-62;-0.3;4.8;339.1;396;0.7;21.9;22.3;2.04184632200014;28.6;29.6;0.033;0.047;0.618;0;0;0
1.5;"01/01/2012 01:30";NA;-62.4;-0.5;4.6;338.3;395.6;0.9;22;22;2.06226632992425;28.3;29.6;0.033;0.046;0.618;0;0;0
2;"01/01/2012 02:00";NA;-63.1;-0.7;4.4;338.5;396.5;1;21.7;22.1;2.02226062549761;28;29.5;0.033;0.046;0.618;0;0;0
2.5;"01/01/2012 02:30";NA;-66.5;-0.9;4.1;338.4;399.9;1.2;21.6;22;2.01251912630804;27.8;29.5;0.033;0.047;0.618;0;0;0
3;"01/01/2012 03:00";NA;-62.7;-1.8;3.6;337.3;394.6;1;21.4;22;1.9880410668082;27.5;29.5;0.033;0.046;0.618;0;0;0
3.5;"01/01/2012 03:30";NA;-63.1;-1.3;3.9;335.9;393.8;1.1;21.2;22.2;1.95878809884625;27.3;29.5;0.033;0.046;0.618;0;0;0
4;"01/01/2012 04:00";NA;-62.4;-1.7;3.4;334.6;391.9;1.2;20.7;23;1.87998878105046;27.1;29.5;0.033;0.046;0.617;0;0;0
4.5;"01/01/2012 04:30";NA;-67.5;-1.5;3.7;333.4;395.7;1.5;20.5;23.7;1.84008229699151;26.8;29.4;0.033;0.046;0.617;0;0;0
5;"01/01/2012 05:00";NA;-70.4;-1.9;3.4;332.5;397.6;1.7;20.4;24;1.82157591193849;26.6;29.4;0.033;0.046;0.617;0;0;0
5.5;"01/01/2012 05:30";NA;-70;-2.2;3.2;332.4;397;1.6;20.2;24.4;1.78974509931247;26.4;29.3;0.033;0.046;0.617;0;0;0
6;"01/01/2012 06:00";NA;-66.3;-2.8;2.5;332.7;393.7;1.4;19.6;25.6;1.69706829509895;26.2;29.3;0.033;0.046;0.617;0;0;0
6.5;"01/01/2012 06:30";NA;-54.8;9.1;5;332.4;391.3;1.1;18.9;27.2;1.58974950058668;26.1;29.3;0.033;0.046;0.616;0;0;0
7;"01/01/2012 07:00";NA;-27.6;51.7;14.2;331.3;396.4;0.8;18.7;28.6;1.53981381377402;25.9;29.2;0.033;0.046;0.616;0;0;0
7.5;"01/01/2012 07:30";NA;5.6;107.2;25.6;331.7;407.7;0.8;19.1;29;1.56990914014425;25.7;29.2;0.033;0.046;0.616;0;0;0
8;"01/01/2012 08:00";NA;81.5;225;49.2;333.9;428.2;1.5;20.7;27;1.78232702619069;25.6;29;0.033;0.046;0.616;0;0;0
8.5;"01/01/2012 08:30";NA;158.5;338.3;70.2;338.8;448.4;2.6;22.5;23.8;2.07689775623336;25.4;28.9;0.033;0.047;0.616;0;0;0
9;"01/01/2012 09:00";25.1253;219.3;432.5;88.9;345.7;470;2.7;24.3;21.1;2.3970385833098;25.4;28.7;0.034;0.047;0.615;0;0;0
9.5;"01/01/2012 09:30";NA;273.7;519.1;106.7;352.9;491.6;3.1;26;17.9;2.7597420992827;25.6;28.5;0.034;0.047;0.615;0;0;0
10;"01/01/2012 10:00";39.5207;309.4;585.5;121;359.2;514.3;3;27.5;16.1;3.08019570559574;25.8;28.4;0.034;0.047;0.615;0;0;0
10.5;"01/01/2012 10:30";20.5476;336;632.8;131.4;365;530.4;3.5;28.5;14.9;3.31156398103862;26.3;28.3;0.034;0.047;0.615;0;0;0
11;"01/01/2012 11:00";19.4603;353.2;672.7;140.7;370.5;549.3;3.1;29.5;14.2;3.53743573272905;26.9;28.2;0.034;0.047;0.615;0;0;0
11.5;"01/01/2012 11:30";41.4837;357.7;691.3;145.4;375.9;564.1;3.1;30.4;13.4;3.75964429221551;27.6;28.2;0.034;0.047;0.615;0;0;0
12;"01/01/2012 12:00";27.3178;367.1;714.6;150.6;379.2;576.1;3;31;12.8;3.9175404429754;28.4;28.1;0.034;0.047;0.614;0;0;0
12.5;"01/01/2012 12:30";37.6553;354.3;706.5;150;382.7;584.9;2.8;31.8;12.7;4.10423572198195;29.3;28.1;0.034;0.047;0.614;0;0;0
13;"01/01/2012 13:00";35.8194;337.1;689.7;147;385.7;591.3;2.6;32.6;12.3;4.31342037569858;30.3;28.1;0.034;0.047;0.614;0;0;0
13.5;"01/01/2012 13:30";21.8949;307.6;650.2;139.4;386.9;590.1;2.6;32.9;12.3;4.38675529893474;31.2;28.2;0.034;0.047;0.614;0;0;0
14;"01/01/2012 14:00";47.9891;269.2;595;129.2;388;584.6;2.5;33.2;12.2;4.46625705812507;32.1;28.2;0.034;0.047;0.614;0;0;0
14.5;"01/01/2012 14:30";38.4466;236.5;545.3;119.6;388.6;577.8;2.6;33.6;12.3;4.56209300993735;32.9;28.3;0.034;0.047;0.613;0;0;0
15;"01/01/2012 15:00";29.9924;155.5;424;104.2;403.2;567.5;2.5;33.8;12.4;4.60803286786154;33.5;28.3;0.034;0.047;0.613;0;0;0
15.5;"01/01/2012 15:30";33.3691;115.9;365.6;87.1;390.7;553.3;2;33.9;12.5;4.62850027869444;34.1;28.4;0.034;0.047;0.613;0;0;0
16;"01/01/2012 16:00";34.2038;75.9;292;67.9;388.9;537.1;1.9;33.9;12.6;4.62321056409022;34.5;28.5;0.034;0.047;0.613;0;0;0
16.5;"01/01/2012 16:30";24.3693;11.6;190.2;48.3;387.5;517.8;1.9;33.5;13;4.50046770578736;34.8;28.6;0.034;0.047;0.613;0;0;0
17;"01/01/2012 17:00";NA;-42.7;98.6;28.4;385.1;498;1.9;33;13.6;4.34604769540432;34.9;28.8;0.034;0.047;0.612;0;0;0
17.5;"01/01/2012 17:30";NA;-72.5;29.6;9.9;381.4;473.6;1.2;31.8;15;3.99610580032607;34.9;28.9;0.034;0.047;0.612;0;0;0
18;"01/01/2012 18:00";NA;-80;-0.1;3.1;375;451.8;1;30.1;17;3.54199437676883;34.8;29.1;0.034;0.047;0.612;0;0;0
18.5;"01/01/2012 18:30";NA;-77.9;-4.1;3.1;370.2;440.9;1;28.8;18.5;3.22708429308385;34.5;29.2;0.034;0.047;0.612;0;0;0
19;"01/01/2012 19:00";NA;-76.2;-3.5;3.4;365.3;434.6;0.9;27.6;20;2.95422556823384;34.1;29.3;0.034;0.047;0.612;0;0;0
19.5;"01/01/2012 19:30";NA;-71.4;-3.3;3.7;362.9;427.3;0.6;27;20.5;2.83444543976962;33.6;29.4;0.033;0.047;0.612;0;0;0
20;"01/01/2012 20:00";NA;-67.6;-2.3;4.2;360.6;421.7;0.6;26.2;21.3;2.67689126170502;33.1;29.4;0.033;0.047;0.611;0;0;0
20.5;"01/01/2012 20:30";NA;-66.9;-2;4.3;357.7;418.3;0.6;25.7;22.1;2.57248104841384;32.6;29.5;0.033;0.047;0.611;0;0;0
21;"01/01/2012 21:00";NA;-65.5;-2.8;3.8;355.6;414.5;0.3;24.7;23;2.39593963155951;32.1;29.5;0.033;0.047;0.611;0;0;0
21.5;"01/01/2012 21:30";NA;-64.1;-0.9;4.9;354.4;412.7;0.7;24.3;23.5;2.32412486214448;31.6;29.6;0.033;0.047;0.611;0;0;0
22;"01/01/2012 22:00";NA;-63.6;-1.2;4.5;352.9;410.8;0.8;24.1;23.1;2.30844152459989;31.2;29.6;0.033;0.047;0.611;0;0;0
22.5;"01/01/2012 22:30";NA;-64.9;-1.9;3.8;350.1;409.3;1;23.7;22.8;2.26242889325805;30.8;29.6;0.033;0.047;0.61;0;0;0
23;"01/01/2012 23:00";NA;-64.9;-2.3;3.5;347.8;406.9;0.9;23.3;23;2.20283226985951;30.4;29.6;0.033;0.047;0.61;0;0;0
23.5;"01/01/2012 23:30";NA;-63.8;-2.5;3.2;346.2;404.3;1;22.7;23.2;2.11880572922915;30;29.7;0.033;0.047;0.61;0;0;0
0;"02/01/2012 00:00";NA;-63.6;-2.2;3.4;344.8;402.8;1.1;22.3;23.4;2.06258104762607;29.7;29.7;0.033;0.047;0.61;0;0;0
0.5;"02/01/2012 00:30";NA;-61.7;-2.1;3.3;343.1;399.4;1;21.9;23.4;2.01293987471313;29.3;29.7;0.033;0.047;0.61;0;0;0
1;"02/01/2012 01:00";NA;-63.4;-1.5;3.7;341.2;399.4;1.2;21.6;23.6;1.97123668269146;29;29.7;0.033;0.046;0.609;0;0;0
1.5;"02/01/2012 01:30";NA;-68.1;-1.6;3.7;340.2;403;1.6;21.3;23.8;1.93030219570779;28.7;29.7;0.033;0.046;0.609;0;0;0
2;"02/01/2012 02:00";NA;-71.2;-2;3.4;340.1;405.9;1.8;21.5;22.8;1.97973202434602;28.4;29.7;0.033;0.047;0.609;0;0;0
2.5;"02/01/2012 02:30";NA;-70.3;-2.5;3;338.3;403.1;1.6;21.2;22.7;1.9461994863858;28.1;29.6;0.033;0.047;0.609;0;0;0
3;"02/01/2012 03:00";NA;-68.1;-2.7;2.8;336.1;398.7;1.5;20.6;23.2;1.86359217569742;27.9;29.6;0.033;0.046;0.609;0;0;0
3.5;"02/01/2012 03:30";NA;-68.9;-2.4;3.1;334;397.4;1.5;20.2;23.7;1.80631681319499;27.6;29.6;0.033;0.046;0.608;0;0;0
4;"02/01/2012 04:00";NA;-66.4;-2.6;2.9;332.3;393.2;1.4;19.8;24;1.755211069613;27.4;29.6;0.033;0.046;0.608;0;0;0
4.5;"02/01/2012 04:30";NA;-63.7;-2.3;2.9;330.1;388.6;1.2;19.2;25;1.66872083875337;27.2;29.6;0.033;0.046;0.608;0;0;0
5;"02/01/2012 05:00";NA;-65;-1.3;3.7;329;389;1.2;19;25.3;1.64145281294249;27;29.5;0.033;0.046;0.608;0;0;0
5.5;"02/01/2012 05:30";NA;-66.8;-1.5;3.7;328.5;390.1;1.5;19.1;24.8;1.66277700477251;26.7;29.5;0.033;0.046;0.608;0;0;0
6;"02/01/2012 06:00";NA;-65.8;-2;3.3;328.1;388.6;1.4;19.1;24.3;1.67383270294254;26.5;29.5;0.033;0.046;0.607;0;0;0
6.5;"02/01/2012 06:30";NA;-56.5;4;4.2;327.7;384;1;18.8;24.6;1.63627413050128;26.3;29.4;0.033;0.046;0.607;0;0;0
7;"02/01/2012 07:00";NA;-33.1;43.1;12.7;327.9;391.4;0.9;18.6;25.3;1.60093522710856;26.1;29.4;0.033;0.046;0.607;0;0;0
7.5;"02/01/2012 07:30";NA;10.9;116;28.2;329.7;406.6;1;18.9;26;1.61595416268427;25.9;29.3;0.033;0.046;0.607;0;0;0
8;"02/01/2012 08:00";NA;74.6;213.2;47.1;333;424.5;2;20.2;25.1;1.77317338542995;25.7;29.2;0.033;0.046;0.606;0;0;0
8.5;"02/01/2012 08:30";NA;146.5;320.2;67;337.8;444.5;2.4;21.8;22.3;2.02942447110471;25.5;29;0.033;0.047;0.606;0;0;0
9;"02/01/2012 09:00";22.0223;215.9;423.7;86.8;343.9;464.9;2.6;23.3;20.2;2.28293526149076;25.5;28.9;0.033;0.047;0.606;0;0;0
9.5;"02/01/2012 09:30";14.5641;279.1;519.3;105.5;348.6;483.3;3;24.5;18.8;2.49661502931585;25.6;28.7;0.034;0.047;0.606;0;0;0
10;"02/01/2012 10:00";NA;327.6;596.6;120.9;354.1;502.2;3.2;25.6;18.2;2.68530681687753;25.9;28.6;0.034;0.047;0.606;0;0;0
10.5;"02/01/2012 10:30";17.3502;359.6;655.2;132;360.3;523.9;2.9;26.7;17.9;2.876019226049;26.3;28.5;0.034;0.047;0.605;0;0;0
11;"02/01/2012 11:00";-5.8499;384.6;701.6;141.7;366.2;541.5;2.8;27.9;17.8;3.08905718513844;26.9;28.4;0.034;0.047;0.605;0;0;0
11.5;"02/01/2012 11:30";NA;402.6;734.9;148.3;371.4;555.4;2.8;28.6;17.2;3.24079969930691;27.6;28.3;0.034;0.047;0.605;0;0;0
12;"02/01/2012 12:00";28.509;402;746.4;152.3;373.3;565.4;3;29.4;16.8;3.41054118424559;28.4;28.3;0.034;0.047;0.605;0;0;0
12.5;"02/01/2012 12:30";25.1481;396.7;743.8;152.9;375.1;569.3;3.2;29.9;16.4;3.52690709949937;29.3;28.3;0.034;0.047;0.605;0;0;0
13;"02/01/2012 13:00";29.9785;375.8;722.4;149.4;379;576.2;3.1;30.6;15.9;3.69307652718883;30.2;28.3;0.034;0.047;0.604;0;0;0
13.5;"02/01/2012 13:30";23.6329;349.7;689.8;143.2;381.3;578.2;2.7;31.2;15.1;3.85785564906195;31.1;28.3;0.034;0.047;0.604;0;0;0
14;"02/01/2012 14:00";18.824;296.9;618.8;129.8;383.9;576;2.2;31.6;14.8;3.96039392702143;31.9;28.3;0.034;0.047;0.604;0;0;0
14.5;"02/01/2012 14:30";32.843;246.4;548.2;117.6;384.2;568.4;1.9;31.9;14.5;4.04241648781978;32.6;28.4;0.034;0.047;0.604;0;0;0
15;"02/01/2012 15:00";38.268;190.3;462.5;100.1;385.6;557.7;2.2;32.3;14.1;4.15410469461645;33.3;28.4;0.034;0.047;0.604;0;0;0
15.5;"02/01/2012 15:30";24.9721;138.6;381.7;85.2;384.9;542.8;2.5;32.3;13.9;4.16377664966794;33.9;28.5;0.034;0.047;0.603;0;0;0
16;"02/01/2012 16:00";36.6327;69.8;272.9;63.9;384.2;523.4;2.8;32.2;14;4.13554853412614;34.3;28.6;0.034;0.047;0.603;0;0;0
16.5;"02/01/2012 16:30";NA;13.3;182.9;45.5;382.3;506.4;2.7;31.8;14.4;4.02431360597543;34.6;28.8;0.034;0.047;0.603;0;0;0
17;"02/01/2012 17:00";NA;-37.4;97.6;26.2;380.8;489.6;2.6;31.2;15;3.86239964864859;34.7;28.9;0.034;0.047;0.603;0;0;0
17.5;"02/01/2012 17:30";NA;-73.2;34.1;10.7;376.1;472.7;2.3;30.3;15.5;3.64754844852567;34.6;29;0.034;0.047;0.603;0;0;0
18;"02/01/2012 18:00";NA;-84.9;0.5;3.4;370.1;452.1;1.3;29;16.6;3.34073511847166;34.5;29.2;0.034;0.047;0.602;0;0;0
18.5;"02/01/2012 18:30";NA;-78.3;-4.6;2.9;363.6;434.4;0.7;27.7;18.2;3.03838196560593;34.2;29.3;0.034;0.047;0.602;0;0;0
19;"02/01/2012 19:00";NA;-74.9;-4.5;3.5;358.3;425.2;0.3;26.2;20;2.72110928762899;33.8;29.4;0.033;0.047;0.602;0;0;0
19.5;"02/01/2012 19:30";NA;-72.1;-3.1;4.3;353.9;418.6;0.3;25.2;21.3;2.52289553517465;33.3;29.4;0.033;0.047;0.602;0;0;0
20;"02/01/2012 20:00";NA;-70.1;-3.2;4;349.5;412.4;0.3;23.7;23.3;2.24777585638462;32.8;29.5;0.033;0.047;0.601;0;0;0
20.5;"02/01/2012 20:30";NA;-69.5;-1.7;5.5;346.4;408.7;0.3;22.8;24.9;2.08449905635999;32.3;29.5;0.033;0.047;0.601;0;0;0
21;"02/01/2012 21:00";NA;-68;-1.1;5.7;345.3;406.5;0.2;22.8;24.5;2.095601581294;31.8;29.6;0.033;0.047;0.601;0;0;0
21.5;"02/01/2012 21:30";NA;-66.1;-0.7;5.5;343.1;403;0.2;22;25.2;1.97766053177351;31.3;29.6;0.033;0.047;0.601;0;0;0
22;"02/01/2012 22:00";NA;-66.8;0.2;6.2;341.7;402.5;0.5;22.1;25.1;1.99240691198788;30.8;29.6;0.033;0.047;0.601;0;0;0
22.5;"02/01/2012 22:30";NA;-67.1;-0.9;5.2;339.4;400.4;0.6;22.4;24.5;2.04535721593817;30.4;29.7;0.033;0.046;0.6;0;0;0
23;"02/01/2012 23:00";NA;-66.3;-1;5;336.3;396.6;0.8;22.3;24;2.04642506030785;30;29.7;0.033;0.046;0.6;0;0;0
23.5;"02/01/2012 23:30";NA;-67.4;-0.9;4.9;333.9;395.5;0.8;21.9;24.2;1.99191700395895;29.6;29.7;0.033;0.046;0.6;0;0;0
0;"03/01/2012 00:00";NA;-67.7;-0.8;4.7;332;394.2;0.9;21.7;24;1.97293719560743;29.2;29.7;0.033;0.046;0.6;0;0;0
0.5;"03/01/2012 00:30";NA;-66.7;-1;4.7;330.7;391.7;0.8;21.4;23.7;1.94471196663418;28.9;29.7;0.033;0.046;0.6;0;0;0
1;"03/01/2012 01:00";NA;-67.4;-1.2;4.5;329.6;391.3;0.9;21.2;23.5;1.92605770644908;28.6;29.7;0.033;0.046;0.6;0;0;0
1.5;"03/01/2012 01:30";NA;-70.9;-1.2;4.6;328.6;393.7;1.3;21;23.5;1.90255912891313;28.2;29.7;0.033;0.046;0.6;0;0;0
2;"03/01/2012 02:00";NA;-74.2;-2.2;3.8;327.9;396.1;1.6;20.8;23.5;1.87931148944479;27.9;29.6;0.033;0.046;0.6;0;0;0
2.5;"03/01/2012 02:30";NA;-70.9;-2.9;3.1;326.4;391.3;1.2;20.3;24.1;1.80798303699394;27.6;29.6;0.033;0.046;0.6;0;0;0
3;"03/01/2012 03:00";NA;-66;-2.4;3.4;324.6;384.8;0.9;19.8;24.7;1.73904465186656;27.4;29.6;0.033;0.046;0.6;0;0;0
3.5;"03/01/2012 03:30";NA;-63.8;-2.4;3.4;322.8;380.8;0.7;19.2;25.7;1.65314611092501;27.2;29.6;0.033;0.046;0.6;0;0;0
4;"03/01/2012 04:00";NA;-61.9;-1.4;4.1;321.6;378;0.6;18.5;26.6;1.56325654060911;26.9;29.6;0.033;0.046;0.6;0;0;0
4.5;"03/01/2012 04:30";NA;-61.7;-0.5;4.5;320.3;377;0.9;18.4;26.8;1.54925955826158;26.7;29.6;0.032;0.046;0.6;0;0;0
5;"03/01/2012 05:00";NA;-61.8;-0.8;4.3;319.8;376.5;0.9;18.1;27.2;1.51205790643634;26.4;29.5;0.032;0.046;0.6;0;0;0
5.5;"03/01/2012 05:30";NA;-61.7;-1.2;4.1;320.6;377;1;18.1;26.8;1.52036591691126;26.2;29.5;0.032;0.046;0.6;0;0;0
6;"03/01/2012 06:00";NA;-60.2;-1.3;3.9;321.3;376.3;1;18;26.5;1.51703206395546;25.9;29.4;0.032;0.046;0.6;0;0;0
6.5;"03/01/2012 06:30";NA;-53.8;4.2;4.3;322.3;376;1;17.7;27;1.47852464041739;25.7;29.4;0.032;0.046;0.6;0;0;0
7;"03/01/2012 07:00";NA;-33.1;42.4;12.6;322.2;385.1;1.1;17.5;27.8;1.44399059587776;25.5;29.3;0.032;0.046;0.6;0;0;0
7.5;"03/01/2012 07:30";NA;12.6;119.6;29.3;324.8;402.5;1.6;18.2;27.6;1.51322356798769;25.2;29.2;0.033;0.046;0.6;0;0;0
8;"03/01/2012 08:00";NA;79.2;218.9;48.5;329;420.2;2.5;19.7;25;1.72140627829933;25;29.1;0.033;0.046;0.6;0;0;0
8.5;"03/01/2012 08:30";19.9408;152.6;327.6;68.9;333.4;439.5;2.9;21.1;23;1.92678852172654;24.9;28.9;0.033;0.046;0.6;0;0;0
9;"03/01/2012 09:00";62.733;223.5;434;90;340.7;461.2;3.2;23.2;20.2;2.26919511653626;24.9;28.8;0.033;0.046;0.6;0;0;0
9.5;"03/01/2012 09:30";61.7496;284.9;527.6;108.4;346;480.3;3.6;24.5;18.5;2.5058389764685;25.1;28.6;0.033;0.047;0.6;0;0;0
10;"03/01/2012 10:00";77.3141;334.9;608;124.4;350;498.7;3.7;25.3;17.5;2.66048276233667;25.4;28.5;0.033;0.047;0.6;0;0;0
10.5;"03/01/2012 10:30";64.5196;374.7;676.9;137.6;354.1;518.7;3.3;26.3;16.7;2.8501217183259;25.8;28.4;0.034;0.047;0.6;0;0;0
11;"03/01/2012 11:00";76.4574;400.8;728.6;148.1;358.7;538.4;3.3;27.3;16;3.04800203063485;26.4;28.3;0.034;0.047;0.6;0;0;0
11.5;"03/01/2012 11:30";46.4357;411.5;755.9;154;363.7;554.1;3.1;28.3;15.2;3.26179924378549;27.1;28.2;0.034;0.047;0.601;0;0;0
12;"03/01/2012 12:00";38.791;404.7;760;156.2;368.6;567.7;2.9;29.3;14.2;3.49690701854292;27.9;28.2;0.034;0.047;0.601;0;0;0
12.5;"03/01/2012 12:30";52.2783;398.4;759.3;156.9;370.7;574.7;2.9;29.8;13.7;3.61996794322166;28.8;28.2;0.034;0.047;0.601;0;0;0
13;"03/01/2012 13:00";51.2111;374.8;730.5;151.5;374.5;578.7;2.8;30.6;13.3;3.80725011780346;29.8;28.2;0.034;0.047;0.601;0;0;0
13.5;"03/01/2012 13:30";43.8906;335.8;680;142.8;377.3;578.7;2.6;31.1;12.9;3.93538040594462;30.7;28.2;0.034;0.047;0.601;0;0;0
14;"03/01/2012 14:00";57.6617;301.4;632.6;134.1;378.2;575.3;2.6;31.6;12.5;4.06730596965229;31.6;28.2;0.034;0.047;0.601;0;0;0
14.5;"03/01/2012 14:30";49.061;254.5;559.7;120.5;378.9;563.6;3;31.7;12.4;4.09508991811594;32.4;28.3;0.034;0.047;0.601;0;0;0
15;"03/01/2012 15:00";40.2837;197.9;477.4;105.4;379.4;553.5;2.7;31.9;12.3;4.14643188282801;33.1;28.4;0.034;0.047;0.601;0;0;0
15.5;"03/01/2012 15:30";52.4784;138;386;87.4;377.7;538.3;2.6;31.8;12.4;4.11833962480663;33.7;28.4;0.034;0.047;0.601;0;0;0
16;"03/01/2012 16:00";35.4741;76.9;291.2;68.6;375.9;521.6;2.7;31.6;12.6;4.06265761997269;34.1;28.5;0.034;0.047;0.601;0;0;0
16.5;"03/01/2012 16:30";35.6415;10.5;188.1;48;373.8;503.4;2.6;31.4;12.9;4.00304398280001;34.3;28.6;0.034;0.047;0.601;0;0;0
17;"03/01/2012 17:00";NA;-41;103.3;29.1;370.8;486;2.3;30.8;13.5;3.84206280067029;34.4;28.8;0.034;0.047;0.601;0;0;0
17.5;"03/01/2012 17:30";NA;-75.3;36.1;11.7;367.8;467.5;1.9;29.8;14.4;3.59060551494524;34.4;28.9;0.034;0.047;0.601;0;0;0
18;"03/01/2012 18:00";NA;-87.4;1.1;3.6;363.4;448.3;1.4;28.4;16.1;3.24597665816764;34.2;29;0.034;0.047;0.601;0;0;0
18.5;"03/01/2012 18:30";NA;-82;-4.4;3.1;358;432.5;0.9;27.2;17.5;2.97609534958355;33.9;29.2;0.033;0.047;0.601;0;0;0
19;"03/01/2012 19:00";NA;-78.5;-3.3;3.8;353.6;425;0.9;26.1;19.1;2.73552170578349;33.5;29.2;0.033;0.047;0.601;0;0;0
19.5;"03/01/2012 19:30";NA;-76.1;-2.1;4.3;350.6;420.3;0.8;25.3;20;2.57986207256889;33;29.3;0.033;0.047;0.601;0;0;0
20;"03/01/2012 20:00";NA;-80.7;-1.8;4.5;346.9;421.3;1.5;24.7;20.7;2.46750665951519;32.5;29.3;0.033;0.047;0.601;0;0;0
20.5;"03/01/2012 20:30";NA;-82.7;-2.8;3.8;345.1;421.2;1.6;24.6;20.2;2.46827890095899;32;29.4;0.033;0.046;0.601;0;0;0
21;"03/01/2012 21:00";NA;-73.7;-3.6;3.3;341.8;408.6;0.8;23.7;21.2;2.30931861125304;31.5;29.4;0.033;0.046;0.601;0;0;0
21.5;"03/01/2012 21:30";NA;-71.1;-2.7;4;339;403.4;0.7;23;22.2;2.18574247022492;31.1;29.5;0.033;0.046;0.601;0;0;0
22;"03/01/2012 22:00";NA;-70.7;-2.5;3.9;336.7;401;1;22.5;22.6;2.10960480751263;30.7;29.5;0.033;0.046;0.601;0;0;0
22.5;"03/01/2012 22:30";NA;-69.8;-2.7;3.6;335.6;399.1;1;22;23.2;2.03053915561772;30.2;29.5;0.033;0.046;0.601;0;0;0
23;"03/01/2012 23:00";NA;-67.4;-3;3.2;333.5;394.7;0.9;21.3;23.9;1.92776899072655;29.8;29.6;0.033;0.046;0.601;0;0;0
23.5;"03/01/2012 23:30";NA;-66.5;-2.6;3.6;330.9;391.2;0.8;20.8;24.4;1.85720194251014;29.5;29.6;0.033;0.046;0.601;0;0;0
0;"04/01/2012 00:00";NA;-66.4;-2.2;3.9;329.3;389.6;0.8;20.5;24.5;1.82078916674782;29.1;29.6;0.033;0.046;0.601;0;0;0
0.5;"04/01/2012 00:30";NA;-66.1;-2.1;3.8;327.4;387.6;0.9;20.2;24.7;1.78264293621996;28.7;29.6;0.033;0.046;0.601;0;0;0
1;"04/01/2012 01:00";NA;-64.1;-2.5;3.4;326.7;384.9;0.8;19.7;25.5;1.709930236444;28.4;29.6;0.033;0.046;0.601;0;0;0
1.5;"04/01/2012 01:30";NA;-62.5;-1.9;3.7;326.7;383.6;0.9;19.5;25.3;1.6933594354324;28.1;29.6;0.033;0.046;0.6;0;0;0
2;"04/01/2012 02:00";NA;-61.2;-2.8;2.9;326.4;381.9;0.7;19.1;25.6;1.64508788770046;27.8;29.6;0.033;0.046;0.6;0;0;0
2.5;"04/01/2012 02:30";NA;-61.3;-2.2;3.4;325.4;381.1;0.8;18.8;25.9;1.6080625075616;27.5;29.6;0.033;0.046;0.6;0;0;0
3;"04/01/2012 03:00";NA;-59.7;-3.5;2.6;323.1;376.7;0.3;17.5;27.9;1.44199060890286;27.2;29.5;0.032;0.046;0.6;0;0;0
3.5;"04/01/2012 03:30";NA;-59.5;-0.8;4.7;322.7;376.7;0.7;17.7;27.7;1.46434700687914;26.9;29.5;0.032;0.046;0.6;0;0;0
4;"04/01/2012 04:00";NA;-57.8;-1.8;3.2;322.7;375.5;0.7;17.5;27.9;1.44199060890286;26.6;29.5;0.032;0.046;0.6;0;0;0
4.5;"04/01/2012 04:30";NA;-57.5;-1.2;3.9;321.5;373.9;0.8;17.2;28.5;1.40313434516889;26.4;29.5;0.032;0.046;0.599;0;0;0
5;"04/01/2012 05:00";NA;-57.2;-1;3.9;321.1;373.4;0.8;17;28.5;1.38547648658737;26.1;29.4;0.032;0.046;0.599;0;0;0
5.5;"04/01/2012 05:30";NA;-56.9;-1.2;3.9;320.3;372.1;0.3;16.3;29.3;1.31036981298846;25.9;29.4;0.032;0.046;0.599;0;0;0
6;"04/01/2012 06:00";NA;-56.5;-0.3;4.6;319.4;371;0.5;16.6;28.8;1.34507631488077;25.7;29.3;0.032;0.046;0.599;0;0;0
6.5;"04/01/2012 06:30";NA;-53.1;4.5;5.1;318.3;370.8;0.2;15.6;29.8;1.2441879251153;25.5;29.3;0.032;0.046;0.599;0;0;0
7;"04/01/2012 07:00";NA;-31.1;43.6;14.8;318;377.9;0.6;16.2;29.6;1.29651817181413;25.2;29.2;0.032;0.046;0.599;0;0;0
7.5;"04/01/2012 07:30";NA;12.8;120.9;31.1;319.4;396.4;0.7;17.5;28.2;1.43599064797816;25;29.1;0.033;0.046;0.598;0;0;0
8;"04/01/2012 08:00";NA;77.8;221.4;49.7;324.9;418.8;1.2;19.3;26.6;1.64332186351172;24.7;29;0.033;0.046;0.598;0;0;0
8.5;"04/01/2012 08:30";46.5445;155;333.7;70.5;332;440.2;2.5;21.6;22.8;1.99187790449975;24.6;28.7;0.033;0.046;0.598;0;0;0
9;"04/01/2012 09:00";66.2312;231.6;445.8;91.7;337.2;459.7;3.5;23.2;19.5;2.28910033685675;24.6;28.6;0.033;0.046;0.598;0;0;0
9.5;"04/01/2012 09:30";75.7527;291.1;538.4;109.8;341.9;479.4;3.4;24.1;18.3;2.45253150272836;24.8;28.5;0.033;0.046;0.598;0;0;0
10;"04/01/2012 10:00";71.6258;337.9;614.7;124.8;346.6;498.6;3.3;25.1;17.2;2.63858409110576;25.1;28.3;0.033;0.046;0.598;0;0;0
