"heure";"DateUTC";"LE";"Rnet";"Swin";"Swout";"Lwin";"Lwout";"Ws";"Tair";"RH";"VPD";"Tsoil1";"Tsoil2";"Hsoil1";"Hsoil2";"LAI";"P";"PA24Hv";"PA24H"
4.5;"02/01/2016 04:30";-4.12365;-68.2;-3.7;3;318.6;380.2;1.3;16.6;39;1.15238279786133;27.2;29.1;0.043;0.054;NA;0;0;0
5;"02/01/2016 05:00";-4.48145;-66.4;-3.8;2.8;317.4;377.2;1.2;16;40;1.09097200829133;27;29.1;0.043;0.054;NA;0;0;0
5.5;"02/01/2016 05:30";1.86017;-63.5;-3.5;3;315.2;372.2;1.1;15.3;43;0.990981420412928;26.9;29.1;0.043;0.054;NA;0;0;0
6;"02/01/2016 06:00";NA;-67;-2.3;3.9;313.9;374.7;1.5;15.2;42;1.00190874023078;26.7;29.1;0.043;0.054;NA;0;0;0
6.5;"02/01/2016 06:30";2.71212;-59.6;6.9;5.4;313.2;374.2;1.3;15.1;42;0.995486716467125;26.5;29;0.043;0.054;NA;0;0;0
7;"02/01/2016 07:00";2.74475;-20.3;67.3;20.1;313.7;381.2;1.6;15.6;41;1.04568500828779;26.4;29;0.043;0.054;NA;0;0;0
7.5;"02/01/2016 07:30";NA;50;173.1;44.5;318.2;396.9;2.3;17.2;37;1.23632816427469;26.1;28.8;0.043;0.054;NA;0;0;0
8;"02/01/2016 08:00";6.46826;133.9;293.9;68.7;323.3;414.6;3.1;18.6;34;1.41448092354973;25.9;28.7;0.043;0.054;NA;0;0;0
8.5;"02/01/2016 08:30";9.81233;209.6;405;90.6;330.5;435.3;3.2;20.2;31;1.63349751127725;25.7;28.5;0.043;0.054;NA;0;0;0
9;"02/01/2016 09:00";8.27055;281.4;512.8;113.6;339.3;457.1;4.1;22.3;26;1.99257176924711;25.5;28.4;0.043;0.055;NA;0;0;0
9.5;"02/01/2016 09:30";11.4682;333.2;599.5;133.2;346.3;479.4;4.1;23.6;24;2.21389748025841;25.3;28.2;0.043;0.055;NA;0;0;0
10;"02/01/2016 10:00";15.0081;372;666.5;149.1;351.5;496.8;4.4;24.4;23;2.35336074282291;25.4;28.1;0.044;0.055;NA;0;0;0
10.5;"02/01/2016 10:30";15.1681;394.6;716.1;160.9;358;518.7;3.6;25.6;22;2.560561512426;25.5;28;0.044;0.055;NA;0;0;0
11;"02/01/2016 11:00";22.2453;408.1;756.3;172;364.5;540.7;3;26.7;21;2.76742410301914;25.6;27.9;0.044;0.055;NA;0;0;0
11.5;"02/01/2016 11:30";17.268;412.6;780;180.1;370.9;558.2;2.8;27.8;20;2.98890795260576;25.8;27.8;0.044;0.055;NA;0;0;0
12;"02/01/2016 12:00";20.3785;414.5;796.2;186.3;374.8;570.3;2.9;28.7;18;3.22813787241877;26.2;27.7;0.044;0.055;NA;0;0;0
12.5;"02/01/2016 12:30";21.9232;395.1;779.6;183.5;379.6;580.6;2.7;29.7;17;3.46159567321917;26.7;27.8;0.044;0.055;NA;0;0;0
13;"02/01/2016 13:00";21.5728;371.5;750;175.7;382.8;585.6;2.4;30.5;16;3.66767462922123;27.2;27.8;0.044;0.055;NA;0;0;0
13.5;"02/01/2016 13:30";24.6304;358.4;727;167.6;383.7;584.6;2.7;31;15;3.8187034134508;27.7;27.8;0.044;0.055;NA;0;0;0
14;"02/01/2016 14:00";19.055;328.3;671.7;150.7;385.6;578.4;2.3;31.5;13;4.02119994563219;28.2;27.8;0.044;0.055;NA;0;0;0
14.5;"02/01/2016 14:30";17.2623;267.1;571.7;125.2;387.1;566.5;1.9;31.8;13;4.09013181915727;28.7;27.8;0.044;0.055;NA;0;0;0
15;"02/01/2016 15:00";NA;159.9;399.1;86.6;389.1;541.7;2.2;31.8;13;4.09013181915727;29.3;27.9;0.044;0.055;NA;0;0;0
15.5;"02/01/2016 15:30";8.28815;193.6;437.2;96;388.2;535.8;1.9;32;13;4.13665459474778;29.9;28;0.044;0.055;NA;0;0;0
16;"02/01/2016 16:00";12.924;61.8;244;52.2;383;513.1;1.8;32;13;4.13665459474778;30.2;28;0.044;0.055;NA;0;0;0
16.5;"02/01/2016 16:30";6.00759;8.1;151.8;35;384.7;493.4;1.6;31.2;14;3.90783964451505;30.6;28.2;0.044;0.055;NA;0;0;0
17;"02/01/2016 17:00";NA;-27.7;84.1;21.4;389.2;479.6;1.3;30.4;15;3.69018204201291;30.9;28.4;0.044;0.055;NA;0;0;0
17.5;"02/01/2016 17:30";16.3205;-36.8;71.2;22.3;385.9;471.7;0.9;30.1;16;3.58466900781423;31;28.6;0.044;0.055;NA;0;0;0
18;"02/01/2016 18:00";1.63176;-79;-0.4;3.1;367.8;443.3;0.4;28.2;20;3.05933761444324;31.1;28.7;0.044;0.055;NA;0;0;0
18.5;"02/01/2016 18:30";NA;-77.8;-6.6;2.7;359.5;428;0.4;26.1;23;2.6036485951215;31.2;28.9;0.044;0.055;NA;0;0;0
19;"02/01/2016 19:00";2.0209;-74.2;-4;4.7;355.7;421.3;0.2;24.8;23;2.41028111887103;31.1;29.1;0.043;0.055;NA;0;0;0
19.5;"02/01/2016 19:30";1.37504;-71.9;-3;5.3;352;415.6;0.2;23.8;25;2.21121322876656;31;29.2;0.043;0.055;NA;0;0;0
20;"02/01/2016 20:00";2.28412;-70.5;-1.7;6.4;349.8;412.2;0.4;23.6;25;2.18476725025501;30.8;29.2;0.043;0.055;NA;0;0;0
20.5;"02/01/2016 20:30";3.22082;-70.6;-1.6;6.2;347.8;410.5;0.8;23.6;25;2.18476725025501;30.5;29.2;0.043;0.055;NA;0;0;0
21;"02/01/2016 21:00";1.46396;-71.7;-3;4.8;345.7;409.6;0.9;23.1;26;2.09159164884109;30.3;29.1;0.043;0.055;NA;0;0;0
21.5;"02/01/2016 21:30";NA;-67;-4.2;3.9;342.7;401.7;0.3;21.8;28;1.88054777245224;30;29.1;0.043;0.055;NA;0;0;0
22;"02/01/2016 22:00";1.0071;-64.7;-3.1;4.3;340.4;397.7;0.4;20.8;30;1.71963142825013;29.8;29.2;0.043;0.055;NA;0;0;0
22.5;"02/01/2016 22:30";0.914;-63.6;-2.7;4.6;338.6;394.9;0.2;20.2;31;1.63349751127725;29.6;29.2;0.043;0.055;NA;0;0;0
23;"02/01/2016 23:00";0.85998;-62.1;-1.8;5;336.8;392.2;0.2;19.2;33;1.49072394928635;29.3;29.2;0.043;0.055;NA;0;0;0
23.5;"02/01/2016 23:30";0.95113;-61;-0.6;6;336.8;391.2;0.8;19.7;32;1.56074169232473;29.1;29.2;0.043;0.055;NA;0;0;0
0;"03/01/2016 00:00";2.66404;-58.9;-2.1;4.1;338.3;390.9;0.8;19.3;33;1.50003494353249;28.9;29.2;0.043;0.055;NA;0;0;0
0.5;"03/01/2016 00:30";4.90287;-60.5;-1.9;4.1;339.4;394;1.4;19.2;33;1.49072394928635;28.6;29.2;0.043;0.055;NA;0;0;0
1;"03/01/2016 01:00";3.706;-64.3;-2.5;3.1;339.7;398.4;2;19.3;33;1.50003494353249;28.4;29.2;0.043;0.055;NA;0;0;0
1.5;"03/01/2016 01:30";4.95381;-62.1;-2.9;2.8;341.6;398;1.7;19.2;33;1.49072394928635;28.2;29.1;0.043;0.054;NA;0;0;0
2;"03/01/2016 02:00";4.36332;-61.2;-3.2;2.4;340.5;396;1.7;18.7;34;1.42335730684994;28;29.1;0.043;0.054;NA;0;0;0
2.5;"03/01/2016 02:30";4.28705;-58.2;-3.1;2.4;340.6;393.2;1.4;18;36;1.32095308970271;27.8;29.1;0.043;0.054;NA;0;0;0
3;"03/01/2016 03:00";2.32801;-56.7;-2.9;2.7;338.5;389.6;1.1;17.7;36;1.29624078063991;27.6;29.1;0.043;0.054;NA;0;0;0
3.5;"03/01/2016 03:30";2.13139;-55.4;-2.6;2.9;338.6;388.5;1.2;17.5;37;1.25999179418697;27.5;29.1;0.043;0.054;NA;0;0;0
4;"03/01/2016 04:00";2.3396;-54.4;-2.4;2.9;340.2;389.3;1.2;17.3;37;1.24417242066485;27.3;29.1;0.043;0.054;NA;0;0;0
4.5;"03/01/2016 04:30";3.28088;-55.5;-2.3;2.8;340;390.4;1.7;17.2;38;1.2167039076989;27.2;29;0.043;0.054;NA;0;0;0
5;"03/01/2016 05:00";4.49884;-57.1;-2.3;2.8;339.3;391.3;1.8;17.3;37;1.24417242066485;27;29;0.043;0.054;NA;0;0;0
5.5;"03/01/2016 05:30";3.18327;-55.8;-2.7;2.2;339.9;390.7;1.8;17.2;37;1.23632816427469;26.8;28.9;0.043;0.054;NA;0;0;0
6;"03/01/2016 06:00";4.88972;-56.9;-2.6;2.5;336.9;388.7;1.6;16.9;38;1.19379983352894;26.7;28.9;0.043;0.054;NA;0;0;0
6.5;"03/01/2016 06:30";4.01839;-47.9;8.1;5;338.1;389.2;1.5;16.8;38;1.18624953059566;26.6;28.9;0.043;0.054;NA;0;0;0
7;"03/01/2016 07:00";6.11732;-21.8;48.8;13.8;336.6;393.3;1.6;16.6;39;1.15238279786133;26.4;28.8;0.043;0.054;NA;0;0;0
7.5;"03/01/2016 07:30";8.614;26.5;122;30.7;339.7;404.5;1.9;17.5;37;1.25999179418697;26.3;28.8;0.043;0.054;NA;0;0;0
8;"03/01/2016 08:00";12.1095;84.5;206.7;48.9;344.6;417.9;2.6;18.7;34;1.42335730684994;26.1;28.6;0.043;0.054;NA;0;0;0
8.5;"03/01/2016 08:30";12.5419;134.8;279.7;64;349.7;430.5;3.2;19.7;33;1.53778960861407;26;28.5;0.043;0.054;NA;0;0;0
9;"03/01/2016 09:00";13.5528;246.1;446.2;101.1;355.5;454.5;3.7;21.6;28;1.85770996274588;25.8;28.4;0.043;0.054;NA;0;0;0
9.5;"03/01/2016 09:30";19.461;178.9;348.4;78.1;366.3;457.8;3.9;22.7;25;2.06914621995034;25.7;28.3;0.043;0.054;NA;0;0;0
10;"03/01/2016 10:00";12.6882;269.9;491.1;110.3;370.5;481.3;3.6;24;24;2.26777728264583;25.7;28.2;0.043;0.055;NA;0;0;0
10.5;"03/01/2016 10:30";12.6594;287.9;523.2;117.5;375.7;493.5;3.6;24.7;23;2.39593963155951;25.7;28.1;0.043;0.055;NA;0;0;0
11;"03/01/2016 11:00";13.3862;203;391.6;87.5;381.9;483;3.3;24.8;23;2.41028111887103;25.9;28.1;0.043;0.055;NA;0;0;0
11.5;"03/01/2016 11:30";14.2972;328.9;603.2;138;378.7;515;3.2;25.7;22;2.57578333474043;26.1;28;0.043;0.055;NA;0;0;0
12;"03/01/2016 12:00";16.1111;391.5;720.4;167.7;382.1;543.3;2.7;26.8;21;2.78373847831984;26.3;27.9;0.044;0.055;NA;0;0;0
12.5;"03/01/2016 12:30";14.5592;298.4;572.6;131.6;391.6;534.2;2.8;27.3;21;2.86657333833515;26.5;27.9;0.044;0.055;NA;0;0;0
13;"03/01/2016 13:00";13.2434;281.4;553.5;127.2;391.3;536.2;2.5;28;19;3.06174359483616;26.9;27.9;0.044;0.055;NA;0;0;0
13.5;"03/01/2016 13:30";17.5198;363.8;682.4;157.4;394.3;555.5;2.6;28.8;19;3.2072862299361;27.2;27.9;0.044;0.055;NA;0;0;0
14;"03/01/2016 14:00";7.04444;198.4;427.6;95.1;398.1;532.3;2.4;29;18;3.28465563207046;27.6;27.8;0.044;0.055;NA;0;0;0
14.5;"03/01/2016 14:30";19.0248;278.5;546.7;123.1;394.8;539.9;2.7;29.4;18;3.36135068639589;28;27.9;0.044;0.055;NA;0;0;0
15;"03/01/2016 15:00";7.17676;81.2;237.8;52.6;401.5;505.5;2.2;29.1;18;3.30368522707251;28.5;28;0.044;0.055;NA;0;0;0
15.5;"03/01/2016 15:30";16.1219;220.2;440;97.8;397.5;519.5;2.4;29.6;18;3.40027895309844;28.9;28.1;0.044;0.055;NA;0;0;0
16;"03/01/2016 16:00";7.65788;52.8;202.5;44.4;389.7;495.1;2;29.3;18;3.34203234872401;29.1;28;0.044;0.055;NA;0;0;0
16.5;"03/01/2016 16:30";10.8592;83.2;225.3;51.8;399.4;489.7;2.4;29.1;18;3.30368522707251;29.5;28.2;0.044;0.055;NA;0;0;0
17;"03/01/2016 17:00";10.6622;7.3;129.4;27.2;378;472.9;2.3;28.9;18;3.26572147584225;29.6;28.2;0.044;0.055;NA;0;0;0
17.5;"03/01/2016 17:30";6.68455;-50.5;46.8;13.9;372.6;456.1;1.7;27.9;19;3.04396145980795;29.8;28.4;0.044;0.055;NA;0;0;0
18;"03/01/2016 18:00";1.29497;-71.3;-0.7;3.3;367;434.4;0.6;26.5;21;2.73504506345028;29.9;28.6;0.043;0.055;NA;0;0;0
18.5;"03/01/2016 18:30";NA;-68.1;-6;2.4;362.9;422.5;0.3;24.9;24;2.39320783622273;30;28.7;0.043;0.055;NA;0;0;0
19;"03/01/2016 19:00";NA;-57.2;-4;3.1;368.6;418.8;0.2;22.9;27;2.03851752933485;30;28.9;0.043;0.055;NA;0;0;0
19.5;"03/01/2016 19:30";1.10653;-50.3;-1.2;4.5;376.2;420.7;0.5;23.1;28;2.03506214481836;29.8;28.9;0.043;0.055;NA;0;0;0
20;"03/01/2016 20:00";2.13962;-53.5;-1.4;4.4;370.5;418.2;0.7;22.9;29;1.98266773401061;29.6;28.9;0.043;0.055;NA;0;0;0
20.5;"03/01/2016 20:30";4.79807;-56.4;-2;4;367.2;417.6;0.9;22.7;29;1.95879175488632;29.5;28.8;0.043;0.055;NA;0;0;0
21;"03/01/2016 21:00";7.25855;-67.1;-2.9;3.9;352.7;413;1.2;22.5;28;1.96242307675593;29.3;28.8;0.043;0.055;NA;0;0;0
21.5;"03/01/2016 21:30";4.10357;-67;-2.8;3.7;351.1;411.6;1.4;22;28;1.90363045839161;29.1;28.8;0.043;0.055;NA;0;0;0
22;"03/01/2016 22:00";4.59766;-62.8;-2.6;3.4;355.1;411.9;1.6;21.8;28;1.88054777245224;28.9;28.8;0.043;0.054;NA;0;0;0
22.5;"03/01/2016 22:30";1.88937;-63.4;-3.2;2.8;352.2;409.7;1.7;21.3;29;1.79857553668311;28.7;28.8;0.043;0.054;NA;0;0;0
23;"03/01/2016 23:00";NA;-56.8;-3.1;2.3;356.5;407.8;1.6;20.6;31;1.67432109535315;28.5;28.8;0.043;0.054;NA;0;0;0
23.5;"03/01/2016 23:30";2.09802;-51.8;-3.1;2.2;358.3;404.9;1.1;20;33;1.56664845152139;28.4;28.8;0.043;0.054;NA;0;0;0
0;"04/01/2016 00:00";2.31471;-54.6;-2.7;2.7;353.4;402.6;1.3;19.7;33;1.53778960861407;28.2;28.8;0.043;0.054;NA;0;0;0
0.5;"04/01/2016 00:30";3.75075;-49.5;-2.6;2.2;358.8;403.4;1.4;19.4;34;1.48686846138558;28;28.8;0.043;0.054;NA;0;0;0
1;"04/01/2016 01:00";4.07255;-53.2;-2.7;2.6;352.2;400.1;1.3;19.1;35;1.43724076210389;27.9;28.8;0.043;0.054;NA;0;0;0
1.5;"04/01/2016 01:30";2.67353;-53;-2.7;2.6;350;397.6;1.2;18.9;35;1.4194191969524;27.7;28.8;0.043;0.054;NA;0;0;0
2;"04/01/2016 02:00";2.66621;-51.4;-2.5;2.6;350.2;396.5;1.1;18.7;36;1.38022526724842;27.6;28.8;0.043;0.054;NA;0;0;0
2.5;"04/01/2016 02:30";3.53199;-54.4;-3;2.5;344.2;393.1;1.1;18.3;36;1.34607685430058;27.4;28.8;0.043;0.054;NA;0;0;0
3;"04/01/2016 03:00";4.00783;-52.6;-2.4;3;345.1;392.4;1.1;18.3;36;1.34607685430058;27.3;28.8;0.043;0.054;NA;0;0;0
3.5;"04/01/2016 03:30";4.72565;-48.9;-1.7;3.1;351.6;395.6;1.4;18.5;35;1.3843552471334;27.1;28.8;0.043;0.054;NA;0;0;0
4;"04/01/2016 04:00";5.71993;-49.6;-2.1;2.6;353.2;398.2;1.6;18.7;34;1.42335730684994;27;28.7;0.043;0.054;NA;0;0;0
4.5;"04/01/2016 04:30";5.00165;-49;-2.1;2.4;353.9;398.4;1.7;18.7;34;1.42335730684994;26.8;28.7;0.043;0.054;NA;0;0;0
5;"04/01/2016 05:00";6.54283;-43.6;-1.8;2.1;360.8;400.5;1.9;18.6;34;1.41448092354973;26.7;28.6;0.043;0.054;NA;0;0;0
5.5;"04/01/2016 05:30";3.38295;-47.8;-2.6;1.7;354.5;398;1.9;18.2;36;1.3376561926963;26.5;28.6;0.043;0.054;NA;0;0;0
6;"04/01/2016 06:00";6.96904;-45.6;-2.2;1.9;355.6;397.1;1.7;17.8;37;1.28405109115469;26.4;28.6;0.043;0.054;NA;0;0;0
6.5;"04/01/2016 06:30";5.76568;-47.2;5.6;4.1;347;395.7;1.8;17.9;37;1.29215974797721;26.3;28.6;0.043;0.054;NA;0;0;0
7;"04/01/2016 07:00";7.24318;-17.1;39.1;11.2;356.9;401.9;1.7;18;37;1.30031319767611;26.2;28.5;0.043;0.054;NA;0;0;0
7.5;"04/01/2016 07:30";6.19311;22.1;111.1;28;348.6;409.6;1.7;18.4;37;1.33337912801202;26.1;28.5;0.043;0.054;NA;0;0;0
8;"04/01/2016 08:00";14.8091;83.9;205.5;49.5;352.1;424.3;2.2;19.9;33;1.5569766617602;26;28.4;0.043;0.054;NA;0;0;0
8.5;"04/01/2016 08:30";25.4526;146;297.7;69.1;358.1;440.8;3;21.6;29;1.83190843548552;25.8;28.2;0.043;0.054;NA;0;0;0
9;"04/01/2016 09:00";14.8442;216.1;396.5;90.4;368.5;458.6;3.7;22.9;26;2.06644242699697;25.6;28.1;0.043;0.054;NA;0;0;0
9.5;"04/01/2016 09:30";15.053;189.1;354;79.4;381.7;467.2;3.5;23.7;25;2.19795553101495;25.5;28;0.043;0.054;NA;0;0;0
10;"04/01/2016 10:00";13.6651;237.5;429;96.8;382.7;477.4;3.4;24.1;25;2.25140590825737;25.6;27.9;0.043;0.054;NA;0;0;0
10.5;"04/01/2016 10:30";8.73817;132.1;270.4;59;393;472.3;2.6;24.4;25;2.29223448976257;25.7;27.9;0.043;0.054;NA;0;0;0
11;"04/01/2016 11:00";12.0854;241;434.6;97.7;392.9;488.8;2.6;24.9;24;2.39320783622273;25.9;27.9;0.043;0.054;NA;0;0;0
