"heure";"DateUTC";"LE";"Rnet";"Swin";"Swout";"Lwin";"Lwout";"Ws";"Tair";"RH";"VPD";"Tsoil1";"Tsoil2";"Hsoil1";"Hsoil2";"LAI";"P";"PA24Hv";"PA24H"
11;"02/01/2011 11:00";23.8655;382.2981353;676.1;115.9;373.9481353;551.85;2;27.42;18.255;2.98707629840377;25.855;27.285;0.038;0.056;0.636;0;0;0
11.5;"02/01/2011 11:30";17.1444;392.6290968;701.55;120.3;380.0790968;568.7;1.63;28.455;17.47;3.20318187699774;26.485;27.21;0.038;0.056;0.636;0;0;0
12;"02/01/2011 12:00";22.0865;394.6754074;712;122.2;383.6254074;578.75;1.9535;29.18;16.71;3.37119107885424;27.245;27.185;0.038;0.056;0.636;0;0;0
12.5;"02/01/2011 12:30";NA;383.5413722;704.85;120.8;387.2913722;587.8;1.34;29.965;16.09;3.55321463528947;28.095;27.205;0.039;0.056;0.636;0;0;0
13;"02/01/2011 13:00";17.8641;367.4420437;684.6;117.35;389.6420437;589.45;1.6065;30.44;15.58;3.67339385865034;28.955;27.23;0.039;0.056;0.636;0;0;0
13.5;"02/01/2011 13:30";NA;339.2137245;647.4;110.7;392.0137245;589.5;1.2265;31.28;14.82;3.88821588473531;29.83;27.31;0.039;0.056;0.636;0;0;0
14;"02/01/2011 14:00";8.53666;285.4402983;568.55;96;393.1902983;580.3;0.995;31.595;14.43;3.9764657652442;30.6;27.355;0.039;0.056;0.635;0;0;0
14.5;"02/01/2011 14:30";11.3731;259.2756809;529.3;90.3;394.3256809;574.05;1.145;31.935;14.03;4.07268994858395;31.33;27.45;0.039;0.056;0.635;0;0;0
15;"02/01/2011 15:00";12.0552;197.1077834;439.1;76.215;394.2227834;560;1.1535;31.87;13.84;4.06671518116957;31.94;27.555;0.039;0.056;0.635;0;0;0
15.5;"02/01/2011 15:30";NA;118.5689858;319.05;55.775;396.3439858;541.05;0.9365;31.71;13.775;4.03309538086284;32.455;27.69;0.039;0.056;0.635;0;0;0
16;"02/01/2011 16:00";5.70254;78.8888741;259.05;46.91;396.0488741;529.3;0.72;32.27;13.26;4.18763674180603;32.82;27.805;0.039;0.056;0.635;0;0;0
16.5;"02/01/2011 16:30";8.69717;11.913867;159.75;30.455;391.968867;509.35;0.88;31.99;13.255;4.12219976014349;33.05;27.93;0.039;0.056;0.635;0;0;0
17;"02/01/2011 17:00";NA;-32.8011322;84.89;17.745;390.6038678;490.55;0.6265;31.36;13.875;3.9492556189131;33.175;28.095;0.039;0.056;0.635;0;0;0
17.5;"02/01/2011 17:30";NA;-63.5574389;21.78;5.986;387.3985611;466.75;0.3365;30.13;16.14;3.58485253304178;33.185;28.255;0.038;0.056;0.635;0;0;0
18;"02/01/2011 18:00";NA;-69.2869281;-1.6515;1.9555;382.3700719;448.05;0.4165;27.96;19.575;3.03293588870881;33.095;28.42;0.038;0.056;0.634;0;0;0
18.5;"02/01/2011 18:30";NA;-66.6270541;-3.9815;2.9735;378.7279459;438.4;0.2535;26.675;21.005;2.7631836515687;32.85;28.555;0.038;0.056;0.634;0;0;0
19;"02/01/2011 19:00";NA;-61.7322543;-3.093;3.2705;375.3812457;430.75;0.3515;25.565;22.605;2.53543284516261;32.48;28.64;0.038;0.056;0.634;0;0;0
19.5;"02/01/2011 19:30";NA;-59.8525074;-4.015;1.644;370.4064926;424.6;0.575;23.765;28.315;2.10903494086581;32.045;28.705;0.038;0.056;0.634;0;0;0
20;"02/01/2011 20:00";NA;-58.0717889;-0.38;5.1445;370.7027111;423.25;0.5335;23.92;27.245;2.16054657514411;31.6;28.76;0.038;0.056;0.634;0;0;0
20.5;"02/01/2011 20:30";NA;-54.3389448;-2.733;2.6675;369.8615552;418.8;0.367;23.915;25.09;2.22387394268817;31.13;28.78;0.038;0.056;0.634;0;0;0
21;"02/01/2011 21:00";NA;-52.6919144;-1.586;3.4245;367.8685856;415.55;0.2465;22.85;27.165;2.02776235085339;30.72;28.82;0.038;0.056;0.634;0;0;0
21.5;"02/01/2011 21:30";NA;-53.7825023;0.0735;5.124;366.4179977;415.15;0.3235;23.3;25.235;2.13889291761099;30.33;28.86;0.038;0.056;0.634;0;0;0
22;"02/01/2011 22:00";NA;-52.719082;-1.1045;4.0295;363.864918;411.45;0.315;22.945;25.45;2.08747844440119;29.95;28.865;0.038;0.056;0.633;0;0;0
22.5;"02/01/2011 22:30";NA;-52.1692467;-1.9785;3.0975;361.7067533;408.8;0.36;22.41;27.77;1.95795954816443;29.595;28.895;0.038;0.056;0.633;0;0;0
23;"02/01/2011 23:00";NA;-53.4740944;0.1545;5.048;359.1194056;407.7;0.355;21.365;30.43;1.76938296059345;29.28;28.92;0.038;0.056;0.633;0;0;0
23.5;"02/01/2011 23:30";NA;-53.2313313;-1.403;3.589;356.6106687;404.85;0.26;22.15;27.485;1.93484573787222;28.96;28.92;0.038;0.056;0.633;0;0;0
0;"03/01/2011 00:00";NA;-54.3965431;-0.177;4.714;353.6444569;403.15;0.58;21.59;28.935;1.83246477852759;28.66;28.93;0.038;0.056;0.633;0;0;0
0.5;"03/01/2011 00:30";NA;-56.5753148;-0.884;4.083;351.9916852;403.6;0.9135;21.94;27.785;1.90234350581907;28.365;28.92;0.038;0.056;0.633;0;0;0
1;"03/01/2011 01:00";NA;-54.486742;-1.811;3.3485;349.622758;398.95;0.743;21.255;28.925;1.79551626422507;28.09;28.91;0.038;0.056;0.633;0;0;0
1.5;"03/01/2011 01:30";NA;-53.3016194;-2.505;2.616;348.8193806;397;0.55;20.755;29.56;1.72565580525237;27.835;28.905;0.038;0.056;0.633;0;0;0
2;"03/01/2011 02:00";NA;-51.8605346;-1.226;3.6575;348.6729654;395.65;0.6785;20.2;30.875;1.63645674589913;27.6;28.9;0.038;0.056;0.633;0;0;0
2.5;"03/01/2011 02:30";NA;-50.3171494;-1.398;3.4065;349.2873506;394.8;0.633;20.135;30.755;1.63272339300094;27.36;28.885;0.038;0.056;0.633;0;0;0
3;"03/01/2011 03:00";NA;-46.3499863;-1.292;3.1205;353.9125137;395.85;0.6115;20.03;30.735;1.62262071980403;27.125;28.86;0.037;0.056;0.633;0;0;0
3.5;"03/01/2011 03:30";NA;-50.2532831;-1.6975;3.0495;347.2437169;392.75;0.6665;19.77;31.155;1.58701228974054;26.9;28.825;0.037;0.056;0.634;0;0;0
4;"03/01/2011 04:00";NA;-51.1002165;-1.9045;2.9785;343.8327835;390.05;0.625;19.415;31.75;1.53899211322754;26.7;28.795;0.037;0.056;0.634;0;0;0
4.5;"03/01/2011 04:30";NA;-50.954243;-1.4185;3.3865;342.550757;388.7;0.6235;19.12;32.03;1.50478640658893;26.51;28.775;0.037;0.056;0.634;0;0;0
5;"03/01/2011 05:00";NA;-49.3467437;-1.107;3.3435;343.8037563;388.7;0.777;19.015;31.855;1.49881553755828;26.32;28.74;0.037;0.056;0.634;0;0;0
5.5;"03/01/2011 05:30";NA;-48.8884558;-1.449;3.0825;343.8430442;388.2;0.6965;19.01;31.315;1.51022145310801;26.11;28.69;0.037;0.056;0.634;0;0;0
6;"03/01/2011 06:00";NA;-48.2799571;-2.3785;2.3455;342.5940429;386.15;0.425;18.56;31.86;1.45669274611199;25.925;28.65;0.037;0.056;0.634;0;0;0
6.5;"03/01/2011 06:30";NA;-45.913956;3.546;4.04;340.880044;386.3;0.6485;18.42;32.34;1.43380300135991;25.755;28.61;0.037;0.056;0.634;0;0;0
7;"03/01/2011 07:00";NA;-24.9466781;38.83;10.269;337.8923219;391.4;0.687;17.795;34.085;1.34304096546665;25.575;28.565;0.037;0.056;0.634;0;0;0
7.5;"03/01/2011 07:30";NA;20.8272849;117;25.82;340.6472849;411;0.815;19.1;31.705;1.51009781304439;25.35;28.465;0.037;0.056;0.634;0;0;0
8;"03/01/2011 08:00";NA;79.7591828;204.55;39.905;345.2641828;430.15;1.7465;20.82;28.32;1.76307035114239;25.095;28.275;0.038;0.056;0.634;0;0;0
8.5;"03/01/2011 08:30";26.6383;143.5791683;298.25;54.59;350.4691683;450.55;2.1465;22.645;24.44;2.07765526403477;24.925;28.07;0.038;0.056;0.634;0;0;0
9;"03/01/2011 09:00";26.6379;208.1267555;393.25;70.25;356.9267555;471.8;2.6665;24.37;20.875;2.4139695282643;24.895;27.89;0.038;0.056;0.634;0;0;0
9.5;"03/01/2011 09:30";24.6396;264.5670369;476.35;84.4;362.4670369;489.85;3.045;25.5;18.945;2.64511370779346;25.02;27.76;0.038;0.056;0.634;0;0;0
10;"03/01/2011 10:00";29.3904;309.0176412;550.7;96.55;368.3676412;513.5;2.7185;26.715;18.02;2.87434948707512;25.28;27.645;0.038;0.056;0.634;0;0;0
10.5;"03/01/2011 10:30";30.3142;347.1636875;613.9;106.85;373.3636875;533.25;2.76;27.81;16.85;3.10840823444901;25.66;27.535;0.038;0.056;0.634;0;0;0
11;"03/01/2011 11:00";29.7899;368.6180036;657.5;113.85;378.9180036;553.95;2.4815;28.68;16.285;3.29183744932209;26.16;27.45;0.038;0.056;0.634;0;0;0
11.5;"03/01/2011 11:30";23.3695;384.50609;688.95;119.3;382.85609;568;2.34;29.26;15.83;3.42256991222666;26.785;27.4;0.038;0.056;0.634;0;0;0
12;"03/01/2011 12:00";21.2871;385.3320909;703.8;122.05;386.9820909;583.4;1.662;30.18;15.07;3.64100793869956;27.52;27.365;0.038;0.056;0.635;0;0;0
12.5;"03/01/2011 12:30";NA;377.2614765;699.1;119.8;390.4614765;592.5;1.577;30.92;14.44;3.82638974988148;28.29;27.31;0.038;0.056;0.635;0;0;0
13;"03/01/2011 13:00";NA;362.8471461;682.6;116.7;392.2971461;595.35;1.137;31.64;14.07;4.00339129464525;29.15;27.345;0.038;0.056;0.635;0;0;0
13.5;"03/01/2011 13:30";14.685;349.0744004;663.35;112.1;393.6744004;595.85;1.5415;31.89;13.775;4.07438944493089;30.025;27.425;0.039;0.056;0.635;0;0;0
14;"03/01/2011 14:00";12.712;304.677683;600.8;101.75;395.377683;589.75;1.24;32.165;13.58;4.14754533784225;30.835;27.5;0.039;0.056;0.635;0;0;0
14.5;"03/01/2011 14:30";7.05748;260.8565448;535.05;91.9;395.0065448;577.3;1.6915;32.15;13.53;4.14643294355159;31.58;27.58;0.039;0.056;0.635;0;0;0
15;"03/01/2011 15:00";11.9431;205.0477004;455.3;79.29;395.0877004;566.05;1.12;32.725;13.26;4.29629667817765;32.245;27.705;0.039;0.056;0.635;0;0;0
15.5;"03/01/2011 15:30";NA;144.5921331;363.4;63.705;394.6971331;549.8;1.2865;32.715;13.075;4.30304053237678;32.755;27.805;0.039;0.056;0.635;0;0;0
16;"03/01/2011 16:00";14.1792;81.3224386;268.9;48.905;392.7774386;531.45;1.2085;32.515;13.255;4.24609027518754;33.125;27.91;0.039;0.056;0.635;0;0;0
16.5;"03/01/2011 16:30";11.3334;19.8142512;175.5;33.865;390.1292512;511.95;1.465;32.215;13.405;4.16768650448188;33.395;28.065;0.039;0.056;0.635;0;0;0
17;"03/01/2011 17:00";NA;-33.2804876;90.12;18.975;388.1245124;492.55;1.0135;31.75;14.02;4.03075464780769;33.53;28.23;0.038;0.056;0.635;0;0;0
17.5;"03/01/2011 17:30";NA;-64.0710602;28.745;7.463;383.9969398;469.35;0.4965;30.61;15.77;3.70089777884229;33.535;28.385;0.038;0.056;0.635;0;0;0
18;"03/01/2011 18:00";NA;-72.6634777;-0.502;2.682;379.8205223;449.3;0.403;28.84;18.16;3.24805656365609;33.425;28.545;0.038;0.056;0.635;0;0;0
18.5;"03/01/2011 18:30";NA;-69.1541371;-4.825;2.437;376.3578629;438.25;0.25;27.195;20.18;2.87857408996351;33.18;28.68;0.038;0.056;0.635;0;0;0
19;"03/01/2011 19:00";NA;-64.6702339;-2.6245;3.9715;373.8257661;431.9;0.28;25.925;22.18;2.60429730758885;32.805;28.775;0.038;0.056;0.635;0;0;0
19.5;"03/01/2011 19:30";NA;-61.7480168;-1.978;4.164;371.5939832;427.2;0.395;25.535;22.615;2.53059806758413;32.345;28.83;0.038;0.056;0.635;0;0;0
20;"03/01/2011 20:00";NA;-58.6651072;-2.3455;3.544;370.0243928;422.8;0.33;25.02;23.32;2.43194720248818;31.87;28.88;0.038;0.056;0.636;0;0;0
20.5;"03/01/2011 20:30";NA;-56.8276048;-1.292;4.339;368.3033952;419.5;0.4035;24.6;23.875;2.35460816209904;31.415;28.925;0.038;0.056;0.636;0;0;0
21;"03/01/2011 21:00";NA;-56.1369049;-0.9525;4.6525;366.7180951;417.25;0.4265;24.475;23.86;2.33754062244986;30.975;28.96;0.038;0.056;0.636;0;0;0
21.5;"03/01/2011 21:30";NA;-54.1801733;-2.852;2.487;364.0588267;412.9;0.4615;23.925;24.845;2.23248773018742;30.56;28.99;0.038;0.056;0.636;0;0;0
22;"03/01/2011 22:00";NA;-55.6041539;-0.5925;4.886;361.7243461;411.85;0.3735;23.27;25.82;2.11831830113795;30.185;29.015;0.038;0.056;0.636;0;0;0
22.5;"03/01/2011 22:30";NA;-53.5765208;-1.9935;3.3765;359.8934792;408.1;0.3665;23.005;26.29;2.0714628182894;29.815;29.035;0.038;0.056;0.636;0;0;0
23;"03/01/2011 23:00";NA;-51.5964112;-2.87;2.173;357.3965888;403.95;0.312;21.24;29.63;1.77607232599744;29.48;29.065;0.038;0.056;0.636;0;0;0
23.5;"03/01/2011 23:30";NA;-52.5814714;0.058;5.0915;356.7020286;404.25;0.4365;21.92;28.155;1.89028970448732;29.16;29.08;0.038;0.056;0.636;0;0;0
0;"04/01/2011 00:00";NA;-50.8508372;-2.302;2.558;355.2091628;401.2;0.412;21.715;28.655;1.8537927187795;28.835;29.07;0.038;0.056;0.636;0;0;0
0.5;"04/01/2011 00:30";NA;-52.9017282;-0.8915;4.197;352.4867718;400.3;0.2915;20.735;30.03;1.71203296394072;28.545;29.08;0.038;0.056;0.636;0;0;0
1;"04/01/2011 01:00";NA;-53.6426328;-0.9345;4.0245;350.7663672;399.45;0.303;20.855;29.34;1.74172716307903;28.255;29.065;0.038;0.056;0.636;0;0;0
1.5;"04/01/2011 01:30";NA;-53.1711495;-1.1325;3.979;349.4903505;397.55;0.2515;20.525;29.415;1.70488292108579;27.975;29.045;0.038;0.056;0.636;0;0;0
2;"04/01/2011 02:00";NA;-52.5614085;-0.595;4.215;348.7485915;396.5;0.2715;20.13;29.57;1.66015104084853;27.725;29.025;0.038;0.056;0.636;0;0;0
2.5;"04/01/2011 02:30";NA;-52.5129849;0.537;5.243;347.7430151;395.55;0.5265;20.575;28.4;1.73473698563468;27.48;29.005;0.037;0.056;0.636;0;0;0
3;"04/01/2011 03:00";NA;-53.3824815;-0.124;4.6175;347.1090185;395.75;0.8865;20.95;27.2;1.80498681526784;27.24;28.975;0.037;0.056;0.636;0;0;0
3.5;"04/01/2011 03:30";NA;-52.3750244;-1.3725;3.5355;346.2329756;393.7;0.7415;20.855;26.755;1.80544588253218;27.005;28.93;0.037;0.056;0.636;0;0;0
