"heure";"DateUTC";"LE";"Rnet";"Swin";"Swout";"Lwin";"Lwout";"Ws";"Tair";"RH";"VPD";"Tsoil1";"Tsoil2";"Hsoil1";"Hsoil2";"LAI";"P";"PA24Hv";"PA24H"
11;"01/01/2013 11:00";21.2848;447.75;725.8;115.25;354;516.8;4.988;25.885;16.485;2.78827862113047;25.73;27.65;0.027;0.076;0.63;0;0;0
11.5;"01/01/2013 11:30";20.1236;458.9;752.75;119.8;358;532.05;4.25;26.555;16.275;2.90803020205934;26.275;27.59;0.027;0.076;0.63;0;0;0
12;"01/01/2013 12:00";23.3952;449.2;753.6;121.1;362.2;545.5;3.585;27.305;15.83;3.0550645887198;26.87;27.545;0.027;0.076;0.63;0;0;0
12.5;"01/01/2013 12:30";28.0183;436.45;742;119.35;365.25;551.45;3.4385;28.02;15.1;3.21289989396064;27.52;27.51;0.027;0.076;0.63;0;0;0
13;"01/01/2013 13:00";27.4506;410.2;714.45;115.1;368.2;557.35;2.897;28.645;14.67;3.34854545903891;28.22;27.525;0.027;0.076;0.629;0;0;0
13.5;"01/01/2013 13:30";30.5971;373.85;669.25;108.55;369.05;555.9;3.1035;29.05;14.24;3.44520769239454;28.91;27.56;0.027;0.076;0.629;0;0;0
14;"01/01/2013 14:00";20.9289;327.6;608.15;100.2;369.45;549.8;2.8915;29.13;14.225;3.46176684021412;29.565;27.615;0.027;0.076;0.629;0;0;0
14.5;"01/01/2013 14:30";20.6782;268.75;533.5;90.15;371.55;546.15;2.1485;29.665;13.94;3.58200063356592;30.115;27.65;0.027;0.076;0.629;0;0;0
15;"01/01/2013 15:00";15.3936;209.47;451.25;78.43;371.75;535.1;2.495;29.935;13.865;3.6411602657674;30.57;27.69;0.027;0.076;0.629;0;0;0
15.5;"01/01/2013 15:30";14.084;142.105;359;65.795;370.55;521.65;2.34;29.805;13.99;3.60883986573301;30.98;27.83;0.027;0.076;0.629;0;0;0
16;"01/01/2013 16:00";14.6671;75.725;265.6;52.175;370.25;507.95;2.2685;29.885;14.095;3.62103090877823;31.235;27.935;0.027;0.076;0.628;0;0;0
16.5;"01/01/2013 16:30";13.0097;9.5;169.2;37.5;368.1;490.3;2.5215;29.505;14.385;3.53082462910391;31.385;28.07;0.027;0.076;0.628;0;0;0
17;"01/01/2013 17:00";11.7415;-42;86.65;21;366.15;473.8;1.9815;29.05;14.96;3.41628337408153;31.425;28.225;0.027;0.076;0.628;0;0;0
17.5;"01/01/2013 17:30";6.65609;-74.485;26.65;8.135;363.05;456.05;1.348;28.085;16.245;3.18158302891732;31.355;28.37;0.027;0.077;0.628;0;0;0
18;"01/01/2013 18:00";2.95922;-82.6755;-1.104;2.8715;358.45;437.15;1.045;26.66;18.07;2.86332045484233;31.225;28.515;0.027;0.077;0.628;0;0;0
18.5;"01/01/2013 18:30";1.16055;-76.8435;-4.426;2.9675;355;424.45;0.6615;25.5;19.46;2.62830742120394;30.99;28.63;0.027;0.077;0.628;0;0;0
19;"01/01/2013 19:00";0.5913;-73.7435;-4.1775;3.466;351.5;417.6;0.3385;24.2;20.93;2.38785534449501;30.67;28.71;0.026;0.076;0.627;0;0;0
19.5;"01/01/2013 19:30";0.95757;-70.6475;-2.552;4.3955;349.3;413;0.412;23.725;21.87;2.29312949631401;30.295;28.785;0.026;0.077;0.627;0;0;0
20;"01/01/2013 20:00";0.80219;-68.5895;-2.1445;4.745;347.5;409.2;0.34;22.875;23.05;2.14557128299067;29.91;28.83;0.026;0.077;0.627;0;0;0
20.5;"01/01/2013 20:30";1.12596;-67.3125;-1.132;5.1805;345.4;406.4;0.7185;22.625;24.205;2.08159032861782;29.525;28.86;0.026;0.077;0.627;0;0;0
21;"01/01/2013 21:00";3.84082;-69.152;-1.676;4.426;343.95;407;1.033;22.35;24.935;2.02740249937282;29.16;28.875;0.026;0.077;0.627;0;0;0
21.5;"01/01/2013 21:30";2.69302;-69.5205;-2.395;3.6255;342.6;406.1;1.0785;22.02;25.255;1.97861671097399;28.815;28.895;0.026;0.076;0.627;0;0;0
22;"01/01/2013 22:00";3.44919;-70.01;-2.595;3.365;341.4;405.45;1.1535;21.605;25.76;1.91609103273538;28.5;28.905;0.026;0.076;0.626;0;0;0
22.5;"01/01/2013 22:30";2.07585;-67.8145;-2.795;3.1195;340.15;402.05;0.995;21.21;26.41;1.85392859336201;28.215;28.915;0.026;0.077;0.626;0;0;0
23;"01/01/2013 23:00";0.41196;-63.355;-2.6635;3.0915;338.75;396.35;0.7965;20.73;27.205;1.78060726384754;27.96;28.935;0.026;0.076;0.626;0;0;0
23.5;"01/01/2013 23:30";NA;-61.44;-2.446;3.294;337.05;392.75;0.618;20.21;28.09;1.70344096789502;27.71;28.945;0.026;0.076;0.626;0;0;0
0;"02/01/2013 00:00";NA;-62.66;-1.894;3.666;335.55;392.65;0.875;19.995;28.49;1.67158746673329;27.46;28.945;0.026;0.077;0.626;0;0;0
0.5;"02/01/2013 00:30";NA;-63.34;-2.1775;3.3625;334.7;392.5;0.98;19.725;28.955;1.63316191504569;27.205;28.92;0.026;0.077;0.626;0;0;0
1;"02/01/2013 01:00";NA;-64.1695;-2.3525;3.117;333.75;392.45;1.1215;19.38;29.555;1.58503387310349;26.96;28.895;0.026;0.077;0.626;0;0;0
1.5;"02/01/2013 01:30";NA;-67.312;-2.119;3.393;333.65;395.45;1.307;19.43;29.435;1.59267866185034;26.735;28.87;0.026;0.077;0.626;0;0;0
2;"02/01/2013 02:00";NA;-69.6525;-2.109;3.4435;332.75;396.85;1.585;19.42;29.185;1.59732772195742;26.52;28.83;0.026;0.077;0.626;0;0;0
2.5;"02/01/2013 02:30";NA;-71.687;-2.4385;3.0485;332.5;398.7;1.848;19.47;28.7;1.61327468852806;26.33;28.785;0.026;0.077;0.626;0;0;0
3;"02/01/2013 03:00";NA;-70.7275;-2.9045;2.623;330.9;396.1;1.6915;18.985;29.33;1.55144525132139;26.165;28.75;0.026;0.077;0.626;0;0;0
3.5;"02/01/2013 03:30";NA;-67.488;-2.808;2.78;329.3;391.2;1.2635;18.525;30.145;1.49008702105473;26.025;28.725;0.026;0.077;0.626;0;0;0
4;"02/01/2013 04:00";NA;-65.4715;-2.7825;2.689;327.7;387.7;1.173;17.94;31.47;1.40912445603725;25.885;28.695;0.026;0.077;0.626;0;0;0
4.5;"02/01/2013 04:30";NA;-63.551;-2.4435;2.9575;326.55;384.7;1.0515;17.61;32.285;1.36372345640227;25.745;28.665;0.026;0.077;0.626;0;0;0
5;"02/01/2013 05:00";NA;-64.2875;-2.142;3.1955;325.7;384.65;1.237;17.42;32.685;1.33950763327209;25.585;28.63;0.026;0.076;0.626;0;0;0
5.5;"02/01/2013 05:30";NA;-63.7905;-2.5115;2.879;324.55;382.95;1.063;17.165;33.13;1.30937077705251;25.42;28.58;0.026;0.076;0.626;0;0;0
6;"02/01/2013 06:00";NA;-61.5135;-2.0765;3.137;323.8;380.1;1.06;16.95;33.67;1.28122893814059;25.26;28.535;0.026;0.076;0.626;0;0;0
6.5;"02/01/2013 06:30";NA;-56.0175;5.172;4.1395;323.6;380.65;1.07;16.745;34.105;1.25637821845982;25.105;28.485;0.026;0.076;0.626;0;0;0
7;"02/01/2013 07:00";NA;-22.025;54.87;12.445;324.35;388.8;1.072;16.95;34.085;1.27321280653606;24.935;28.42;0.026;0.076;0.626;0;0;0
7.5;"02/01/2013 07:30";10.9543;46.55;150.05;26.4;327.4;404.5;1.8015;17.95;32.71;1.38449800972024;24.745;28.32;0.026;0.076;0.626;0;0;0
8;"02/01/2013 08:00";11.2737;131.495;262.45;41.755;332.55;421.75;2.7765;19.57;29.05;1.61536122725685;24.585;28.185;0.026;0.076;0.626;0;0;0
8.5;"02/01/2013 08:30";11.9243;210.43;369.35;56.62;336.9;439.2;3.1365;20.755;26.655;1.79682318336507;24.495;28.025;0.027;0.077;0.626;0;0;0
9;"02/01/2013 09:00";22.9727;275.655;462.05;70.995;344.7;460.1;3.1635;22.51;24.145;2.06875013671305;24.525;27.88;0.027;0.077;0.626;0;0;0
9.5;"02/01/2013 09:30";22.3205;333.65;545.7;83.95;351.1;479.2;3.4765;24.02;21.695;2.339362950908;24.665;27.74;0.027;0.077;0.626;0;0;0
10;"02/01/2013 10:00";24.4824;379.1;614.5;94.65;357;497.75;3.625;25.22;20.03;2.56665905321313;24.925;27.625;0.027;0.077;0.626;0;0;0
10.5;"02/01/2013 10:30";21.4966;410.4;666.2;103.35;362.3;514.75;3.565;26.18;18.8;2.75866720359947;25.29;27.535;0.027;0.076;0.626;0;0;0
11;"02/01/2013 11:00";29.3227;421.3;692.6;108.65;365.8;528.45;3.098;26.835;18.035;2.8941616036093;25.775;27.455;0.027;0.076;0.626;0;0;0
11.5;"02/01/2013 11:30";22.5092;439.8;728.1;115.1;368.8;542;3.327;27.465;17.225;3.03268306740671;26.35;27.395;0.027;0.076;0.625;0;0;0
12;"02/01/2013 12:00";19.7856;434.05;731.1;116.55;371.65;552.15;3.0385;27.95;16.97;3.12935073458241;27.02;27.39;0.027;0.076;0.625;0;0;0
12.5;"02/01/2013 12:30";29.2462;427.9;730.6;116.35;375.35;561.7;2.4185;28.8;16.46;3.30786039072669;27.69;27.355;0.027;0.076;0.625;0;0;0
13;"02/01/2013 13:00";32.9502;398.95;698.5;111.45;378.15;566.25;2.1285;29.51;15.93;3.46810585523443;28.39;27.335;0.027;0.076;0.625;0;0;0
13.5;"02/01/2013 13:30";21.0704;363.35;653.4;104;380.25;566.3;1.9515;30.015;15.435;3.59123624374706;29.115;27.385;0.027;0.076;0.625;0;0;0
14;"02/01/2013 14:00";NA;326.45;605.25;96.5;382;564.3;1.69;30.565;14.98;3.72602139185069;29.775;27.425;0.027;0.076;0.625;0;0;0
14.5;"02/01/2013 14:30";14.5534;268.2;528.25;87.1;381.85;554.8;1.988;30.86;14.68;3.80263437047379;30.355;27.46;0.027;0.076;0.625;0;0;0
15;"02/01/2013 15:00";17.6938;201.45;438.2;76.1;382;542.65;2.1365;31.01;14.63;3.83751003404932;30.915;27.61;0.027;0.076;0.625;0;0;0
15.5;"02/01/2013 15:30";12.6522;132.94;343.15;62.41;381.6;529.4;1.6535;31.14;14.51;3.8714351562289;31.325;27.735;0.027;0.076;0.625;0;0;0
16;"02/01/2013 16:00";9.67542;66.86;249.8;48.99;380.2;514.15;1.8315;31.035;14.655;3.84184944858167;31.56;27.83;0.027;0.076;0.625;0;0;0
16.5;"02/01/2013 16:30";11.211;5.495;160.55;35.455;377.9;497.5;1.9065;30.76;14.915;3.77060239125082;31.715;27.985;0.027;0.076;0.625;0;0;0
17;"02/01/2013 17:00";10.5326;-44.065;79.45;19.315;375.9;480.1;1.9135;30.26;15.485;3.63985291127091;31.75;28.15;0.027;0.076;0.625;0;0;0
17.5;"02/01/2013 17:30";5.17706;-72.269;26.15;8.269;372.7;462.85;1.333;29.3;16.905;3.38666070752709;31.685;28.305;0.027;0.076;0.625;0;0;0
18;"02/01/2013 18:00";2.53739;-78.8995;-0.9365;2.813;368.4;443.55;0.8335;27.89;18.75;3.05157767113818;31.54;28.455;0.027;0.076;0.625;0;0;0
18.5;"02/01/2013 18:30";2.5436;-74.15;-5.0415;2.8585;364.1;430.35;0.2385;26.185;20.82;2.69083436854361;31.31;28.575;0.026;0.076;0.625;0;0;0
19;"02/01/2013 19:00";1.27495;-69.8875;-2.7395;4.198;360.85;423.8;0.3;24.74;22.675;2.41180417795115;30.99;28.67;0.026;0.076;0.625;0;0;0
19.5;"02/01/2013 19:30";1.67029;-67.9665;-1.8105;4.656;358.4;419.9;0.6435;24.905;23.335;2.41486804448271;30.61;28.73;0.026;0.076;0.625;0;0;0
20;"02/01/2013 20:00";2.32685;-66.8255;-2.195;4.0305;355.45;416.05;0.81;24.335;24.39;2.30190502413281;30.21;28.78;0.026;0.076;0.625;0;0;0
20.5;"02/01/2013 20:30";3.54222;-68.9315;-2.271;3.8105;353.5;416.35;1.07;23.835;25.285;2.20744957414674;29.83;28.815;0.026;0.076;0.625;0;0;0
21;"02/01/2013 21:00";1.8182;-65.2905;-2.441;3.5495;352.2;411.5;0.8215;23.485;25.575;2.15305188548531;29.465;28.835;0.026;0.076;0.625;0;0;0
21.5;"02/01/2013 21:30";1.56333;-63.3725;-2.1195;3.803;349.85;407.3;0.7565;22.92;26.385;2.05818130443904;29.135;28.87;0.026;0.076;0.625;0;0;0
22;"02/01/2013 22:00";0.75078;-61.7575;-2.9065;3.051;347.8;403.6;0.565;22.23;27.41;1.94630037096811;28.825;28.9;0.026;0.076;0.625;0;0;0
22.5;"02/01/2013 22:30";1.61355;-60.9795;-1.38;4.2995;345.7;401;0.6515;21.675;28.34;1.85743275846927;28.535;28.925;0.026;0.076;0.625;0;0;0
23;"02/01/2013 23:00";1.84741;-60.185;-1.309;4.226;344.55;399.2;0.7235;21.545;28.2;1.84632922395767;28.24;28.94;0.026;0.076;0.625;0;0;0
23.5;"02/01/2013 23:30";NA;-60.7235;-1.952;3.4715;342.8;398.1;0.8535;21.195;28.42;1.80163319868145;27.96;28.93;0.026;0.076;0.625;0;0;0
0;"03/01/2013 00:00";NA;-61.124;-2.081;3.393;341.25;396.9;0.83;20.765;28.95;1.74167120276057;27.69;28.92;0.026;0.076;0.625;0;0;0
0.5;"03/01/2013 00:30";NA;-60.388;-1.937;3.451;339.55;394.55;0.8235;20.445;29.14;1.70310196359885;27.44;28.91;0.026;0.076;0.625;0;0;0
1;"03/01/2013 01:00";NA;-60.478;-2.1445;3.2335;338;393.1;0.8435;19.865;29.835;1.62699428573326;27.2;28.895;0.026;0.076;0.625;0;0;0
1.5;"03/01/2013 01:30";NA;-60.001;-2.0505;3.2005;336.85;391.6;0.9065;19.52;30.265;1.58277466616822;26.975;28.875;0.026;0.076;0.625;0;0;0
2;"03/01/2013 02:00";NA;-61.644;-2.362;2.932;335.2;391.55;1.04;19.085;31.085;1.52238259152579;26.755;28.855;0.026;0.076;0.625;0;0;0
2.5;"03/01/2013 02:30";NA;-63.963;-1.937;3.226;333.6;392.4;1.348;18.65;32.11;1.45954555096125;26.54;28.825;0.026;0.076;0.625;0;0;0
3;"03/01/2013 03:00";NA;-70.1565;-1.2585;3.798;335.25;400.35;2.257;19.41;29.63;1.58630339352277;26.335;28.775;0.026;0.076;0.625;0;0;0
3.5;"03/01/2013 03:30";NA;-69.3965;-2.676;2.6205;334;398.1;1.8165;19.24;28.73;1.58968507475039;26.14;28.72;0.026;0.076;0.625;0;0;0
4;"03/01/2013 04:00";NA;-67.6045;-2.8635;2.441;332.15;394.45;1.645;18.62;29.76;1.50723579664785;25.99;28.695;0.026;0.076;0.625;0;0;0
4.5;"03/01/2013 04:30";NA;-68.311;-2.537;2.674;330.9;394;1.8435;18.32;30.57;1.46211611056648;25.86;28.66;0.026;0.076;0.625;0;0;0
5;"03/01/2013 05:00";NA;-69.9715;-2.129;2.9925;331.2;396.05;2.18;18.565;29.56;1.5063334164813;25.72;28.615;0.026;0.076;0.625;0;0;0
5.5;"03/01/2013 05:30";NA;-70.3985;-2.2935;2.805;330.75;396.05;2.33;18.5;29.05;1.51107699667869;25.575;28.56;0.026;0.076;0.625;0;0;0
6;"03/01/2013 06:00";NA;-69.891;-2.6205;2.4205;330;394.85;2.1135;18.325;29.05;1.49459418196727;25.445;28.515;0.026;0.076;0.625;0;0;0
6.5;"03/01/2013 06:30";NA;-64.336;4.144;3.58;328.65;393.55;2.042;17.93;29.8;1.44255547812873;25.33;28.475;0.026;0.076;0.625;0;0;0
7;"03/01/2013 07:00";NA;-33.8625;44.715;10.0775;328.45;396.95;2.008;17.97;29.675;1.44876470777131;25.2;28.425;0.026;0.076;0.625;0;0;0
7.5;"03/01/2013 07:30";8.40698;29.34;129;23.06;329.5;406.1;1.955;18.35;29.345;1.49071513206682;25.065;28.35;0.026;0.076;0.625;0;0;0
8;"03/01/2013 08:00";24.4027;108.535;234.4;38.365;333.55;421.05;2.4615;19.505;27.01;1.65510997256305;24.93;28.245;0.026;0.076;0.625;0;0;0
8.5;"03/01/2013 08:30";13.2394;185.98;338.2;53.57;338.95;437.6;3.69;21.16;22.755;1.94004887394387;24.84;28.1;0.026;0.076;0.625;0;0;0
9;"03/01/2013 09:00";14.0268;259.74;440.2;68.91;343.15;454.7;4.235;22.375;20.87;2.1404425777875;24.845;27.97;0.027;0.076;0.625;0;0;0
9.5;"03/01/2013 09:30";15.4186;322.85;531.8;83.4;348.1;473.65;4.1485;23.645;19.485;2.35178239433176;24.965;27.85;0.027;0.076;0.625;0;0;0
10;"03/01/2013 10:00";22.2152;369.5;604;94.1;354;494.4;3.775;25.055;17.875;2.61007251192572;25.175;27.73;0.027;0.076;0.625;0;0;0
10.5;"03/01/2013 10:30";26.6028;404.9;660.9;103.75;358.65;510.9;3.997;25.965;16.665;2.79546535989321;25.495;27.62;0.027;0.076;0.625;0;0;0
11;"03/01/2013 11:00";28.4233;429.5;707.4;111.6;363.95;530.25;3.4935;26.995;16.04;2.99258163352524;25.91;27.51;0.027;0.076;0.625;0;0;0
11.5;"03/01/2013 11:30";28.7703;439.25;732.7;116.1;367.65;545;3.295;27.86;15.495;3.16828422511806;26.44;27.425;0.027;0.076;0.625;0;0;0
12;"03/01/2013 12:00";23.3775;437.95;742.25;118.65;371.15;556.8;3.1;28.675;15.03;3.3402188753631;27.08;27.39;0.027;0.076;0.626;0;0;0
12.5;"03/01/2013 12:30";20.966;426.9;732.15;116.95;373.2;561.5;3.0635;29.195;14.65;3.45756192179275;27.8;27.39;0.027;0.076;0.626;0;0;0
13;"03/01/2013 13:00";26.396;397.3;699.35;112.2;376.6;566.45;2.507;29.73;14.56;3.56950822907762;28.545;27.42;0.027;0.076;0.626;0;0;0
13.5;"03/01/2013 13:30";15.0845;362.85;657.9;105.4;379.45;569.1;2.073;30.525;14.16;3.75337188664963;29.26;27.455;0.027;0.076;0.626;0;0;0
14;"03/01/2013 14:00";15.0172;317.35;597.1;95.7;379.9;563.95;2.04;30.965;13.89;3.86086940304369;29.91;27.465;0.027;0.076;0.626;0;0;0
14.5;"03/01/2013 14:30";15.5225;265.3;529.65;88.15;379.95;556.15;2.055;31.13;13.87;3.89820002698538;30.515;27.52;0.027;0.076;0.626;0;0;0
15;"03/01/2013 15:00";18.1943;203.95;448.55;78.15;379.75;546.2;1.945;31.41;13.73;3.9671489641729;31.035;27.615;0.027;0.076;0.626;0;0;0
15.5;"03/01/2013 15:30";12.8195;145.745;366.5;66.755;377.75;531.75;2.4915;31.425;13.505;3.98088318599023;31.46;27.755;0.027;0.076;0.626;0;0;0
16;"03/01/2013 16:00";11.7879;71.765;263.05;51.985;376.45;515.75;2.3735;31.415;13.465;3.98046448246552;31.72;27.88;0.027;0.076;0.626;0;0;0
16.5;"03/01/2013 16:30";NA;9.91;174.35;39.69;374.3;499.05;2.83;31.105;13.785;3.8965022033799;31.87;28.02;0.027;0.076;0.626;0;0;0
17;"03/01/2013 17:00";7.79905;-42.095;90.685;22.78;372.2;482.2;2.08;30.72;13.98;3.80334972538671;31.89;28.175;0.027;0.076;0.626;0;0;0
17.5;"03/01/2013 17:30";9.77276;-75.7895;27.37;8.6595;370;464.5;1.63;29.845;14.93;3.57760846151219;31.815;28.32;0.027;0.076;0.626;0;0;0
18;"03/01/2013 18:00";1.16007;-78.6265;-0.9215;2.955;366.25;441;0.71;28.49;16.655;3.24138942250749;31.675;28.475;0.027;0.076;0.626;0;0;0
18.5;"03/01/2013 18:30";1.43917;-74.8595;-4.4635;3.046;362.4;429.75;0.4615;27.05;18.56;2.91214127787145;31.44;28.605;0.026;0.076;0.626;0;0;0
19;"03/01/2013 19:00";1.25511;-72.199;-4.355;3.294;358.75;423.3;0.155;25.225;20.545;2.5508883095846;31.11;28.7;0.026;0.076;0.626;0;0;0
19.5;"03/01/2013 19:30";1.26256;-69.6455;-2.175;4.7705;355.4;418.1;0.2035;24.025;22.485;2.31645665915334;30.72;28.775;0.026;0.076;0.626;0;0;0
20;"03/01/2013 20:00";2.59717;-68.4485;-0.6915;5.907;353.45;415.3;0.3715;24.17;22.66;2.33141470188358;30.32;28.83;0.026;0.076;0.626;0;0;0
20.5;"03/01/2013 20:30";0.98587;-66.6665;-1.1445;5.322;351.65;411.85;0.4735;24.165;22.545;2.33418165731669;29.92;28.865;0.026;0.076;0.626;0;0;0
21;"03/01/2013 21:00";NA;-66.006;-1.418;4.988;348.45;408.05;0.455;23.44;23.32;2.21227895855563;29.55;28.895;0.026;0.076;0.626;0;0;0
21.5;"03/01/2013 21:30";0.63862;-64.535;-2.132;4.203;346.4;404.6;0.5415;23.19;23.92;2.16210691883608;29.205;28.915;0.026;0.076;0.626;0;0;0
22;"03/01/2013 22:00";1.07396;-64.002;-1.8885;4.2135;343.95;401.85;0.2815;22;25.25;1.97633856617741;28.87;28.94;0.026;0.076;0.626;0;0;0
22.5;"03/01/2013 22:30";1.19477;-63.5525;-0.9495;5.203;342.35;399.75;0.433;22.02;25.545;1.97093995873394;28.56;28.965;0.026;0.076;0.626;0;0;0
23;"03/01/2013 23:00";1.15678;-62.6595;-1.3065;4.603;341.35;398.1;0.5835;21.975;25.395;1.96950118270801;28.255;28.965;0.026;0.076;0.626;0;0;0
23.5;"03/01/2013 23:30";NA;-61.8295;-2.0155;4.064;339.05;394.8;0.507;21.28;26.33;1.86392602936134;27.97;28.97;0.026;0.076;0.626;0;0;0
0;"04/01/2013 00:00";NA;-61.475;-2.0305;3.9445;337;392.5;0.508;20.755;27.14;1.78494153848222;27.695;28.965;0.026;0.076;0.626;0;0;0
0.5;"04/01/2013 00:30";NA;-61.356;-1.076;4.58;335.5;391.2;0.675;20.4;27.775;1.73109631894418;27.435;28.955;0.026;0.076;0.626;0;0;0
1;"04/01/2013 01:00";NA;-64.0765;-1.1925;4.484;335.25;393.65;0.9635;20.365;27.595;1.73166583896606;27.165;28.92;0.026;0.076;0.626;0;0;0
1.5;"04/01/2013 01:30";NA;-63.957;-1.828;3.879;334.55;392.8;0.968;20.49;26.75;1.76543823879758;26.91;28.88;0.026;0.076;0.626;0;0;0
2;"04/01/2013 02:00";NA;-62.5955;-2.213;3.3825;332.9;389.9;0.942;19.865;27.615;1.67847190725863;26.69;28.855;0.026;0.076;0.626;0;0;0
2.5;"04/01/2013 02:30";NA;-69.811;-1.2735;4.3875;331.95;396.1;1.4535;19.74;27.545;1.66712508599851;26.475;28.825;0.026;0.076;0.626;0;0;0
3;"04/01/2013 03:00";NA;-69.947;-2.122;3.575;332;396.25;1.47;19.72;27.025;1.67700793712562;26.27;28.78;0.026;0.076;0.626;0;0;0
3.5;"04/01/2013 03:30";NA;-64.9525;-1.8735;3.479;335.75;395.35;1.42;19.36;27.355;1.63250221249843;26.09;28.74;0.026;0.076;0.626;0;0;0
4;"04/01/2013 04:00";NA;-67.321;-1.5395;3.6815;335.45;397.55;1.7115;19.4;27.16;1.64096210192918;25.93;28.7;0.026;0.076;0.626;0;0;0
4.5;"04/01/2013 04:30";NA;-72.2975;-2.018;3.3295;332;398.95;2.187;19.465;26.51;1.66231015937024;25.775;28.655;0.026;0.075;0.626;0;0;0
5;"04/01/2013 05:00";NA;-71.0975;-2.2505;3.147;332.85;398.55;2.005;19.495;25.56;1.68694128811494;25.635;28.605;0.026;0.075;0.626;0;0;0
5.5;"04/01/2013 05:30";NA;-70.83;-3.107;2.423;329.85;395.15;1.7965;19.02;26.035;1.62733102777552;25.51;28.56;0.026;0.075;0.626;0;0;0
6;"04/01/2013 06:00";NA;-68.8325;-2.833;2.7495;325.7;388.95;1.385;18.33;27.33;1.53130687634504;25.405;28.53;0.026;0.075;0.627;0;0;0
